0,서울,용산,영등포,안양,수원,평택,천안,조치원,대전,옥천,영동,김천,구미,동대구,청도,삼량진,부산,팔당,양평,원주,봉양,제천,영주,안동,의성,영천,논산,이리,정주,장성,송정리,영산포,목포,전주,임실,남원,구례구,순천,여수,청주,충주,부평,인천,송도,온양온천,예산,홍성,대천,장항,수색,문산,청량리,성북,의정부,신탄리,청평,춘천,일영,상주,점촌,예천,문경,군산,춘양,철암,도계,동해,강릉,정선,쌍룡,석항,고한,부전,좌천,울산,경주,포항,진해,진영,마산,군북,진주,하동,광양,보성,화순,광주
정주,469355,937,160533,5403,121148,16794,24030,18497,63014,1,182,1065,626,709,652,846,1358,114,306,83,93,719,610,0,0,674,39017,329759,189226,47880,30157,9435,49295,57,0,0,0,3083,1717,369,2098,655,710,0,0,0,0,0,0,527,220,840,0,0,0,278,370,0,245,0,0,0,9451,0,0,0,0,657,0,0,0,0,1372,0,0,416,1180,579,1147,953,700,717,0,0,2091,216,29402
장성,90951,423,32924,719,17389,2216,3507,3410,11693,0,0,0,0,3,0,0,0,0,0,0,0,425,0,0,0,0,8263,34016,47832,24065,23767,4761,22505,2,0,0,0,435,1084,0,41,0,0,0,0,0,0,0,0,0,350,682,0,0,288,0,0,0,0,375,0,0,576,0,0,0,0,350,0,0,0,0,592,0,0,0,0,0,0,0,0,610,0,0,682,34,1633
송정리,214453,6922,40349,1780,24618,6985,8913,7233,25495,0,0,0,0,0,0,39,2979,0,0,0,0,1821,0,0,0,0,17149,45844,35680,43530,6256,21704,148065,0,0,0,0,612,577,0,450,0,0,0,0,0,0,0,0,935,1188,86,360,791,0,0,0,0,0,0,0,0,81,0,0,0,0,175,0,0,0,0,147,0,0,0,0,99,19,552,5,849,19,78,1750,351,4362
영산포,121306,339,52488,2072,25877,5635,6447,3864,11692,0,0,0,0,0,0,44,4366,0,0,0,0,1064,0,0,0,0,9255,16337,11176,6795,25585,134,49026,0,0,0,0,497,281,0,0,0,0,0,0,0,0,0,0,808,0,297,0,910,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,37,675,27,418,19,72,774,2304,19077
목포,463906,1152,130006,4454,70683,10988,18302,14420,54917,0,0,0,964,1329,0,450,38223,0,0,0,0,2703,0,0,0,0,26112,90952,52862,23294,160830,40989,368292,5341,0,0,0,2656,1209,5022,774,1080,0,0,487,386,0,600,0,892,0,0,0,2243,0,170,379,0,473,573,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,252,9372,189,3799,215,696,1563,2009,126215
전주,277981,0,91491,153,62879,10427,17090,9098,28287,0,0,494,0,0,0,0,0,0,0,64,128,0,0,0,0,0,9896,212630,8,0,0,0,8851,14802,6318,23582,16124,88719,93825,0,1733,357,332,0,0,0,0,0,0,543,170,468,0,0,646,0,0,0,242,350,0,0,20226,0,0,0,0,863,0,0,0,0,741,0,0,574,0,577,0,0,0,1706,134,499,0,0,0
임실,43610,318,19575,0,8796,1349,1806,927,3181,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,1452,9727,0,0,0,0,1,8868,2424,3468,888,5907,5392,0,68,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,72,0,0,0,0,0,0,0,22,0,7,0,0,0,79,13,24,0,0,0
남원,146118,1992,50905,104,31171,4058,8183,4088,14441,39,612,650,0,0,0,1,10,0,0,0,0,412,0,0,0,0,5969,37430,0,0,0,0,360,28847,5344,20413,4629,29733,30346,0,501,0,0,0,0,46,438,164,29,0,0,0,0,48,0,0,0,0,288,152,0,0,41,0,0,0,0,0,0,0,0,0,0,210,440,0,0,12,1,0,0,264,906,247,0,0,0
구례구,135093,2066,41267,0,18785,2378,4332,3225,10552,0,0,0,833,0,0,0,27,0,0,0,0,0,0,0,0,0,5984,17033,0,0,0,0,0,13872,1074,6261,1767,33795,29667,0,452,0,0,0,0,0,0,0,0,0,2676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,13,0,423,47,106,1,0,0
순천,259795,0,75690,0,53964,6582,18037,15538,35142,0,0,0,0,129,0,500,12725,0,0,0,0,805,0,0,0,410,20325,71390,1702,292,222,296,2591,87785,5949,36972,34150,28943,39534,0,1038,0,0,0,143,80,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,590,0,0,0,0,30,0,0,0,0,0,114,3816,373,8541,113086,16168,55123,7494,21247
여수,211943,883,53149,115,35485,3631,12983,12145,30929,0,0,0,0,0,0,0,75,65,91,0,0,389,20,0,0,0,16802,63326,1711,1084,425,248,813,92770,6170,34043,45383,50044,3382,1307,375,401,0,0,0,0,0,0,0,126,0,607,0,0,0,93,160,0,782,0,0,0,0,294,26,0,0,714,0,0,0,0,0,0,0,661,0,0,0,27,9,8,3943,615,4477,1724,1288
청주,16131,0,18328,0,6574,729,2644,29626,15444,0,0,0,0,691,0,0,471,0,1,0,3466,338754,25,6,1,0,72,0,369,360,2,0,7206,792,0,0,0,0,1357,37192,102797,1080,0,0,0,0,0,0,0,65,720,0,0,0,360,0,2494,0,0,0,0,0,0,0,0,0,2455,2834,7,18,20,0,0,0,0,0,27,1080,0,1368,0,0,0,0,0,0,0
충주,15697,0,8631,512,5516,2317,8181,55982,56673,0,0,0,0,4292,472,40,5371,29,95,7,11250,172816,117,13,559,143,0,568,1025,425,1368,1064,1797,1206,209,412,0,369,764,97917,36951,45,413,0,0,65,46,965,425,770,1157,847,492,792,1307,0,803,0,0,0,0,0,500,0,289,0,985,605,98,16,22,364,2844,1368,1732,2239,907,0,473,1436,1881,1899,0,0,638,163,1634
부평,0,0,0,0,0,240,0,0,0,0,692,0,0,189,0,0,0,0,432,72,0,45,0,0,0,0,0,0,897,0,0,0,1440,357,0,0,0,401,0,0,52,0,0,0,0,0,2400,0,0,0,0,0,0,574,1931,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,840,0,0,0,0,0,0,0,0,0,0
인천,0,0,0,0,0,0,0,0,640,0,0,0,0,2401,0,0,0,0,0,0,0,413,0,0,0,0,0,0,1536,0,0,0,0,1143,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471,0,0,0,0,0,0,0,0,0,0,0
송도,0,0,0,0,34179,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
온양온천,268455,602,268330,2575,55296,8479,72611,0,0,0,0,444,788,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,140,0,0,0,31883,65795,52735,53545,25333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
예산,262533,673,292071,4562,110959,16532,120872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,873,0,0,0,1045,0,0,0,47,0,0,0,92614,40611,74410,54124,41246,153,397,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
홍성,259989,1755,226268,4451,103020,17122,119204,0,0,0,142,0,0,0,0,0,512,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,450,2400,0,0,72911,99388,77333,81202,86023,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0
대천,368542,4414,215822,4021,117819,22318,101509,0,0,0,359,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,600,0,0,0,68896,63125,71042,33291,185149,2400,0,0,0,720,0,0,1474,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0
장항,230224,1543,147978,4398,79338,18879,33234,0,0,0,48,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,43455,56925,93152,157722,65078,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
수색,964743,0,0,0,0,1,0,144,366,0,0,0,0,0,0,375,1452,0,0,0,0,891,0,229,736,0,0,792,527,0,664,482,1492,599,0,0,0,341,126,0,0,0,0,0,0,153,0,1920,0,3210,1687912,0,0,13283,11,0,0,53686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,620,474,19,527,1272,0,0,0,0,0,0,0
문산,1424645,0,0,0,0,0,648,0,1404,0,0,0,0,0,0,63,134,0,0,1200,0,196,0,265,0,0,0,0,220,710,1103,326,0,192,0,0,2676,0,0,792,1795,0,0,0,0,397,0,0,0,1494862,609451,0,0,0,0,0,0,1075,0,0,0,0,0,0,60,0,0,0,0,0,0,512,0,0,0,678,0,0,0,0,0,0,0,0,0,20,165
청량리,72,0,0,0,0,0,0,120,28,32,60,0,0,1911,0,25,4439,89297,608852,669819,3336,450066,535873,374284,25994,4814,107,4,900,682,86,355,0,468,143,0,0,0,929,2,37,0,0,0,0,0,0,0,0,0,0,51519,5733,0,0,377450,1569236,0,0,0,0,0,0,18156,45988,49629,127934,202405,70788,79051,31741,303534,2174,1977,24443,9748,1,653,0,0,0,0,0,0,0,0,0
성북,0,0,0,0,0,0,0,0,795,343,560,0,0,0,288,215,0,0,0,0,0,364,0,0,0,504,242,360,211,0,504,0,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,141,5787,523,0,94827,381228,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,288,0,0,525,0,1512,0,144,0,0,0,0,0,0,0
의정부,244,0,144,0,0,0,0,0,1238,349,1009,0,0,813,737,579,480,0,5688,10200,0,732,935,59,634,2013,1050,96,400,0,721,910,1899,0,0,24,0,0,0,0,1165,0,0,0,0,0,0,1200,0,3657,2,0,853,2656878,1293553,5,7,2890,0,0,210,0,0,0,553,0,0,0,0,0,0,0,692,0,600,929,0,0,0,0,0,0,0,0,0,32,682
신탄리,0,0,0,0,47,0,0,240,413,49,65,0,432,240,0,259,120,0,5952,240,0,135,0,0,0,504,123,1747,102,0,288,0,0,646,0,0,0,0,0,360,2528,2511,2640,0,0,0,0,0,0,32,0,0,0,1639253,684937,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,216
청평,786,0,0,2,0,0,0,0,98,0,0,0,0,0,1296,0,0,0,960,0,0,26,0,0,0,0,485,0,278,0,720,0,170,0,0,0,0,0,71,3120,159,0,0,0,0,0,0,0,0,0,0,504680,140554,247,240,29063,51518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,122,0,792,0,0,0,0,0,0,0
춘천,0,0,0,0,0,0,80,0,458,0,670,971,746,33,0,0,0,0,0,0,0,0,0,0,0,360,712,0,370,0,288,0,439,648,0,0,0,0,220,2492,914,536,0,0,0,727,1336,1474,458,0,0,1594656,355467,27,0,94602,75168,0,967,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0
일영,5155,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13165,85,0,0,8158,31,0,0,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
상주,41,0,0,0,0,0,0,0,0,0,0,93684,3933,33203,2905,588,19337,0,0,0,0,0,7190,0,0,0,0,0,269,0,0,0,802,274,0,281,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,28477,23278,6113,1001,0,0,0,0,355,1,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0
점촌,0,0,0,0,0,0,0,0,0,0,0,57832,7422,42069,2563,914,25492,0,0,0,0,0,13600,0,0,0,0,0,0,0,0,0,573,350,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,926,0,25012,3841,22798,64083,0,0,1,0,383,10,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0
예천,0,0,0,0,0,0,0,0,0,0,0,16471,819,4874,142,54,5186,0,0,0,0,0,56929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3327,22472,49581,17,0,7,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
문경,0,0,0,0,0,0,0,0,0,0,0,645,0,34,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,80107,6,7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,392,675,0,0,0,0,0,0,0
군산,0,12,8,0,10,3,2,10,5016,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,6504,442848,5122,1206,227,37,1026,16873,72,32,8,8,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
춘양,0,0,0,0,0,0,482,1,0,0,0,4,0,12310,0,0,4805,6,114,276,5,526,60313,4574,1163,1509,0,0,0,0,0,0,0,0,0,0,0,0,294,6,3,0,0,0,0,0,0,0,0,0,0,22330,0,0,0,0,0,0,0,3,0,0,0,90344,52244,4935,9813,7226,0,2,4,2,3925,122,7636,2039,2,0,0,0,0,0,0,0,0,0,0
철암,52,0,0,0,0,0,50,0,0,0,0,0,0,39426,0,0,13993,12,449,9344,4,7392,90196,23756,4180,5255,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,289,265,60484,0,553,0,0,0,0,0,0,1,0,0,54281,53344,10740,47420,70154,4493,3422,1304,15156,5289,257,11902,3929,0,0,0,0,0,0,0,0,0,0,0
도계,0,0,0,0,0,0,0,0,0,0,0,0,0,10341,0,0,3001,0,393,8882,0,7754,12642,3596,720,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56414,0,0,0,0,0,0,0,0,0,0,0,5028,9050,49372,86561,59163,1338,2552,847,3373,967,58,2412,589,0,0,0,0,0,0,0,0,0,0,0
동해,0,0,0,0,0,0,0,1041,0,0,0,0,0,15073,0,0,4776,46,1426,7093,0,27621,36598,8761,1770,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,2503,612,0,0,0,0,0,0,0,0,0,0,115862,432,0,0,0,0,0,331,383,0,0,0,8078,47146,84331,2950,62831,4542,10383,3159,31572,822,128,4082,842,0,0,0,0,0,0,0,0,0,0,0
