0,서울,용산,영등포,안양,수원,평택,천안,조치원,대전,옥천,영동,김천,구미,동대구,청도,삼량진,부산,팔당,양평,원주,봉양,제천,영주,안동,의성,영천,논산,이리,정주,장성,송정리,영산포,목포,전주,임실,남원,구례구,순천,여수,청주,충주,부평,인천,송도,온양온천,예산,홍성,대천,장항,수색,문산,청량리,성북,의정부,신탄리,청평,춘천,일영,상주,점촌,예천,문경,군산,춘양,철암,도계,동해,강릉,정선,쌍룡,석항,고한,부전,좌천,울산,경주,포항,진해,진영,마산,군북,진주,하동,광양,보성,화순,광주
청도,29066,1207,12074,752,6626,613,1796,1447,7197,213,1443,10814,55096,231835,58193,72524,437880,0,0,0,0,3,11,2,0,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,1380,5,0,0,0,0,0,0,221,0,0,0,0,2,0,5,151,6,1610,1830,30415,643,2122,0,0,0,0,0
삼량진,90408,2368,25947,556,18022,2289,7246,6854,24656,401,3103,8404,23450,381895,85359,345703,2169527,0,0,0,0,0,0,0,0,87,9,41,91,0,32,28,346,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,120,0,0,0,0,348,596,0,0,2,0,0,0,0,0,0,0,0,0,0,0,365,0,0,2580,29428,114198,2999,8186,749,279,474,79,303
부산,2566953,17148,562571,4311,354229,39574,175036,107075,708908,112201,104151,251892,395093,3145682,437026,2175694,186118,0,1798,23027,32,34431,51319,28084,9236,5250,155,780,2161,1,2816,4637,34021,79,338,0,0,15086,0,0,492,0,0,0,4997,0,0,0,0,0,3667,4083,1832,6460,144,0,690,0,13566,18289,0,0,15,4705,12492,1888,4940,8852,0,0,0,3,9964,119676,138876,49995,7010,3047,112515,50798,26049,29727,14810,5875,16472,3278,23266
팔당,0,0,0,1300,0,0,0,0,0,0,0,0,0,9,0,0,23,8372,15985,7460,217,1366,572,315,57,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,126357,0,0,0,0,0,0,1,0,6,0,0,0,8,0,0,0,84,147,35,59,29,454,70,34,5,0,0,0,0,0,600,0,0,0,0
양평,0,1112,0,0,0,0,0,6,0,0,0,0,0,1409,0,0,2222,14976,111069,118312,389,8147,3909,2740,314,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,1,0,0,0,0,0,0,0,4440,489898,1,1200,360,0,0,0,0,2,0,0,0,46,205,211,582,568,509,557,381,2531,490,119,1957,1346,3,0,0,0,0,0,0,0,0,0,0
원주,288,0,0,0,0,0,1545,108,0,0,0,0,7,36471,1440,0,26876,5178,92440,188517,2658,48829,36717,29511,2691,13434,0,600,0,0,864,0,0,0,0,0,0,0,0,26,34,0,0,0,0,0,0,0,0,0,1680,527211,504,9600,1200,0,360,0,7,0,3,0,0,416,6332,7685,5477,8596,31859,14013,18175,108329,10750,688,27039,10316,861,0,0,792,0,0,0,0,0,0,0
봉양,0,0,0,0,0,0,214,1021,0,0,0,0,7,115,0,0,598,191,402,1333,71,2389,1380,359,165,171,0,0,0,0,0,0,0,0,0,0,0,0,0,4602,12783,0,0,0,0,0,0,0,0,0,0,6129,0,120,480,0,0,0,0,0,1,0,0,4,40,0,0,0,163,47,97,405,993,129,2319,756,14,0,0,0,0,0,0,0,0,0,0
제천,1197,0,659,0,8365,2709,13044,70980,73815,0,0,0,0,34183,0,0,38567,892,9351,32984,1617,15774,104372,57890,5735,19238,0,0,0,0,1,0,1426,0,0,2,0,1,0,274507,149329,0,0,0,0,0,0,0,0,0,0,374319,0,0,0,1320,1080,0,10,46,11,0,0,413,6161,6415,18718,14015,59196,37957,31500,127878,17588,2013,44076,20936,4714,934,0,0,0,0,0,0,0,0,0
영주,0,0,0,0,0,0,395,3,22,0,0,10781,13824,116123,0,0,51986,386,4000,39112,1032,119882,51159,159231,15757,26717,0,0,0,0,0,0,0,0,0,0,0,0,1,82,28,0,0,0,0,0,0,0,0,0,0,468375,0,0,0,0,0,0,5859,16512,142970,396,0,73651,123272,17052,38425,62268,33,17,3,577,24471,0,0,0,0,2562,0,0,0,0,0,0,0,0,0
안동,0,0,0,0,408,0,337,0,0,0,0,12,0,91852,0,0,36209,319,2242,25882,253,55237,130621,131371,45323,26184,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,323347,0,0,360,0,0,0,2,13,22,0,0,2441,21453,3017,6108,11643,1,22,23,57,23073,2370,56492,30857,126,330,0,0,0,0,0,0,0,0,0
의성,0,0,0,0,0,0,0,0,0,0,0,0,0,58222,0,0,7283,69,351,2540,76,6443,14043,48871,49869,48108,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,28828,0,0,0,0,0,0,0,0,0,0,0,550,5109,784,1330,2104,3,17,14,6,9709,1253,19961,23559,313,461,0,0,0,0,0,0,0,0,0
영천,9323,3,362,0,116,7,183,49,2118,0,3,917,3631,156157,12,45,4046,1345,756,6583,150,9478,16937,23967,47975,49324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,288,5122,0,2160,1008,288,1008,0,2,2,3,3,0,888,7711,1376,1834,6922,0,1298,0,0,6292,3523,33318,44529,8418,1,0,2,0,0,0,0,0,0,0
논산,221757,25456,153423,2369,100467,16375,21580,26417,273679,2,4,9,1,15852,1,1080,13496,0,0,960,0,1,0,0,0,146,81737,63423,32299,5111,27078,5299,17280,5065,990,4504,3687,13577,9157,163,2103,0,0,0,0,0,0,0,0,0,0,1560,3960,27240,0,0,22992,0,0,0,0,0,9632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,696,104,50,648,105,20058
이리,446439,9348,178734,4068,123829,25064,35595,25199,128695,1,90,34,1,1149,607,59,1696,0,0,0,0,10,0,0,0,0,88985,364458,387589,30276,36470,12560,65619,128639,16864,47997,21253,53082,44280,0,288,0,0,0,0,0,0,0,0,0,1184,0,432,766,0,0,0,0,0,0,0,0,510064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2619,144,191,1626,155,30344
정주,307772,12661,153371,3928,103249,16136,22372,18843,65748,2,2,1,3,616,0,34,2941,0,0,0,0,0,0,0,0,0,39570,367139,279178,53342,28766,7406,37034,708,7,100,8,1556,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9464,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,0,0,0,1710,124,20872
장성,75958,3416,35633,551,14312,1936,3333,3220,10458,2,0,14,4,115,0,2,216,0,0,0,0,0,0,0,0,0,5527,30097,49336,42731,42416,4299,16847,7,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,11,1693
송정리,193757,4282,49068,1598,29190,9832,12037,8883,29568,0,0,0,13,14,0,40,2811,0,0,0,0,0,0,0,0,0,17603,41967,35924,73698,14541,32588,145341,4,0,0,0,789,764,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,154,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,620,14,115,31,37,3412,3491,10734
영산포,9079,407,54577,1540,21650,4713,6026,4847,10070,0,0,0,0,0,0,35,4317,0,0,0,0,0,0,0,0,0,7994,12954,8539,5796,33090,679,79635,0,0,0,0,817,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,781,7,101,17,70,1497,2960,33193
목포,384711,1280,113872,3474,53905,9445,15813,16939,47969,1351,0,0,0,0,0,461,36683,0,0,0,0,0,0,0,0,0,20783,66576,39774,17710,160798,76903,834881,4946,191,392,3,3366,2960,5309,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,1008,0,0,0,0,41,0,0,2960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1272,216,7940,157,1536,246,461,2516,1522,178823
전주,158845,121,56335,1,44464,9036,14210,7868,26498,0,0,0,0,0,0,360,506,0,0,0,0,0,0,0,0,7,5949,152301,292,79,42,0,4948,29226,16131,53062,26343,74979,75035,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,571,2267,0,0,0,0,0,0,0,26931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,1622,74,123,8,0,0
임실,32161,155,19499,0,8153,1478,1530,763,3168,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1337,15208,0,0,0,0,191,15385,2342,11569,2327,6459,7198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,86,14,123,1,0,0
남원,124185,327,36994,0,24766,4321,6010,4834,15253,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,4903,43977,1,0,0,0,392,52823,14608,56324,13986,30090,29604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,189,2130,214,1,0,1
구례구,126724,152,49049,0,18040,2689,3705,3243,10229,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,3765,20113,0,0,0,0,0,21696,2307,12582,4380,59799,44857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,392,99,939,3069,0,19
