"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chuncheon",0,0,0,0,108,0,0,0,20,0,34971,0,0,0,435,0,16,0,0,65166,0,0,0,0,0,0,0,0,0,275,0,0,0,360,0,0,190,0,0,0,0,0,0,0,0,444,347,0,0,0,0,0,248,2124606,0,0,0,0,0,0,0,0,432,0,0,0,488,0
"Chungdo",0,576,322,0,2088,0,532424,49821,6213,0,0,35022,0,294433,31552,0,1440,0,0,0,39431,2310,110191,0,0,0,0,109,808,0,0,173,0,0,0,0,0,0,4002,0,55733,0,4488,0,0,0,954,0,3289,0,4873,4063,0,90568,0,20920,0,0,0,0,1756,0,15,3285,2044,0,154,0
"Chungju",3704,0,0,0,0,0,0,0,2513,53825,0,0,19230,0,18376,2495,259,0,2527,0,0,0,0,0,1101,0,0,0,0,0,0,72,0,1440,935,256075,1440,0,0,1255,0,1113,0,556,360,0,0,0,647,184,0,32035,0,28522,2,5546,472,0,0,0,0,241,0,0,9533,532,0,1606
"Daegu",60692,4611,227,8802,72,0,2847480,149479,142288,286,508,280515,0,4237,533405,11638,2893,33499,29524,0,516323,13911,1138154,0,908,0,38985,795,3629,388,0,1000,0,0,72,24191,2674,0,15241,802,314583,0,64052,0,0,723,10317,21454,82514,5278,59863,60169,0,2328697,762,389707,24196,20190,7991,1290,21629,0,93902,71443,89345,916,73,386
"Daejeon",1320,6141,0,0,6,2071,846296,61995,451796,57774,867,30757,17480,541811,18730,2130,1469,0,5147,0,193072,3754,190314,1283,66570,414,22556,552,1226,1,184,131921,2528,0,15448,122337,52247,31854,13854,1861,26302,49572,0,11006,17089,166787,112409,13018,138951,258,0,224827,0,2999592,50333,577025,652,23724,0,0,0,0,6218,295864,377,35693,0,3054
"Donghae",9156,0,0,6441,0,0,4227,751,0,2052,0,0,3125,11881,2465,67,0,1513,84584,0,0,0,379,0,0,0,747,0,0,0,0,0,0,0,0,26178,0,0,0,20417,0,0,0,0,0,0,0,0,0,50972,0,514,0,113477,0,0,25398,2771,7251,1987,0,0,1885,0,29455,0,0,8994
"Euijungbu",0,0,0,0,432,0,600,0,0,0,64,0,259,1021,964,0,2929688,0,0,0,0,0,0,0,654,0,0,0,0,435,0,701,0,0,0,0,433,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,11253,0,0,0,0,3336,2160,0,1507021,553,650,0,0,93,0
"Euisung",43163,0,0,628,0,0,9193,0,0,0,0,0,0,41625,0,1355,0,9798,2405,0,0,0,0,0,0,0,8900,0,0,0,0,341,0,0,0,3132,0,0,0,0,0,0,0,0,0,0,0,1,0,468,0,0,0,14742,0,0,1935,7741,1082,239,0,0,19844,0,8657,0,0,0
"Gangneung",11647,0,0,4677,0,0,8699,0,0,1500,0,0,3178,27457,4978,77768,0,2432,18697,0,0,0,0,0,0,0,2041,0,0,0,0,0,0,1800,360,14324,0,0,0,19750,4,0,0,0,0,0,0,360,0,29352,0,795,0,104625,0,0,42871,4364,2372,1248,0,0,2840,0,37706,730,0,4307
"Gapyeong",0,0,0,0,0,0,2160,792,0,0,59412,864,0,0,0,0,0,0,0,31872,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,20,0,0,291,0,0,0,0,144,0,576105,0,0,0,0,834,360,0,0,216,0,0,0,0,0
"Gimcheon",2,1791,0,0,0,0,180027,16693,33953,0,0,33573,0,459663,182996,0,0,0,0,0,2283,807,109344,0,0,0,2792,290,291,540,0,0,0,0,0,0,559,0,2787,0,10132,0,25533,1163,0,0,4369,3916,15771,0,25535,22743,0,356782,0,83642,0,1032,0,0,8699,0,1134,47408,16551,0,0,0
"Gimhae",0,0,0,0,0,241,89188,57131,1309,0,0,2309,0,18225,4476,0,0,0,0,0,911,6213,2131,0,326,173,0,1009,3159,0,44,30,0,0,0,136,0,0,5015,0,16562,371,0,49,0,0,52,0,384,0,0,659,0,18288,269,3649,54,0,0,0,0,0,0,265,65,0,0,0
"Gumi",0,1262,0,0,0,0,424836,27232,38864,225,0,128045,0,1304854,191130,379,0,0,0,0,125536,2115,109033,0,615,0,8087,35,747,380,0,0,0,0,0,0,1993,0,9917,0,32572,394,15959,0,610,0,5228,5894,19895,0,7960,29316,0,531224,399,117084,0,10938,0,0,8893,0,4289,31736,27485,0,1,0
"Gunsan",0,0,0,0,0,0,0,0,0,579,0,0,0,0,1552,0,0,0,0,0,0,0,0,40871,41,0,0,0,0,0,0,286954,0,0,132,0,308,41009,0,0,0,14,0,16,0,1004,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,360,0,0,0,0,0,0
"Gwangju",0,1043,213,0,0,263844,30017,5662,36163,0,0,0,1101,908,52768,0,654,0,0,0,615,211,0,0,43814,1747,0,6323,167,1680,51437,74502,0,504,12080,617,57252,0,2764,0,575,305770,0,35124,0,37184,0,0,19194,0,0,15231,0,700217,37411,107574,0,0,0,0,189,0,0,0,64,7021,0,0
"Gwangyang",0,0,0,0,0,3702,3788,2117,214,0,0,6,0,6,408,0,0,0,0,0,0,182,1,0,1953,6216,0,8605,227,0,578,267,224,0,0,0,35,639,7815,0,391,1557,0,133,205,249,0,0,558,0,0,137,0,11870,11702,1547,0,0,0,0,0,0,0,0,0,0,0,0
"Gyeongju",22439,6394,0,1219,0,0,128304,0,9882,0,0,0,0,31448,22728,704,0,8623,2425,0,2146,0,8251,0,0,0,18401,391,0,0,0,0,0,0,0,8636,1081,0,0,2,0,0,0,0,0,0,133,95804,0,319,0,829,0,392234,199,26065,2787,132602,7448,722,0,0,22750,139,20036,0,0,1
"Hadong",680,0,0,0,0,1004,11119,13812,249,0,0,120,0,469,439,0,0,0,0,0,290,953,41,0,3002,7642,391,14224,1184,0,723,399,3,0,0,0,87,153,95544,0,801,550,300,56,88,128,0,0,145,0,20,179,0,10323,8580,1576,0,878,0,0,0,0,0,0,0,0,0,0
"Haman",0,0,0,0,0,174,18801,122362,506,0,0,919,0,4484,1628,0,0,0,0,0,367,2759,893,0,203,150,0,1197,6158,0,6,11,0,0,0,0,0,5,41571,0,2880,255,0,31,82,2,17,0,166,0,0,494,0,10514,716,2072,0,0,0,0,0,0,0,154,0,0,0,0
"Hongsung",0,4539,71529,0,41414,0,0,425,115066,0,275,0,0,388,0,0,435,0,0,0,540,0,380,0,989,0,0,0,0,10754,0,0,0,1296,0,263,0,0,0,0,0,0,0,113,0,0,0,0,25593,0,0,0,55703,453780,0,97534,0,0,0,0,0,0,0,26,75,0,66911,0
"Hwasoon",0,0,0,0,0,13553,1451,769,104,0,0,0,0,0,329,0,0,0,0,0,0,32,0,0,16822,159,0,748,9,0,3524,213,0,0,29,0,141,0,225,0,82,840,0,419,0,179,0,0,0,0,0,49,0,3133,5596,558,0,0,0,0,0,0,0,0,0,1459,0,0
"Iksan",105,2114,0,0,0,2251,246,530,38772,0,0,173,0,1000,112391,0,629,341,0,0,0,30,0,221707,75416,162,0,329,0,0,102,46348,6463,1093,26861,136,159912,85928,2467,678,468,59674,378,10672,42801,39251,0,0,28785,0,0,27732,0,687930,62031,134308,0,0,463,0,0,0,0,0,0,47090,38,390
"Imsil",23,19,0,0,0,0,969,0,1451,0,0,0,0,0,3018,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6885,165,0,0,20,0,4034,59,0,0,0,0,0,1070,1604,0,0,1507,0,0,772,0,47373,4397,7251,0,0,0,0,0,0,0,0,0,3478,0,0
"Incheon",0,0,0,0,2256,0,0,0,0,843,607,0,720,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,1296,0,1093,0,0,0,262,266,0,0,720,0,1080,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,360
"Jangsung",0,1002,0,0,0,529,360,72,5242,0,0,0,575,0,15036,0,3240,0,360,0,0,0,0,127,10849,0,0,0,0,0,19,28064,0,720,6573,0,21827,0,72,0,0,13450,0,2382,0,7123,0,0,2067,0,0,6642,1,142289,915,19691,0,0,0,0,0,0,0,0,412,8,0,0
"Jecheon",67306,350,0,357,0,0,31935,2302,15345,134515,0,0,257672,31879,119937,26182,0,3585,24686,0,0,0,225,579,0,0,8352,0,0,0,0,390,20,823,0,10422,1089,68,625,74592,0,0,0,1175,1126,0,0,2,2819,4728,0,61568,0,326428,1431,9595,2677,23208,37067,9945,0,0,9106,0,91072,619,0,23860
"Jeongeup",465,3536,294,0,0,1747,4724,195,22973,621,190,0,1080,2050,48584,0,433,0,0,234,559,0,1507,331,49829,35,1081,87,0,0,81,153506,0,266,22339,1644,61410,0,1118,0,578,40817,231,8009,0,26174,0,549,14411,0,290,14904,0,539608,3175,108211,0,0,0,22,331,0,0,0,1277,835,650,0
"Jeongju",436,979,0,0,0,0,55,133,20658,3240,0,0,0,0,30313,0,0,0,0,0,0,0,0,46835,0,363,0,109,0,0,0,117453,3768,0,0,68,0,7864,1929,0,0,1194,0,0,22385,8689,0,0,14273,0,0,9878,0,350446,82069,61485,0,0,0,0,59,0,0,0,466,75901,0,0
"Jinju",0,0,0,0,0,1768,26758,49451,5575,0,0,5831,0,12461,12613,0,0,0,0,0,2992,4313,8141,0,2932,7787,0,106121,37127,0,151,2059,156,0,72,625,1118,2280,36494,0,14797,5074,0,605,520,1502,62,0,4050,0,0,5385,0,61481,12398,24626,0,0,0,0,0,0,0,1704,0,0,0,0
"Jungsun",0,560,361,0,229,0,318,0,475,623,0,0,1350,706,2697,22259,0,0,24485,0,0,0,0,0,0,0,0,0,0,0,0,678,0,1008,0,82513,0,0,0,200654,15,0,515,0,0,0,0,526,0,1598,0,441,0,250450,0,0,7933,0,95051,7690,0,0,0,0,0,0,0,45343
"Milyang",0,400,0,0,0,596,1791387,84285,6276,0,0,45497,0,328792,27771,0,576,0,4,0,10766,15921,31399,0,521,336,0,687,2598,0,83,468,0,0,0,372,571,0,13856,87,122698,516,1385,68,0,0,483,0,2667,0,993,5228,0,128931,1091,23008,0,0,0,0,676,0,216,2334,1782,0,0,0
"Mokpo",0,2781,0,0,0,1947,25945,5114,19578,490,0,0,622,0,44093,0,0,0,0,0,0,323,394,0,291636,1142,0,406,221,0,769,62736,0,360,14940,467,43249,744,3687,0,619,148614,0,31520,0,24419,0,0,10765,0,0,13029,0,486582,5382,82186,0,0,0,0,208,0,0,0,0,827,0,0
"Munkyeong",0,0,0,0,0,0,31200,257,0,0,0,5727,0,75685,0,0,0,0,0,0,37775,0,16285,0,0,0,43,300,0,0,0,378,0,0,0,0,231,0,0,515,1966,0,657,0,0,0,0,0,0,0,7081,0,0,726,0,589,0,1590,0,0,5252,0,0,0,11121,169,0,0
"Naju",0,1507,191,0,0,1334,2878,473,6182,0,0,0,556,0,10516,0,0,0,0,20,1163,49,0,0,35630,126,0,57,3,113,359,11203,0,0,2630,1236,9008,0,654,0,115,38897,0,21,0,6474,42,0,4145,0,0,2883,0,128842,1333,21833,0,0,0,0,0,0,0,496,0,269,84,0
"Namwon",0,807,630,0,0,0,2,2191,8598,0,0,0,0,0,15444,0,0,0,0,0,0,0,610,0,0,147,0,62,82,0,0,38227,3283,0,0,1126,0,25229,418,0,288,0,0,0,2589,6733,0,0,4896,0,0,4806,0,194851,33609,32936,0,0,0,0,0,0,0,0,0,32536,135,0
"Nonsan",0,1600,0,0,1,1474,3073,347,29411,0,14052,1656,7,2595,159595,0,8431,0,0,0,0,0,0,1492,36917,39,0,56,0,0,105,37867,928,0,21774,0,20190,8131,998,0,576,17301,0,4689,5214,12523,0,550,18713,0,0,29553,0,474543,16221,101345,0,0,0,0,0,0,0,0,0,10474,0,0
"Okchun",0,51,0,0,0,0,13019,1042,7996,0,347,890,0,12291,126443,0,0,0,0,365,5699,55,6663,0,0,0,133,0,50,0,0,0,0,0,0,0,0,0,201,0,432,0,0,42,0,0,14215,0,2527,0,0,2941,0,58951,0,15319,0,53,0,0,0,0,0,6296,0,461,0,0
"Pohang",0,0,0,0,0,0,26430,1080,4179,0,0,0,0,25754,9995,0,0,0,360,0,2817,0,4488,0,0,0,78368,0,0,0,0,0,0,648,0,548,549,0,0,526,0,0,0,0,0,550,0,1518339,0,0,0,0,0,53485,334,9527,0,15274,525,0,0,864,3637,0,0,0,0,0
"Pyeongtaek",1699,46888,10970,0,29612,1046,62481,7044,51997,1683,0,3207,698,60866,141420,0,0,0,0,0,14839,414,15652,0,24732,285,0,214,177,29220,64,28763,1595,0,2750,2957,16147,15013,3146,0,2556,11839,0,4655,5322,18064,2112,0,3214,0,0,36299,15551,1559197,13134,114510,693,0,0,0,0,432,0,7160,2617,5986,25450,0
"Samcheok",2377,0,0,2554,0,0,2025,0,0,62,0,0,193,5854,381,50014,0,580,30186,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,5205,0,0,0,1862,0,0,0,0,0,0,0,0,0,22441,0,59,0,34911,0,0,3074,1428,6907,419,0,0,630,0,7167,452,0,2140
"Sangju",0,0,0,0,0,0,26248,269,0,0,0,6957,0,71749,0,0,0,0,0,0,45363,0,8884,0,189,0,0,20,0,0,0,0,0,0,0,0,290,0,0,0,1251,208,7726,0,0,0,0,0,0,0,5105,0,0,599,0,0,0,0,0,0,2803,0,0,0,9394,307,0,398
"Sejong",0,4310,0,0,0,733,117282,9555,128548,38716,0,3280,18079,58782,221781,352,72,0,826,0,22166,526,29192,0,20060,109,678,124,247,0,51,28676,523,0,5744,54388,15338,10470,3634,238,5208,13685,0,3016,4968,25371,2209,0,37747,44,0,3277,0,755148,16076,217564,7,1573,0,0,0,0,120,13126,0,11463,0,119
"Seocheon",0,3109,36974,0,90456,0,0,0,32418,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57265,0,1,0,0,2,248,0,0,0,0,0,0,0,0,0,0,0,0,17268,0,0,0,25191,335330,0,79611,0,0,0,0,0,0,0,0,0,0,38057,0
"Seoul",290153,206,462355,13123,542771,32416,3094550,274099,1966574,17997,2219105,81182,27507,2410176,2959674,131917,17555,18038,232331,370428,363703,15615,531908,380,750293,14950,356615,13081,9278,488156,2157,702367,46728,0,125240,346103,548155,379339,75090,277918,126905,487283,0,129337,199312,529790,52220,48132,1170806,33384,0,775249,345355,949446,478704,981443,23188,95765,538233,698009,0,288,31520,223347,438640,200364,535885,85493
"Suncheon",0,561,0,0,0,70645,13761,4707,20747,1,0,0,0,762,42793,0,0,0,0,0,0,212,399,0,27738,7106,199,7806,451,0,4948,63409,4614,0,11230,1431,3437,83279,7905,0,931,5032,0,998,36408,22880,0,332,12254,0,0,15066,0,440112,36870,77679,0,0,0,0,0,0,0,0,0,57174,0,0
"Suwon",5434,34,80960,0,121747,5975,514109,54776,329736,9965,0,18583,3851,390557,525709,0,0,0,0,0,82770,2956,113970,0,130345,1968,22701,1988,1795,100363,398,153465,7685,0,22170,7297,117808,66788,21978,0,22541,92776,589,25405,36255,106581,12225,14414,349381,0,0,205616,82559,741975,89336,0,0,6399,0,0,0,0,3765,51156,10405,43298,114030,0
"Taebak",18370,0,20,27041,472,0,11938,330,0,27,0,0,487,26030,690,27578,0,2305,39957,0,0,54,0,0,0,0,3030,0,0,0,0,0,0,0,0,3383,0,0,0,4232,0,0,0,0,0,0,0,0,633,4388,0,14,0,28795,0,0,21016,8341,4751,617,0,0,4106,0,54070,0,0,1821
"Ulsan",38571,0,0,4885,0,0,249909,0,9914,4,0,0,0,16221,21675,2441,0,9444,4659,0,888,0,9843,0,0,0,130289,544,0,0,0,0,0,0,0,21730,0,0,0,5,0,0,927,0,0,0,53,15477,0,1291,0,1218,0,107841,334,14446,7822,7480,14088,1573,0,0,13569,1095,36362,0,0,0
"Wonju",31443,0,0,203,0,0,19764,0,0,0,0,936,0,9213,0,8043,3336,1386,11169,834,0,0,0,0,0,0,5553,0,0,0,0,463,0,216,0,49218,0,0,0,87851,0,0,0,0,0,0,0,525,0,6042,0,144,0,487420,0,0,2819,15535,46111,60570,0,1680,4243,0,43749,0,0,20415
"Yangpyeong",3348,72,0,57,0,0,2628,0,0,0,0,0,0,1966,0,1486,2760,192,2359,360,0,0,0,0,0,0,618,0,0,0,0,0,0,144,0,9239,180,0,0,2820,0,0,0,0,0,0,0,0,0,259,0,0,0,670495,0,0,182,1473,56951,26092,0,7872,483,0,4916,0,0,1121
"Yechun",0,0,0,0,0,0,16368,0,0,0,0,2035,0,25782,0,0,0,0,0,0,10408,0,9171,0,0,0,0,0,0,0,0,0,0,0,0,2,876,59,0,0,830,0,3080,0,0,0,0,0,0,0,2761,0,0,0,0,0,0,0,0,0,4407,0,0,0,13297,0,0,0
"Yeoncheon",0,360,0,0,0,0,360,0,0,0,0,0,241,288,0,0,1532796,0,0,0,0,0,0,360,288,0,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,864,360,0,0,72,0,144,0,0,0,0,312,9096,0,388974,504,0,0,0,0,0
"Yeongchun",26502,0,0,1960,0,0,11709,0,1388,0,432,0,0,66096,6544,1632,1057,29027,2478,216,955,0,4398,0,0,0,30615,0,0,0,0,0,0,0,0,6685,0,0,0,48,144,0,0,0,0,0,0,2482,0,442,0,145,0,37377,0,4729,3218,13092,2579,318,0,864,11928,44,19236,0,0,623
"Yeongdong",0,1699,0,0,0,0,70738,4875,19762,0,0,3054,0,69600,280855,0,180,0,0,0,39801,213,29517,0,0,0,158,0,55,26,0,0,0,0,0,0,0,0,1248,0,2615,0,0,496,0,0,5917,0,7000,0,0,14207,0,217514,0,53250,0,1136,0,0,0,0,45,10300,0,0,0,0
"Yeongju",131695,0,1131,50671,172,0,50896,3286,5046,5421,0,1630,9811,93873,377,32711,0,9674,46187,0,16816,62,21580,0,0,0,16987,0,0,75,0,0,0,0,0,94736,1277,466,0,0,1449,0,7989,0,0,0,0,2,2349,7689,9309,0,0,423678,0,10142,59152,32562,45565,7181,16491,0,21633,0,9853,0,303,0
"Yeosu",0,876,0,0,0,5393,807,0,12972,0,0,0,532,916,31973,0,0,0,730,0,0,40,0,0,2533,1,0,11,0,0,1720,50910,3890,0,19,619,821,78750,2,0,349,608,169,256,35625,17511,461,0,5182,452,307,10498,0,203179,69737,38694,0,0,0,0,0,0,0,0,0,2084,0,0
"Yesan",0,5964,53560,0,45250,0,0,236,118033,0,491,154,0,73,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,53646,0,38,0,0,0,318,650,0,0,0,0,367,0,156,135,0,0,0,24791,0,0,0,32676,511497,0,118846,0,0,0,0,0,0,0,0,300,0,23450,0
"Youngwol",0,618,192,0,0,0,106,0,0,165,0,0,1679,386,3353,8334,0,0,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28630,0,0,0,39498,0,0,0,0,0,0,0,0,0,1755,398,189,0,85477,0,0,1428,0,25938,3174,0,0,623,0,0,0,0,11001
