"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chungdo",0,591,0,0,1440,0,519279,45680,5401,0,0,38524,0,293743,27466,0,1152,0,0,0,37957,2252,101835,0,0,0,0,0,832,0,0,0,0,0,0,2,593,0,3557,0,52770,0,4568,0,0,0,739,0,2682,0,4289,3293,0,83244,0,17806,0,0,0,0,1777,0,8,3170,2010,0,0,0
"Chungju",2990,0,0,0,0,0,651,653,2186,53761,720,0,16605,360,17165,1912,31,0,2003,0,0,0,54,0,51,0,177,0,0,0,0,0,0,1760,0,271321,1440,0,0,435,0,1250,0,31,612,0,0,201,675,64,0,18508,0,28933,0,5519,26,0,0,1,0,0,0,0,8230,659,0,628
"Daegu",91530,4122,0,10487,0,432,2925686,167976,138573,288,72,324614,0,4266,533466,13236,1728,39950,33536,0,567470,13519,1180900,0,0,55,39215,513,4149,0,0,0,0,0,0,25583,688,0,15653,654,337879,0,68737,0,0,0,9812,20875,78960,6616,57106,59262,0,2350439,957,381995,27575,20840,10206,1151,26862,0,106977,76195,117484,0,0,679
"Daejeon",0,6125,0,579,0,2217,840977,68121,407904,56921,1009,23880,16550,539687,25437,1205,1512,0,4518,0,192141,4005,191845,3747,67527,500,20058,569,1059,357,129,137232,2358,0,13490,129330,53448,27641,13337,1495,27175,50589,0,9322,17716,187386,117752,13166,131692,117,0,233826,0,2826032,51999,538153,11,22940,965,0,146,0,5189,291868,1189,33978,0,1778
"Donghae",8369,493,390,6413,0,0,4156,0,105,754,0,0,2338,13411,1943,113,315,1569,73254,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,27804,0,0,0,21983,0,126,351,0,629,0,0,0,0,50833,260,371,0,108056,0,216,29863,2780,7083,1789,0,105,2061,0,30271,0,102,9897
"Euijungbu",429,0,0,0,0,0,2609,0,0,362,0,0,31,0,216,201,3084058,0,0,190,0,0,0,0,616,0,352,0,0,0,0,688,91,0,0,0,124,361,0,0,219,0,0,0,408,0,0,0,0,0,0,144,0,12926,0,0,282,60,0,360,0,1587185,504,0,359,187,0,0
"Euisung",43299,0,0,672,0,0,9733,0,0,171,0,0,0,48676,0,1357,0,11222,2090,0,0,0,0,0,0,0,9862,0,0,0,0,0,0,0,0,3978,508,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,18288,0,0,2179,9331,1204,227,0,0,20784,0,9693,0,0,1
"Gangneung",11480,0,0,6053,0,0,9239,1145,0,904,0,0,2200,29954,3837,72726,0,2102,24161,0,956,0,0,0,0,0,1914,0,0,0,0,1080,0,360,360,13864,0,370,0,20927,0,264,271,0,0,0,0,360,0,34380,476,568,0,94975,0,0,46988,4771,2266,877,0,0,3195,17,42118,0,0,3449
"Gapyeong",0,0,0,0,245,0,2088,864,0,0,65281,792,0,0,0,0,0,0,0,49735,0,0,0,0,792,0,159,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,288,113,591521,0,0,0,0,715,1560,0,0,288,0,426,0,246,0
"Gimcheon",0,1751,0,0,0,0,186062,18719,32853,0,0,27600,0,485405,181391,0,0,0,956,0,2367,778,124319,0,568,0,2721,0,302,0,69,0,0,273,0,0,875,0,2896,0,8652,342,28135,0,366,0,4517,3650,13461,0,29886,21150,0,358782,0,82729,510,1360,549,0,8988,0,1185,41350,14528,0,0,0
"Gimhae",0,0,0,0,0,268,89238,67354,1199,0,0,2516,0,18113,4640,0,0,0,0,0,898,7819,2019,0,357,173,0,1146,2975,0,24,0,0,0,0,0,0,0,5061,0,20127,337,0,127,0,0,55,0,384,0,0,653,0,17899,276,3426,0,0,0,0,0,0,0,287,0,0,0,0
"Gumi",0,1228,0,0,0,0,418946,29204,38434,1760,0,113801,0,1355029,194252,0,144,0,0,0,144973,2074,126358,0,0,0,7576,606,831,0,0,0,0,0,0,1,0,0,10177,0,35664,0,15505,0,0,0,5424,5286,18640,0,8994,29412,0,501660,587,109530,596,9769,0,0,8729,216,3483,33343,25457,0,0,580
"Gunsan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4717,0,0,0,0,0,0,0,0,120627,142,0,0,0,0,0,0,368646,0,0,595,0,999,24373,0,0,0,589,0,43,0,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0
"Gwangju",0,1039,0,0,0,291403,35608,7391,35832,0,72,0,123,0,55435,0,1768,0,0,0,0,354,568,1,69574,2001,216,1414,192,0,33942,78002,0,0,11788,0,60027,0,3712,184,758,298344,0,34527,0,37116,0,0,17712,0,0,15843,0,682424,37780,94254,114,0,176,0,0,0,0,0,0,2699,0,1258
"Gwangyang",0,0,0,0,0,2908,3968,2089,219,0,0,7,0,124,404,0,0,0,0,0,3,169,3,0,2209,11479,0,8672,310,0,622,313,76,0,0,0,522,500,6696,0,393,1807,0,127,2085,160,0,0,295,0,0,170,0,11988,14633,1836,0,0,0,0,0,0,0,1,0,0,0,0
"Gyeongju",22695,7978,0,1438,0,0,117095,0,5833,0,247,0,0,31253,20430,751,352,9733,2438,159,1987,0,7442,0,0,0,22472,0,0,0,0,0,0,0,0,10432,38,310,509,1480,0,0,0,0,0,30,0,111948,0,401,0,509,0,407697,0,17746,2806,155197,8224,746,395,0,21060,149,23575,0,0,0
"Hadong",0,0,0,0,0,945,10449,16767,250,0,0,1,0,532,458,0,0,0,0,0,2,1213,632,0,832,9218,0,17613,1338,0,21,642,8,0,0,0,0,206,114986,0,805,571,0,68,104,115,0,0,172,0,0,201,0,11718,8328,1656,0,60,0,0,0,0,0,0,0,2446,0,0
"Haman",0,0,0,0,0,209,18790,132141,438,0,0,1016,0,5209,1712,0,0,0,0,0,389,2959,905,0,266,206,0,1368,7264,0,6,12,0,0,0,0,0,3,41262,0,3160,332,0,22,9,2,11,0,176,0,0,402,0,10210,728,2074,0,0,0,0,0,0,0,166,0,0,0,0
"Hongsung",225,4281,71019,0,39679,0,0,279,116871,0,336,0,0,0,357,0,0,0,0,64,0,0,0,0,0,0,0,0,0,17035,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,189,323,0,0,23547,0,0,0,58941,436088,0,92516,0,0,128,0,0,0,407,0,111,0,77512,0
"Hwasoon",0,0,0,0,0,13323,1489,581,131,0,0,0,0,0,192,0,0,0,0,0,0,27,69,0,18280,196,0,50,8,0,4021,125,0,0,26,0,136,0,259,0,49,1490,0,304,0,114,0,0,0,0,0,44,0,3285,5731,566,0,0,0,0,0,0,0,0,0,1692,0,0
"Iksan",651,2224,0,0,0,2948,0,619,38106,0,377,0,0,0,116063,0,2133,0,1080,0,0,0,0,336798,76077,213,0,606,0,0,149,66925,5787,1145,26091,0,174533,128990,2632,0,0,59645,0,11179,43172,45564,0,0,26764,0,0,25609,0,683993,65855,127489,525,0,0,0,0,0,0,0,66,46983,0,0
"Imsil",0,16,0,0,0,0,0,0,1353,0,0,0,0,0,2486,0,91,0,0,0,0,0,0,0,0,14,0,7,0,0,0,6750,175,0,0,0,0,3606,205,0,0,0,0,0,1380,1169,0,0,1284,0,0,766,0,48113,4823,7795,0,0,0,0,0,0,0,0,0,3729,0,0
"Incheon",0,0,0,0,1944,0,0,0,0,0,0,0,360,0,454,0,0,0,360,0,0,0,0,0,0,0,177,0,0,1440,0,1145,0,3434,0,0,1570,0,0,1440,0,720,0,0,823,0,0,1017,0,0,0,0,0,0,0,4479,0,0,0,0,0,1224,0,275,0,0,0,0
"Jangsung",0,619,0,0,0,527,0,981,5203,0,1008,0,0,0,14138,0,2664,0,360,0,0,0,0,322,10101,0,0,0,0,0,14,27523,0,0,7515,0,21878,0,0,0,0,14240,0,2904,0,7715,0,0,2070,0,0,5188,0,134009,489,18182,0,0,576,0,0,0,0,0,0,0,0,0
"Jecheon",63348,0,0,230,0,0,37385,0,13877,137831,0,0,272225,35610,124427,27230,72,4330,23629,0,0,0,0,0,0,0,9317,0,0,0,0,0,0,0,0,13141,1164,0,0,81464,0,0,0,0,666,199,0,539,3149,5219,0,63126,0,374206,0,10811,3284,26987,42594,10587,0,97,9077,0,93435,0,0,30725
"Jeongeup",450,3503,0,0,0,1963,5465,559,24507,621,0,593,1440,544,50336,0,124,508,0,0,875,0,0,1357,49706,0,38,522,0,0,85,162063,0,1420,21527,1164,67141,0,0,390,0,38469,401,10372,0,27739,0,599,14532,0,260,14934,0,536610,2691,110816,0,462,0,0,0,303,109,131,1040,350,0,223
"Jeongju",511,310,0,0,0,0,564,0,19542,288,0,0,0,0,26560,0,649,0,370,0,0,0,0,32807,0,386,310,235,0,0,0,170472,3462,0,144,0,0,18672,2469,0,0,1131,0,0,21079,8582,0,0,12789,0,0,8303,0,327179,82238,61419,0,230,0,33,0,140,0,0,0,72985,0,0
"Jinju",1302,0,0,0,0,1972,27243,48643,5328,0,0,5176,0,11849,12566,0,0,0,0,0,2726,4932,7908,0,4342,7523,509,127000,37260,0,262,2545,221,0,0,0,0,2431,69293,0,14478,4595,0,859,437,1407,672,0,3835,0,417,5489,0,63869,10348,24988,0,0,0,0,0,0,0,926,0,0,0,0
"Jungsun",0,0,0,0,0,0,363,0,0,260,0,0,587,168,1280,22497,0,0,27031,0,0,0,0,0,184,0,472,0,0,0,0,0,0,1476,0,89211,390,0,0,267015,0,0,0,0,0,0,0,597,0,1693,0,231,0,257755,0,0,6435,0,97104,6942,0,0,0,0,0,0,0,54388
"Milyang",0,901,0,0,0,567,1855722,92128,6274,0,432,47365,0,342449,29329,0,2163,0,0,0,9389,19401,31130,0,826,316,0,712,3107,0,83,0,0,0,576,0,0,0,14270,0,146492,488,1242,80,0,0,597,0,2368,0,862,5614,0,131730,600,21810,0,0,0,0,628,53,293,2809,1606,0,0,0
"Mokpo",0,2649,370,0,360,1875,28355,6960,18987,460,0,0,672,0,44567,126,0,0,264,0,342,306,0,527,284800,1378,0,428,295,0,875,64387,0,1800,15374,0,41667,1131,3107,0,552,160308,634,31001,0,22892,49,0,9348,0,2585,12538,0,469956,5052,79320,0,0,0,0,0,0,0,41,0,835,133,207
"Munkyeong",0,0,0,0,0,0,35517,313,0,0,0,5597,0,83369,0,351,475,0,271,0,38776,0,16123,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,1918,634,8384,0,434,0,0,0,0,0,7282,0,0,12,0,1,0,190,0,0,5305,0,0,0,11538,0,0,0
"Naju",0,1354,464,0,0,1156,3275,788,6118,0,0,0,31,1,8684,0,0,0,0,0,0,72,0,1,38539,146,0,46,22,0,343,12156,0,0,2942,0,10689,0,719,0,90,37545,0,39,0,7905,475,0,3726,0,0,3049,0,130126,956,20400,0,0,0,0,0,0,0,0,0,284,89,177
"Namwon",0,787,0,0,0,0,1215,144,8330,0,0,0,612,0,16677,629,260,0,0,0,366,3,0,0,0,102,1008,105,0,189,0,38936,1168,757,0,666,0,24806,208,0,216,0,434,0,5204,6803,0,0,6293,24,0,5195,0,188883,31534,33330,0,0,0,0,0,0,0,259,0,32662,72,0
"Nonsan",0,1574,0,0,0,1149,8784,342,27401,2376,22392,3600,0,6696,162441,0,6048,0,0,0,0,0,0,4724,45452,372,30,42,0,323,86,43478,959,0,18956,199,21680,7757,623,0,5400,17466,0,4023,4795,12944,0,0,17918,0,0,26435,0,456876,16771,99258,0,0,62,0,293,360,488,0,0,9744,0,411
"Okchun",0,54,0,0,0,0,11333,1587,6272,0,535,649,0,12096,134906,0,0,0,0,340,5895,64,6484,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,809,0,577,49,0,475,0,0,29925,0,2412,0,0,3084,0,55868,0,14502,0,0,0,0,0,0,0,7788,0,0,0,170
"Pohang",0,0,0,0,0,0,25243,720,3177,0,0,0,0,25299,9568,0,0,0,720,0,2339,0,3610,0,0,0,84586,0,0,0,0,0,0,648,0,535,599,0,0,597,0,0,0,0,0,360,0,1444399,0,0,0,0,0,52348,535,8682,0,15766,480,0,0,720,4004,0,2,0,0,0
"Pyeongtaek",1411,41834,9330,0,24678,1102,59669,7983,45715,1898,0,2444,814,60579,131135,0,0,0,0,0,13455,397,14582,0,23223,293,0,235,177,26641,74,28759,1346,0,2536,3006,16419,13496,3198,0,2467,11092,0,4687,5348,17107,1898,0,9962,0,0,33874,15507,1505769,14040,115284,0,0,0,0,0,0,0,6741,2740,5291,27625,0
"Samcheok",2707,0,0,2734,0,0,2159,0,0,36,0,0,73,7169,167,51589,0,663,35889,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,5623,0,0,0,2176,0,0,0,0,24,0,0,0,0,32564,0,29,0,38532,0,0,4582,1475,7192,473,0,0,636,0,7637,0,0,2464
"Sangju",0,0,0,0,0,0,28749,308,0,0,0,5867,0,68565,0,290,87,0,476,0,51864,0,10157,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,417,0,1105,2585,8737,0,0,0,0,0,0,0,5859,0,0,0,0,0,0,0,0,0,3698,0,0,2,8959,0,0,0
"Sejong",0,4335,0,0,0,672,111252,9538,137317,43508,0,2510,18214,56874,225907,300,432,0,640,0,20561,568,29965,0,22727,109,642,183,223,0,29,28422,580,0,5149,56888,15414,9641,3602,164,5165,13944,0,2996,4783,22982,2373,0,35546,19,0,6630,0,728303,15944,205979,15,1288,0,0,0,0,102,12777,0,10961,0,32
"Seocheon",0,2836,36101,0,92050,0,0,0,32155,0,90,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,58426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500,0,0,0,36538,330830,0,77945,0,0,204,0,0,0,0,0,0,0,43518,0
"Seoul",297938,132,445066,13264,522049,33191,3122625,283401,1956115,24080,2155150,73517,27013,2392527,2817740,125573,19909,20531,224580,301971,361917,14807,498617,0,706370,14572,365016,14082,9248,472773,2146,685571,46863,0,113442,393514,545850,349855,75934,287499,128847,483250,0,134616,201446,509730,49452,47371,1139375,35737,0,766764,347205,899808,469414,1320482,27989,117068,580540,691647,0,0,29270,228967,465190,192504,531534,93207
"Suncheon",0,1619,765,0,0,80307,20331,4417,20720,223,0,0,0,957,43999,0,148,0,0,0,0,165,2230,0,28736,9628,288,7415,401,0,5353,65886,4976,0,482,0,2095,81659,7807,0,750,4743,0,843,35872,24496,0,535,11329,0,0,14204,0,430194,55054,74214,0,140,0,0,0,0,0,0,0,65121,186,0
"Suwon",4264,27,73621,0,112413,5977,479542,55666,312249,3213,0,15139,4224,379299,493106,216,0,0,0,0,81649,2555,104670,0,116816,1635,16468,2086,1727,96049,401,148311,7455,18000,20333,8875,120969,66007,21169,0,21302,88998,0,25955,36949,101391,11443,13603,308375,0,0,201061,80515,745000,84743,0,0,6888,0,0,0,0,3201,48635,10672,38512,112131,0
"Taebak",18410,0,0,29578,0,0,12396,0,0,5,0,0,30,30089,34,30062,279,2778,44644,0,510,0,596,0,114,0,2962,0,0,0,0,525,0,0,0,3714,0,0,0,7759,0,0,0,0,0,0,0,0,0,5131,0,14,0,34489,0,0,25587,9216,5046,567,0,40,4027,87,58689,0,0,2444
"Ulsan",42563,0,0,5210,0,0,238501,0,7047,8,0,0,1,14938,19088,2588,60,11071,4752,0,1081,0,8397,0,0,0,139070,60,0,216,0,0,0,0,0,24596,546,230,0,1,0,0,190,0,0,0,0,15225,0,1380,0,863,0,134985,140,13425,8521,4832,17785,1442,0,0,14132,1220,40719,0,0,403
"Wonju",30028,0,0,210,531,0,21001,0,0,0,0,604,0,10707,951,7859,0,1540,10827,715,549,0,0,0,101,0,6093,0,0,90,0,0,0,0,576,53137,0,0,0,90394,72,0,0,0,0,62,0,483,0,6110,0,288,60,532779,0,0,2922,17354,58760,69411,0,0,4378,0,43547,0,212,22448
"Yangpyeong",2935,72,0,50,0,0,2496,0,0,1,0,0,0,1781,0,1263,0,286,1500,1512,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,9510,0,33,0,2581,0,0,0,0,0,0,0,0,0,188,0,0,0,700684,0,0,161,1521,67093,45808,0,2160,499,0,4883,41,0,1198
"Yechun",0,0,0,0,0,0,17141,0,0,0,0,2138,0,31780,187,0,0,0,0,0,10124,0,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,3703,0,0,433,0,395,0,0,3368,0,0,0,0,0,0,0,0,0,4427,0,0,0,13815,0,0,0
"Yeoncheon",0,0,0,0,0,0,288,0,0,169,0,0,0,144,0,123,1591057,0,0,0,0,0,360,0,144,0,0,0,0,0,0,590,0,1296,0,0,303,140,0,0,53,0,475,0,0,360,0,720,0,0,87,0,0,68,0,0,40,0,0,1656,0,543060,576,0,36,0,0,0
"Yeongchun",28072,0,0,2005,0,0,11140,0,1081,0,720,0,0,55420,5869,1517,1080,27725,2365,432,823,0,3325,0,0,0,27187,0,0,407,0,0,0,0,0,6001,109,0,0,48,144,0,0,0,0,488,0,2621,0,437,0,52,0,36499,0,4185,3227,12274,2521,446,0,720,14362,45,19565,0,70,0
"Yeongdong",0,2420,0,0,0,0,76576,5783,17841,0,0,2922,0,72392,270390,1260,0,0,17,0,34434,223,31679,0,0,0,151,0,61,0,0,0,0,0,0,0,131,0,741,0,3020,41,0,0,259,0,7166,0,6770,0,0,14495,0,222297,0,52703,87,1290,0,0,0,0,30,13438,0,0,0,222
"Yeongju",136076,300,10,56031,54,0,58004,1391,4395,4214,82,1732,8577,118678,1189,34219,359,10986,52399,551,14589,0,19681,0,0,0,19349,0,0,111,0,0,0,0,0,97608,546,0,0,48,1234,0,8731,0,0,0,0,154,2473,8033,9072,0,0,448158,0,10321,65180,36407,47130,7539,19697,36,22593,0,12871,0,111,0
"Yeosu",0,963,0,0,0,6605,5452,1,11481,720,0,0,584,0,30927,0,187,0,0,0,0,2,0,905,2113,0,0,3440,0,0,2002,49743,3988,0,0,0,350,73993,2,0,0,725,0,284,35323,14169,0,0,4700,0,0,10353,0,196782,76705,35729,0,0,0,41,0,0,0,0,0,2235,0,0
"Yesan",183,6022,47975,0,46500,0,0,294,119489,0,713,0,0,0,0,102,0,0,0,214,0,0,0,0,0,0,0,0,0,62374,0,0,0,0,0,0,0,0,0,0,0,133,0,89,72,0,0,0,26522,0,0,0,35037,499341,186,117039,0,0,330,0,0,0,70,0,111,0,31081,0
"Youngwol",0,580,0,0,0,0,83,0,0,107,0,0,665,679,1624,8668,0,0,4766,0,0,0,580,0,1258,0,0,0,0,0,0,0,0,0,0,36857,223,0,0,52125,0,207,0,177,0,411,170,0,0,2080,0,96,0,96238,0,0,2446,396,28303,2892,0,0,0,176,0,0,0,21153
