"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Gumi",0,2193,161,0,0,0,439555,23486,40115,0,746,57331,0,1556415,222127,0,0,0,917,0,216984,1550,172428,0,0,0,6849,0,686,0,0,1,0,0,0,117,626,0,8162,0,28947,964,6483,0,833,0,5974,10,17593,0,2660,37694,0,451887,0,97619,0,4743,477,25,602,432,2638,41101,1901,0,949,0
"Gunsan",0,0,0,0,0,0,0,0,2,506,0,0,0,0,5016,0,0,0,0,0,0,0,0,198596,227,0,0,0,0,0,0,442848,72,0,1206,500,5122,16873,0,0,0,1026,0,37,32,6504,0,0,3,0,0,10,0,20,16,10,0,0,0,0,0,0,0,0,0,0,0,0
"Gwangju",0,1780,0,0,0,380271,47633,11307,35257,1510,0,0,0,0,61133,0,3569,0,1579,0,0,194,0,81,226711,1785,0,16454,136,0,46966,94748,0,0,45846,3470,65006,0,6629,0,414,306866,0,40588,0,49340,0,0,20869,0,0,21978,0,887025,30992,100485,0,280,0,0,0,0,0,0,0,3360,0,0
"Gwangyang",0,0,0,0,0,4373,4972,2607,322,0,0,50,0,443,755,0,0,0,0,0,13,133,26,0,1561,16150,0,11771,329,0,1025,691,137,0,0,0,0,1218,8075,0,441,1006,0,88,1635,313,0,0,353,0,0,371,0,19273,23166,1735,0,0,0,0,0,0,0,0,0,602,0,0
"Gyeongju",34365,0,479,1655,165,0,147730,0,923,124,0,0,0,64046,11170,825,929,18745,271,0,2529,0,5197,0,72,0,36949,0,0,129,0,51,22,3483,0,27570,416,574,0,7,1,0,0,0,0,508,452,172620,0,613,0,498,46,350510,0,7376,4070,351680,11309,996,0,0,39608,100,32627,661,23,2
"Hadong",0,0,0,0,0,2598,8148,18876,274,0,0,52,0,114,615,0,0,0,0,0,3,836,55,0,744,12481,0,32938,1614,0,42,330,26,0,0,0,0,611,164422,0,541,426,0,20,135,318,0,0,149,0,0,239,0,17349,13502,1946,0,684,0,0,0,0,0,2,0,1392,0,0
"Haman",0,0,0,0,0,201,18008,149542,575,0,0,619,0,4831,1807,0,0,0,0,0,373,4845,854,0,360,379,0,1633,17374,0,22,26,0,0,0,1864,700,12,62075,0,3348,228,0,24,9,6,0,0,169,0,0,492,0,12324,492,2116,0,0,0,0,0,0,0,117,0,0,0,0
"Hongsung",0,4451,72911,0,81202,0,512,0,119204,450,1347,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,129,0,0,77333,0,0,0,2400,0,94,0,0,0,0,0,0,0,0,0,0,0,0,17122,0,0,0,86023,488012,438,103020,0,0,0,0,0,0,0,142,0,0,99388,0
"Hwasoon",0,0,0,0,0,18861,3184,773,203,21,0,0,0,0,235,0,32,0,0,0,0,65,0,0,32121,288,0,1756,17,0,5159,454,0,0,11,163,508,0,493,0,83,3416,0,2344,0,183,0,0,259,0,0,119,0,6946,7578,1635,0,0,0,0,0,0,0,0,0,2209,0,0
"Iksan",0,3991,0,0,0,2938,1053,1250,38587,950,0,0,0,4,127190,0,376,0,739,0,0,0,0,460157,91744,449,51,274,0,0,258,246940,9105,360,34407,542,366804,192773,2961,0,659,81273,0,14473,40994,97534,0,0,24517,0,0,26500,0,824048,86619,140868,0,0,0,0,0,1849,0,1,0,57184,0,0
"Imsil",0,0,0,0,0,0,0,7,1806,68,0,0,0,0,3181,0,0,0,72,0,0,0,0,100,0,24,22,13,0,0,0,9727,2424,0,0,141,0,8868,79,0,0,1,0,0,3468,1452,0,0,1349,0,0,927,0,63646,6795,8796,0,0,0,0,0,0,0,0,0,5392,0,0
"Incheon",0,0,0,0,0,0,0,0,4,628,694,0,0,2590,640,0,574,0,0,0,0,0,0,0,0,0,7865,0,0,2400,0,0,0,126096,0,458,2433,1500,0,0,0,1440,0,0,0,0,0,840,240,0,0,0,0,0,401,34179,0,0,72,432,0,1931,0,692,0,0,0,0
"Jangsung",0,719,0,0,0,682,592,0,3507,41,0,0,0,3,11693,0,0,0,350,0,0,0,0,576,25400,0,0,0,0,0,34,34016,0,0,24065,425,47832,2,610,0,0,22505,375,4761,0,8263,0,0,2216,0,0,3410,0,124980,435,17389,0,0,0,0,0,288,0,0,0,1084,0,0
"Jecheon",70453,220,140,427,0,1061,60504,4881,13895,185336,145,83,332529,31233,138447,27795,1458,5937,22246,185,504,2475,117,508,1040,0,20343,0,0,416,21,924,0,618,41,25291,1804,656,0,130709,547,1430,0,0,502,954,0,3471,3532,6753,0,77574,0,454664,1053,13318,6254,50150,45122,8906,0,0,12362,22,120110,0,47,43655
"Jeongeup",0,5403,0,0,0,2091,2730,1532,24030,2098,370,652,369,709,63014,0,0,0,657,278,1065,1147,626,9451,59559,0,416,0,700,0,216,329759,0,1365,47880,812,189226,57,717,0,846,49295,0,9435,0,39017,1,1180,16794,0,245,18497,0,632192,3083,121148,0,0,83,306,0,0,674,182,610,1717,0,0
"Jeongju",0,153,0,0,0,0,741,577,17090,1733,0,0,0,0,28287,0,0,0,863,0,494,0,0,20226,0,499,574,134,0,0,0,212630,6318,689,0,128,8,14802,1706,0,0,8851,350,0,23582,9896,0,0,10427,0,242,9098,0,370483,104843,62879,0,0,64,0,0,646,0,0,0,93825,0,0
"Jinju",706,0,0,0,0,2205,31381,67751,6389,0,0,1942,360,11377,13869,0,0,0,0,0,2264,4933,5978,0,5464,10763,0,208016,54455,0,79,2769,219,0,610,1899,717,3772,155558,0,11161,4215,0,517,978,2206,701,0,3437,0,0,5426,0,86906,12224,23829,0,0,0,0,0,0,0,1201,0,0,0,0
"Jungsun",0,0,0,0,0,0,285,882,0,3,0,0,1,0,0,36147,0,0,37996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158624,0,0,0,668406,0,0,0,0,0,0,0,0,0,3486,0,2,0,326610,0,0,13910,0,130021,3709,0,0,0,0,1,0,0,120562
"Milyang",0,570,0,0,0,444,2199298,93327,7281,587,0,69710,0,417220,29063,415,2215,0,0,0,9802,23362,27391,0,556,247,0,520,3348,0,91,656,0,0,0,0,846,0,10635,0,312637,363,592,39,0,729,406,0,2337,65,348,6475,0,133086,454,20203,0,156,0,0,49,51,179,3080,92,0,0,0
"Mokpo",0,4454,487,0,600,1563,38223,9972,18302,774,379,0,5022,1329,54917,0,2243,0,0,170,0,252,964,9,287045,696,0,215,189,0,2009,90952,0,1080,23294,2703,52862,5341,3799,0,450,368292,573,40989,0,26112,0,0,10988,0,473,14420,0,595956,2656,70683,0,0,0,0,0,0,0,0,0,1209,386,0
"Munkyeong",0,0,0,0,0,0,25492,1134,0,0,926,2563,0,42103,0,383,0,0,10,0,58477,392,7422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,914,573,155745,0,159,0,0,0,0,0,25370,0,0,2,0,0,1,0,0,0,22804,0,0,0,13652,0,0,0
"Naju",0,2072,0,0,0,774,4366,1115,6447,0,0,0,0,0,11692,0,910,0,0,0,0,37,0,7,44662,72,0,19,27,0,2304,16337,0,0,6795,1064,11176,0,418,0,44,49026,0,134,0,9255,0,0,5635,0,0,3864,0,175238,497,25877,0,0,0,0,0,0,0,0,0,281,0,0
"Namwon",0,104,0,0,164,0,220,12,8183,501,0,0,0,0,14441,0,48,0,0,0,650,1,0,41,0,247,0,906,0,438,0,37430,5344,0,0,412,0,28847,264,0,1,360,152,0,20413,5969,39,0,4058,0,288,4088,29,199015,34362,31171,0,440,0,0,0,0,0,612,0,30346,46,0
"Nonsan",0,3403,0,0,0,1041,10026,653,26874,8643,7734,0,0,7464,260413,0,2418,0,0,663,1,0,0,5587,57271,70,230,100,0,0,127,68561,1012,0,6843,0,31234,8791,2693,0,3743,20393,0,6397,4791,42257,0,0,18635,0,0,27848,0,542281,22696,111958,0,204,0,0,0,63,0,0,143,12471,0,0
"Okchun",0,0,0,0,0,0,18632,1620,8490,0,0,720,0,19355,315452,0,351,0,0,0,8396,60,9588,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1018,0,603,802,0,0,0,0,64835,0,2942,0,0,2988,0,64036,39,18463,0,0,0,0,0,49,0,26169,0,0,0,0
"Pohang",43,0,0,0,0,0,13040,2622,0,1443,0,0,0,23472,544,0,0,72,480,0,0,176,2,0,0,0,156449,0,0,0,0,0,0,960,0,2164,1180,0,0,0,0,0,0,0,0,0,0,2266135,144,0,0,0,0,1157,0,680,0,24561,2,0,0,480,6321,0,37,0,0,0
"Pyeongtaek",666,36574,8377,0,25056,1991,57616,5195,41053,2117,0,1279,610,70638,126112,0,0,0,0,0,13969,218,15191,0,24273,208,0,189,159,24261,203,30433,1517,832,2585,4372,19906,11724,2808,0,2550,12227,0,6320,4826,18497,2502,240,10333,0,0,35219,18422,1461255,12102,91849,0,0,0,0,0,0,0,8617,0,5305,14223,0
"Samcheok",3596,0,0,5028,0,0,4026,0,0,0,0,0,0,10341,0,86561,0,720,59163,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,7754,0,0,0,4711,0,0,0,0,0,0,0,0,0,49372,0,0,0,56414,0,0,9050,2412,8882,393,0,0,924,0,12642,0,0,3399
"Sangju",0,0,0,0,0,0,19337,448,0,0,975,2905,0,33203,0,355,0,0,1,0,93684,0,3933,0,0,0,0,0,0,0,0,0,0,0,0,0,269,274,0,0,588,802,24279,0,281,0,0,0,0,0,28477,0,0,41,0,0,0,0,0,0,6113,0,0,0,7190,782,0,0
"Sejong",0,9204,0,0,0,711,127937,15906,153597,46059,0,1621,21321,79915,364582,1041,0,0,431,0,22731,495,37577,0,28769,299,598,205,281,0,84,28793,639,0,3634,69610,19615,9241,4322,0,7164,17335,0,4257,4076,21451,2820,0,37517,0,0,13765,0,972037,21349,224619,0,1490,0,0,0,504,87,14301,0,13798,0,0
"Seocheon",0,4398,43455,0,157722,0,0,0,33234,0,531,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,46,0,0,93152,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,18879,0,0,0,65078,379745,29,79338,0,0,0,0,0,0,0,48,0,0,56925,0
"Seoul",374612,140,478112,18156,592494,49745,3679608,337373,2302810,31214,1950720,42725,33510,2824523,2953319,128438,15849,27071,203310,472991,390025,11529,439698,0,931193,20910,309680,17924,9026,517947,3554,809486,57736,0,115173,460219,650093,405818,92764,374322,128791,595317,0,203242,223067,596271,58874,1074,1173430,49631,41,961887,386185,1201074,582846,1398356,45988,150203,669819,612806,0,11,18956,273947,535873,257410,586507,110792
"Suncheon",0,0,143,0,0,55124,12782,3829,22369,1490,0,0,0,129,45694,0,0,0,1193,0,0,114,833,7,21469,16274,0,113133,373,0,7494,88423,7023,0,292,805,1702,101657,8964,0,500,2591,0,296,43233,26309,0,0,8960,0,0,18763,0,514252,98655,72749,0,0,0,0,0,0,410,0,0,69201,80,0
"Suwon",72,43,68069,0,116579,6702,428743,67401,312933,5967,0,6025,4994,426840,580679,0,0,554,0,3466,88499,3478,95298,0,117548,2262,6011,2077,1656,105904,985,161844,8263,53184,17328,12242,129732,65351,25314,0,19545,78655,0,28614,32878,117617,12712,680,193022,0,0,208077,80358,809269,81427,674,0,7004,0,0,0,0,1685,58221,380,38463,112254,0
"Taebak",23756,0,0,54281,0,0,19539,0,50,0,0,0,0,39426,0,47420,553,4180,70154,0,0,0,0,0,0,0,3929,0,0,0,0,0,0,0,0,7396,0,0,0,19649,0,0,0,0,0,0,0,0,0,10740,0,0,0,60825,0,0,53344,11902,9344,449,1,0,5255,0,90196,26,0,4726
"Ulsan",59853,0,0,6485,0,0,708794,0,2839,77,0,0,0,19202,13076,3746,1960,19760,9639,0,3685,0,3088,0,280,0,371308,0,0,0,0,0,0,0,0,49877,0,0,0,12,0,0,0,0,0,294,0,21265,0,2035,0,970,0,176324,2344,6674,11701,48639,28850,1885,0,0,31780,1155,61239,0,0,15
"Wonju",32274,0,0,288,0,0,39182,480,0,2,0,1296,1,14732,1066,7851,9432,2156,8827,2770,0,0,1102,0,432,0,8469,0,0,0,0,0,0,600,0,57720,739,738,120,123162,360,0,0,0,0,0,0,406,0,7710,0,0,0,666090,0,0,5641,28380,140758,93258,0,3600,6803,0,47234,0,0,26286
"Yangpyeong",3541,0,0,181,0,0,3185,82,0,2,0,0,0,2359,0,1278,5880,324,1487,2640,0,0,25,0,0,0,928,0,0,0,0,0,0,0,0,9292,440,0,0,2621,0,0,0,0,0,0,0,0,0,261,0,0,0,657264,0,0,225,2047,98996,90854,0,3312,647,0,5119,91,0,878
"Yechun",1,0,0,7,0,0,5186,0,0,0,0,142,0,4874,0,5,0,0,0,0,16471,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,22489,0,0,0,0,0,0,0,3327,0,0,1,0,0,24,0,0,0,49581,0,0,0,56929,0,0,0
"Yeoncheon",0,0,0,0,0,0,120,0,0,2528,0,0,360,240,413,0,1639253,0,0,240,0,0,432,0,504,0,0,0,0,0,0,1747,0,5151,0,135,102,646,0,0,259,0,0,0,0,123,49,480,0,0,0,240,0,32,0,47,0,0,240,5952,0,684937,504,65,0,0,0,0
"Yeongchun",24478,0,0,1054,0,0,13625,1,1191,2,792,15,0,115314,1839,1249,1941,31594,2736,72,887,1,2266,0,0,0,46148,0,0,0,0,0,0,0,0,7809,674,0,0,0,8,0,0,0,0,0,0,8114,0,532,0,97,0,19432,410,1588,3742,31405,3237,680,0,0,43968,6,16261,0,0,0
"Yeongdong",0,2993,0,0,359,0,103741,9361,21040,0,670,1441,0,107522,330498,0,1009,0,0,0,42883,418,40788,0,0,0,48,0,55,142,0,0,0,692,0,0,182,0,805,0,3853,0,0,0,0,0,14613,0,8949,0,0,30598,48,284676,612,64327,0,1157,0,0,0,65,10,26757,0,0,0,0
"Yeongju",148994,0,0,62153,0,0,76010,2525,649,15,0,87,41,143925,175,40994,1145,16176,71344,0,12068,0,1517,0,0,0,27817,0,0,0,0,0,0,0,0,127798,610,0,0,1,36,0,10185,0,0,143,0,193,0,13596,4796,0,0,504877,0,380,101759,54480,46525,5767,90832,0,22149,0,45336,20,0,0
"Yeosu",0,115,0,294,0,4477,75,27,12983,375,160,0,1307,0,30929,0,0,0,714,93,0,0,0,0,1713,615,661,3943,9,0,1724,63326,6170,401,1084,389,1711,92770,8,0,0,813,0,248,34043,16802,0,0,3631,0,782,12145,0,266708,95427,35485,26,0,0,91,0,0,0,0,20,3382,0,0
"Yesan",0,4562,92614,0,54124,0,0,0,120872,47,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,74410,0,0,0,0,0,65,0,0,0,0,0,873,0,0,0,0,0,0,16532,0,0,0,41246,555430,1045,110959,0,0,0,0,0,0,0,0,0,0,40611,0
"Youngwol",0,0,0,0,0,0,24,0,0,5,0,0,1,5,564,11220,0,1,4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55297,0,0,0,106738,0,0,0,0,0,0,0,0,0,3858,0,8,0,116150,0,0,5334,0,34958,1871,0,0,0,0,0,0,0,43433
