"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Donghae",7353,0,379,3863,0,0,4471,1669,0,1328,360,0,2900,11406,2251,381,304,1089,41945,0,187,0,355,0,1173,0,809,0,0,0,0,183,0,0,9,18779,31,802,0,22707,45,0,182,0,0,23,0,0,0,14465,226,517,0,98452,0,0,11356,1640,4971,1151,95,0,2054,0,15475,0,0,7805
"Euijungbu",147,0,0,0,603,0,865,324,13,0,0,0,0,310,487,304,2203761,442,1542,0,37,26,0,0,581,0,0,0,0,0,0,6,0,0,542,583,720,450,0,365,34,0,0,0,0,52,326,0,0,0,0,2,0,11549,423,11,0,0,1,144,0,1402362,504,1315,549,0,0,0
"Euisung",16766,0,0,363,0,0,6962,0,823,0,0,0,0,27690,0,1033,442,4965,1661,0,0,0,0,0,0,0,8186,0,0,0,0,0,0,0,0,1880,0,0,470,0,0,0,0,0,0,0,0,0,0,263,0,0,0,8620,0,0,1103,8762,595,119,0,0,18215,0,5648,0,0,0
"Gangneung",11752,0,0,5513,0,0,16910,1032,23,2758,743,0,8298,37701,6495,41791,492,1791,80832,267,929,0,2581,0,2039,0,3321,0,0,0,0,1608,0,720,59,28622,354,0,0,47243,412,0,1001,0,202,231,0,0,0,26954,1296,1756,0,226044,15,0,22722,6011,8654,3223,550,0,3408,0,30985,17,0,7871
"Gapyeong",0,0,0,0,394,0,1419,1141,0,0,151892,572,0,332,144,0,0,0,267,16032,0,0,72,0,699,0,0,0,0,0,0,145,0,0,0,0,268,0,0,0,0,564,0,0,0,63,0,0,504,0,0,0,0,415496,0,0,0,0,0,0,0,0,0,0,0,148,214,0
"Gimcheon",0,1299,124,24,0,0,142776,16666,28700,0,76,74617,0,400279,171589,154,91,0,1139,0,3862,852,64064,0,180,0,3046,0,318,438,0,177,0,582,15,0,583,0,2756,0,6648,0,17210,0,0,144,3826,4731,15121,52,14943,22407,0,308692,359,82914,92,993,0,0,5752,0,2460,24484,10016,29,0,0
"Gimhae",125,0,103,0,0,235,57994,26762,1597,0,26,2721,0,20055,4616,0,43,0,0,0,852,1019,2793,0,222,174,0,1190,2960,0,63,0,0,0,0,0,0,0,6269,0,10087,369,204,31,0,0,44,0,719,0,0,754,0,19140,368,5644,28,0,0,0,0,0,0,582,0,46,0,50
"Gumi",0,1019,560,20,313,0,407367,31583,40551,0,0,164752,0,929608,183580,497,0,0,3129,0,61338,2916,53108,0,570,0,8277,0,826,227,0,381,0,0,107,0,165,0,6712,0,32465,0,12552,0,0,282,5591,7639,22706,124,6460,29749,200,540472,0,155286,149,9742,419,0,7386,0,14250,25153,17007,0,0,0
"Gunsan",0,0,0,0,0,530,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,15421,99,0,0,0,0,0,0,171559,1453,0,141,0,1540,77026,474,0,0,181,0,93,0,291,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,158,420,0,0
"Gwangju",0,356,1368,0,0,80636,15055,2736,33451,499,757,0,58,229,80403,128,1217,0,3359,0,125,205,311,8,7187,791,280,1078,206,757,12561,102673,0,0,10666,158,65859,0,1576,209,387,211042,0,13081,0,42663,555,0,31090,28,0,22069,0,762992,11281,152339,7,0,0,0,0,0,55,59,0,2787,0,56
"Gwangyang",0,0,391,0,0,3151,3664,2631,175,0,0,0,0,0,300,0,0,0,0,0,0,158,0,0,874,46,0,5073,324,0,568,772,20,0,0,0,0,420,7402,0,273,1209,0,184,167,547,0,0,168,0,0,147,0,7888,5794,1188,0,0,0,0,0,0,0,0,0,0,0,0
"Gyeongju",21277,702,0,1017,0,0,133034,0,10278,506,0,0,185,96983,22099,913,0,8214,2667,0,2848,0,8585,0,265,0,14981,0,0,0,0,776,0,0,21,6273,229,0,1046,523,0,0,0,0,0,516,0,137569,545,207,0,572,0,228462,0,31483,2859,97013,6388,538,0,0,57886,219,14140,0,0,1112
"Hadong",0,0,0,0,0,751,8834,14924,226,0,0,0,0,1,620,0,0,0,0,0,0,1093,0,0,1238,3676,0,5779,2870,0,456,139,23,0,0,0,0,170,72189,0,791,386,0,683,32,649,0,0,125,0,0,96,0,5995,8387,1131,0,0,0,0,0,0,0,0,0,0,0,0
"Haman",0,0,0,0,0,431,16293,73166,545,0,0,632,0,4431,1441,0,0,0,0,0,404,2618,881,0,254,353,0,2863,1774,0,31,0,0,0,0,0,0,0,31185,0,2358,269,59,11,0,0,22,0,259,0,0,269,0,11103,1070,3011,0,0,0,0,0,0,0,126,0,16,0,0
"Hongsung",0,2604,51332,341,21436,0,749,0,118447,0,0,0,0,0,0,0,616,0,0,183,438,0,227,0,366,0,0,0,0,4356,0,21,0,0,299,0,0,490,84,381,0,0,0,0,464,0,0,0,39914,0,0,54,40172,385230,27,110666,44,0,0,0,0,616,0,0,227,0,21507,0
"Hwasoon",0,0,68,0,0,36738,1564,293,282,20,0,0,0,0,353,0,0,0,0,0,0,54,0,0,7196,228,0,460,38,0,4587,438,0,0,76,0,382,0,174,0,92,5075,0,639,0,310,0,0,235,0,0,147,0,6698,6936,1439,0,0,0,0,0,0,0,0,0,1162,0,0
"Iksan",0,890,0,0,0,3107,250,111,42353,87,18,0,20,890,147478,85,185,0,2050,0,90,0,250,137002,105957,857,797,166,0,61,307,12585,11313,378,22667,528,124901,93663,2080,141,0,57259,0,11577,49885,30463,0,144,32364,1,0,33703,0,652863,55516,173095,6,0,399,0,0,0,268,38,498,43823,0,23
"Imsil",0,310,0,0,0,0,535,0,1526,308,0,0,0,0,3286,0,0,0,31,0,0,0,0,1825,0,4,0,17,0,0,0,10461,159,618,0,0,0,6430,65,0,0,0,0,0,628,1204,0,0,1478,0,0,873,0,41746,4126,8601,0,0,0,0,0,0,0,0,0,3406,0,0
"Incheon",164,0,0,0,864,0,0,0,0,481,0,0,360,0,0,0,0,0,1070,0,638,0,0,0,0,0,0,0,0,0,0,378,618,0,0,310,0,0,0,3386,0,169,0,0,520,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,378,0,0,761
"Jangsung",0,542,30,0,0,587,72,0,5238,245,1875,0,1,22,19195,40,9150,0,100,0,4,0,40,0,9888,0,21,0,0,450,45,23594,0,0,631,10,13865,0,675,9,0,15291,0,3374,0,6313,0,0,4050,1,0,6797,0,123162,171,25984,0,0,144,72,0,648,5,0,0,0,0,0
"Jecheon",54864,0,63,134,0,0,24111,3172,8629,70645,308,0,203536,10072,107606,18362,583,1692,34099,0,0,31,0,0,272,0,6286,0,0,0,0,144,308,282,16,5613,44,226,0,70402,57,65,0,0,0,1393,0,0,2447,4739,0,58216,0,220131,0,5645,1402,17258,25505,9192,0,0,4588,0,64726,0,0,16007
"Jeongeup",0,1580,0,0,0,1752,1448,0,23486,111,10,0,1199,1139,65292,23,1328,0,712,268,581,0,134,427,61649,0,280,0,0,339,256,115104,0,0,14625,26,38666,0,472,39,95,45059,0,7630,0,20378,0,0,16889,6,0,15602,0,489577,2573,117924,0,0,109,508,0,194,333,13,0,396,0,9
"Jeongju",0,5,0,0,0,163,0,341,31006,4777,0,0,137,1,48434,70,800,0,772,0,0,0,0,77374,0,224,0,153,0,490,0,114445,5191,0,0,46,153,6492,2675,0,0,301,0,1,31985,13878,0,0,20352,0,0,18091,0,352398,89288,96036,0,0,416,0,0,549,0,0,0,84327,0,0
"Jinju",22,0,522,0,0,2558,28325,47991,5796,0,0,2346,0,12533,7654,0,0,470,0,0,3206,2625,5209,474,1991,7123,1046,81889,30243,106,208,1421,88,0,675,0,472,2754,21279,0,16660,3583,652,260,432,597,614,526,5722,0,275,4557,0,49327,10985,18830,0,0,0,0,0,0,419,396,0,19,166,0
"Jungsun",707,0,342,1118,47,639,380,394,550,950,0,0,2467,2271,3451,21739,65,0,45080,0,0,0,0,0,611,0,558,0,0,380,0,240,31,3267,10,70752,61,44,0,108175,38,0,0,0,116,166,0,467,26,1640,0,1068,0,282601,524,493,4358,485,78921,5083,0,94,0,0,6224,75,280,26732
"Milyang",0,347,0,1,0,544,1147606,56323,8007,163,90,45009,484,273525,28618,30,46,0,492,0,7232,7180,32721,0,384,219,0,829,2253,676,84,0,0,0,0,57,95,0,12777,88,64774,438,977,86,0,304,465,0,3363,7,646,5116,0,116739,1702,27490,321,0,0,0,404,0,0,2428,1054,436,0,159
"Mokpo",0,1995,305,0,0,2624,20094,4855,19484,19,0,0,0,0,55783,0,0,0,0,0,0,289,0,0,208244,974,0,333,174,0,7057,59617,0,169,16625,0,48635,304,2879,0,733,59256,0,22722,0,21082,181,0,12662,0,0,16852,0,439356,6491,103213,0,0,0,0,0,0,0,293,0,1413,39,0
"Munkyeong",0,0,0,0,0,0,31440,801,0,0,0,7190,0,64056,0,71,0,0,863,0,24385,381,13728,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,652,0,1060,0,8,0,0,0,0,0,536,4,3396,0,0,0,0,0,34,417,0,0,478,0,0,0,4233,0,0,0
"Naju",0,731,0,0,0,1576,1806,295,5164,139,0,0,1217,0,10458,0,0,0,0,0,1,45,0,0,7303,119,0,693,16,0,432,12250,0,0,3723,0,8880,0,220,0,70,27353,0,9,305,5309,0,0,4435,0,0,3113,0,114193,1527,27479,0,0,0,0,0,0,0,0,0,1634,0,0
"Namwon",0,129,155,0,8,0,239,0,8781,0,92,0,562,0,19799,0,0,0,93,23,0,0,0,0,0,83,0,27,0,464,0,49358,1589,521,0,0,0,32982,183,202,0,0,0,305,340,5322,0,0,6465,0,0,5332,0,186155,33121,41186,0,0,0,61,0,0,0,0,0,36684,192,0
"Nonsan",21,974,0,0,0,639,10048,310,41837,33,13769,7704,792,1887,141680,15,12177,0,268,63,49,0,156,0,41641,561,544,660,0,0,235,28649,1089,0,21183,1309,19040,13809,383,139,304,18280,0,4208,5095,7189,0,0,20393,0,0,30898,0,474769,15232,110117,0,0,288,0,0,0,55,1038,497,10243,0,320
"Okchun",0,0,0,0,0,0,12286,743,8595,0,0,1011,0,12612,53392,0,326,0,0,0,4686,40,6796,0,555,0,0,0,36,0,0,0,0,0,0,0,0,0,621,0,448,140,0,0,0,0,4102,0,3654,0,0,3359,0,57165,0,17286,241,0,0,0,0,0,0,2605,0,60,0,0
"Pohang",2,0,130,0,0,0,36406,360,8431,0,360,0,0,372377,13479,0,0,0,360,0,3466,0,5777,0,0,0,140282,0,0,0,0,72,0,720,0,426,0,0,526,467,0,0,0,0,0,0,0,1724958,0,0,0,0,0,96586,0,29775,0,21520,0,0,0,1440,48308,0,0,0,23,0
"Pyeongtaek",1485,23709,8675,0,30791,1376,76023,15623,36013,1122,0,5466,706,71530,163365,0,0,0,0,1281,14626,677,21575,0,31648,231,424,141,253,40808,183,30809,1455,0,4082,2159,16764,22122,2948,26,3210,12458,531,4476,6309,20711,3059,0,996,0,685,37164,11364,1280767,15383,211786,934,1191,0,0,658,0,1206,7369,2928,7604,20176,0
"Samcheok",1868,0,178,1399,0,0,1663,379,163,183,0,0,177,4556,1582,15198,50,280,27719,0,66,0,95,0,50,0,248,0,0,0,0,57,0,0,0,4519,245,0,0,1994,3,0,79,0,0,29,0,0,0,1782,69,140,0,24778,0,0,990,809,5404,460,18,377,536,0,4360,0,106,1584
"Sangju",0,0,0,17,0,0,25523,74,0,0,0,7810,0,67427,0,88,0,0,1063,0,24227,0,7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,760,0,3934,0,0,0,0,0,685,6,2425,0,0,3,0,1,21,0,0,0,594,0,0,0,5746,0,0,0
"Sejong",0,3468,103,0,1155,776,107743,11038,88566,42865,432,6070,20426,66714,172247,581,1034,0,2084,0,20604,726,29806,0,27792,163,641,117,258,54,99,35930,898,0,6476,48678,17044,19854,2685,873,4599,17264,0,3181,5486,29301,2257,0,37844,69,0,212,0,716019,17017,251279,5,1248,72,0,0,0,389,12231,934,12248,18,219
"Seocheon",0,1296,25491,0,38831,0,0,0,26936,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,40211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11107,0,0,0,4980,242604,0,63876,0,0,0,0,0,0,0,0,55,0,29417,0
"Seoul",277803,3028,354092,8017,491871,38642,2858047,325683,2002826,10425,2497576,125957,20495,2263023,2672017,97129,15584,7465,360635,403437,308147,18572,555370,0,835545,11830,201131,8024,9740,408573,4509,630589,40934,0,116972,232501,479320,379243,64031,293234,115309,450675,0,119215,171909,505240,54084,86236,1161259,24533,0,726853,254735,396923,444299,621522,15986,91171,447369,458855,0,216,36940,180043,364312,218623,365651,70193
"Suncheon",0,0,1017,0,0,36792,14053,4729,22955,0,0,165,0,2066,53834,0,423,0,533,0,0,297,362,0,9830,3583,0,7275,1044,27,5524,56712,4430,0,205,0,2448,90730,8513,10,1349,6002,0,1523,34101,16794,382,0,13624,0,0,15928,0,421366,19176,96877,0,1626,0,0,0,0,518,0,0,40832,231,0
"Suwon",6664,106,82385,0,128386,8219,575728,91582,406910,7044,30,33569,3904,491930,626699,0,25,0,0,0,81827,5319,148603,0,171270,1809,29741,1603,2817,111580,970,172031,8317,0,27009,4892,120384,101717,20395,493,27371,108769,0,28549,39576,113418,15569,29166,296860,0,1,253496,67803,567594,101842,0,0,27559,0,0,0,0,10461,45882,10990,54086,97702,80
"Taebak",11656,0,235,12892,0,0,16270,762,183,32,0,0,44,20566,350,12795,222,1175,26039,0,217,28,286,0,11,0,2578,0,0,44,0,5,0,0,0,1954,1,0,0,2768,321,0,117,0,0,0,243,0,890,1570,206,10,0,49050,0,0,7341,6894,2421,204,70,0,4119,167,31187,0,73,958
"Ulsan",32648,0,22,3294,0,0,228231,0,9586,0,0,0,0,17334,16307,1577,0,8489,4568,0,1050,0,9460,0,0,0,100134,1089,0,0,0,0,0,0,0,16635,0,0,0,465,0,0,417,0,0,0,0,21375,1168,768,0,1183,0,98573,293,28761,6091,3741,7786,798,0,0,16619,420,30424,0,0,0
"Wonju",28304,0,532,190,0,0,14969,216,0,2526,0,216,0,0,74,5633,0,534,16199,0,0,0,419,263,216,0,5964,0,0,0,0,399,0,0,0,32639,111,552,0,74998,0,0,0,2,0,0,0,0,0,4600,0,0,0,376621,0,0,1446,7610,20698,41854,0,0,2468,0,42594,0,0,20165
"Yangpyeong",5515,196,0,68,0,0,2272,0,0,0,0,0,0,0,216,1059,288,148,3915,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,8871,508,0,0,3822,0,0,0,0,61,0,0,0,0,274,0,0,0,386931,0,0,305,828,44338,8540,0,3444,420,0,5402,0,0,1421
"Yechun",0,0,0,6,0,0,13717,687,0,0,0,1985,0,13860,0,43,0,0,370,0,7738,0,7868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,221,0,0,0,0,0,658,7,886,0,0,0,0,0,8,0,0,0,59,0,0,0,1079,0,0,0
"Yeoncheon",323,0,0,0,765,0,0,0,0,231,0,0,155,0,1221,0,1440746,0,377,0,0,0,0,0,0,0,0,0,0,189,0,37,0,0,279,0,542,396,0,116,0,0,0,0,0,0,0,1782,0,0,0,79,0,216,0,0,0,0,0,4322,0,224817,288,0,0,0,102,0
"Yeongchun",20369,471,451,1417,0,0,9972,0,2089,360,1800,18,0,250837,7926,1909,504,22611,2885,0,2345,0,14113,0,61,0,62247,0,0,0,0,293,0,0,10,4441,321,0,438,0,0,0,0,0,0,65,0,53900,1121,484,0,213,0,35572,518,10281,3704,13600,2334,280,0,288,14117,77,13612,0,235,114
"Yeongdong",0,767,0,0,0,0,57330,4986,16553,2,0,3632,0,52672,223833,0,1315,0,0,0,21950,630,23626,0,64,0,230,0,91,0,0,27,0,442,3,0,15,0,488,0,2110,293,0,0,0,1041,3869,2,7194,0,0,12145,0,170029,0,46327,167,477,0,0,0,0,82,3065,0,316,0,0
"Yeongju",70320,0,0,14558,173,0,33552,987,6161,3896,100,1673,10518,34204,2257,16498,549,5959,41192,0,11492,0,16962,158,0,0,10810,0,0,296,0,498,0,378,0,68187,0,0,0,3752,756,0,3600,0,0,487,0,0,3048,4225,5241,978,55,358673,0,12693,34073,22399,43569,5921,1015,0,13547,0,3885,0,0,253
"Yeosu",0,0,0,0,0,3751,0,549,13696,0,113,0,0,0,38769,0,0,0,96,148,29,46,0,420,2429,0,0,0,16,0,1210,45819,3711,0,0,0,396,84336,19,17,421,1112,0,1416,38661,11408,154,0,7171,0,0,11157,0,212000,47379,50858,0,212,0,0,0,0,0,316,0,350,0,0
"Yesan",0,1318,18327,411,29127,0,108,96,74305,0,107,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,20335,0,40,0,0,0,0,339,0,166,280,0,42,0,0,192,0,0,23,18665,106,0,18,22194,348265,238,97438,90,0,0,0,0,0,0,0,69,0,3667,0
"Youngwol",0,0,0,137,0,0,0,1238,0,430,0,0,879,888,2799,7682,0,0,8536,0,0,19,0,0,112,0,1112,0,0,0,0,134,0,761,2,19743,10,0,0,26797,159,0,0,0,0,335,0,0,0,1354,0,222,0,70510,0,0,674,0,22220,1923,0,0,114,0,310,0,0,1842
