"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chuncheon",0,79,0,0,0,0,0,957,0,60,593371,0,320,0,669,50,27700,323,0,350857,0,0,0,5,1388,0,0,0,0,217,0,1602,0,0,0,0,0,0,229,0,0,0,0,0,0,946,40,0,1827,0,0,0,0,1180235,0,100,0,0,0,0,0,6698,406,80,120,0,0,161
"Chungdo",2,5,0,0,0,2,446956,32754,1209,0,0,145712,0,317939,4744,0,0,1,317,0,6800,3954,28857,0,59,6,973,22,114,0,0,60,0,0,10,48,92,5,1053,0,121235,1,293,4,1,1858,685,8,646,0,338,1097,0,33605,14,3034,0,9,0,0,13,0,580,14545,52,6,0,0
"Chungju",126,2,0,1,0,0,866,718,2025,134583,33,2,89101,252,143,0,2131,8,11,61,4,0,897,0,767,0,4,0,0,4,0,0,0,30,0,220738,8,20,257,1733,6,3,0,2,0,3176,14,0,1859,3,0,54446,1,45066,1,5665,125,22,192,76,0,0,1,2,422,25,0,2020
"Daegu",75494,0,0,2398,103,30,1757789,40977,101193,0,1518,313353,0,334,279441,1893,5751,91435,31122,0,336885,9177,1731413,140,1958,226,119480,150,1932,0,0,1558,0,0,301,20869,2143,454,5081,0,408949,301,95399,81,20,2806,14284,78714,19681,2247,56032,60699,0,1406150,815,156855,13572,14340,12826,527,50581,3494,401016,103935,108661,21,0,0
"Daejeon",21,3,75,0,976,156,373191,22225,315633,38,203,3198,0,308751,363476,0,1309,0,2215,0,164860,530,115289,10646,60429,0,10756,508,130,115,14,164849,2760,37,10066,123,74747,19597,6265,0,22481,0,116,1022,12000,613797,403221,32,60338,0,1,599918,50,1543736,26813,249928,0,1,12,0,6,548,389,262342,81,17490,184,0
"Donghae",5145,0,0,12648,0,0,7867,0,0,0,50,0,4,1730,3,189679,0,1551,239020,0,35,0,0,0,0,0,807,0,0,0,0,0,0,0,0,17163,0,0,0,56489,0,0,9,0,0,0,0,2,0,440189,10,0,0,49689,0,0,176160,3004,4876,214,54,0,3313,0,45896,0,0,15549
"Euijungbu",320,0,0,0,40,0,20,0,0,0,33454,0,319,0,0,0,1151907,0,0,58026,867,0,299,0,0,0,778,0,0,0,0,0,0,408,0,21,0,0,0,38,0,0,0,0,0,20,0,0,20,0,0,0,0,554843,0,0,0,0,2275,2847,0,570614,480,0,0,0,0,3
"Euisung",109715,0,0,726,0,0,38687,881,0,9,221,1,1,95851,1,1804,0,163262,2475,0,0,1,2,30,0,0,37521,0,0,0,0,0,0,0,0,9233,0,0,0,103,0,0,12,0,0,2188,0,1553,0,1089,6,0,0,44832,0,0,8164,20278,3390,379,1,0,93842,0,19627,0,0,2
"Gangneung",9734,0,0,7149,0,0,9603,0,1,0,0,317,0,28725,2215,240626,0,2271,200156,0,3009,0,167,0,0,0,2144,0,0,0,0,0,0,0,0,6202,0,0,0,23481,0,0,1647,0,0,1593,20,0,0,97635,1674,0,0,22102,0,0,112222,6179,2123,173,40,0,7211,0,52446,0,0,4216
"Gapyeong",2,35,0,0,0,0,0,0,0,0,356757,0,0,0,0,0,56309,0,0,474181,0,0,0,0,66,0,0,0,0,0,0,0,0,250,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576612,0,0,0,0,2,14,0,4121,0,0,0,0,0,0
"Gimcheon",0,4,0,0,0,1,220786,14683,26513,0,0,5882,0,294960,137601,1,865,0,3016,0,155463,448,433201,1,11,0,3761,0,63,0,0,11,0,2,0,201,73,4,980,1,10560,3,91366,2,1,1662,13252,84,5109,0,179543,17004,1,291941,3,45719,1,0,2,1,16157,0,145,83338,21724,2,0,0
"Gimhae",0,0,0,0,0,543,185760,238294,542,0,0,3905,0,13715,1880,0,0,0,0,0,614,137021,639,0,264,309,6,1906,11517,0,39,0,0,0,0,0,0,0,6714,0,67393,190,0,25,0,0,1,6,4,0,0,285,0,7618,585,1029,0,13,0,0,0,0,2,161,0,5,0,0
"Gumi",1,8,0,0,0,2,216970,13814,22366,2,910,24813,894,1599777,128709,3,2813,0,885,0,507718,646,684431,0,4,2,1878,3,506,1,0,209,0,0,4,6,39,6,2197,3,20744,0,29562,1,0,1587,8867,64,4255,0,28439,19992,0,254797,0,32322,45,3,6,0,10947,0,255,39215,23125,14,0,90
"Gunsan",0,28,0,0,0,1,337,3,30,0,0,0,0,97,12951,0,0,0,0,0,5,0,1,469017,1812,0,0,0,0,0,0,741091,2404,0,2340,0,29274,145800,0,0,1,1343,0,227,2806,21680,1,2,35,0,0,57,0,4782,2431,389,0,3,0,0,0,265,0,0,0,76,0,1
"Gwangju",300,2,0,0,0,371601,33253,8760,27683,26,2043,3,2,1816,57467,0,8569,30,1,0,259,206,86,622,865780,1599,0,1006,124,0,200492,66935,0,0,142236,1,91180,146,2734,4,1197,470247,0,123704,2,35792,7,0,10487,0,0,22015,0,620091,24008,69545,0,50,141,0,0,4386,33,4,0,21976,0,0
"Gwangyang",0,4,0,0,0,7949,12975,5941,248,0,0,12,0,769,258,0,0,0,0,0,12,219,17,15,1848,64641,0,41154,475,0,299,229,122,0,0,0,0,636,19802,0,687,522,0,31,424,141,0,0,27,0,0,229,0,21795,162001,1100,0,0,0,0,0,0,0,0,0,11371,0,0
"Gyeongju",38360,1,0,2328,0,0,184608,70,621,11,1,352,1,131271,6756,860,1642,34104,4293,0,3047,1,1116,0,0,0,98213,0,0,0,0,0,0,0,0,25997,1,0,0,329,128,0,1555,0,0,0,104,564309,251,1322,1598,10,0,73238,0,1653,9741,580741,9643,983,565,0,95817,132,31580,0,0,32
"Hadong",0,0,0,0,0,3122,29506,27907,288,0,0,28,0,656,725,0,0,0,0,0,36,2081,163,0,892,41282,1,188454,3527,0,92,580,20,0,0,0,0,315,307329,0,2238,313,0,32,236,158,0,1,0,0,0,266,0,20011,53407,1058,0,12,0,0,0,0,0,25,0,2095,0,0
"Haman",0,0,0,0,0,194,61022,452221,322,0,0,130,0,2724,878,0,0,0,0,0,424,12026,372,0,313,448,1,3938,112886,0,22,10,0,0,0,0,0,18,139947,0,6543,242,0,30,6,5,0,0,1,0,0,185,0,9100,1453,900,0,9,0,0,0,0,0,69,0,4,0,0
"Hongsung",0,1,56643,0,216887,0,2,0,132815,0,29,0,0,2,306,0,0,0,0,0,2,0,58,0,0,0,0,0,0,359919,0,579,0,4622,0,0,0,0,0,0,0,0,0,0,0,811,0,0,23606,0,0,99,92491,348599,0,71102,0,0,0,0,0,0,0,0,0,0,235562,0
"Hwasoon",0,3,0,0,0,91916,5885,1039,226,0,0,5,0,25,182,0,0,0,2,0,0,48,0,3,212859,298,0,225,25,0,128851,171,0,0,13,0,192,2,312,0,181,2726,0,1309,0,95,0,0,16,0,0,131,0,5448,9245,806,0,0,0,0,0,0,0,0,0,6899,0,0
"Iksan",5,7,3240,0,0,87,3893,267,32928,16,1600,0,3,2197,154608,2,869,1,0,0,284,7,24,740837,76203,0,13,3,0,953,7,742887,53001,0,29365,60,598938,500038,2550,0,304,55459,0,0,62233,220633,1,9,8434,0,0,27478,51,472677,57483,65452,0,0,0,0,0,1460,0,51,0,26794,0,0
"Imsil",0,4,0,0,0,2,7,604,2238,86,0,0,0,0,3210,0,0,0,0,0,0,0,0,2440,4,33,0,107,2,0,0,48702,29201,0,1,0,5,89498,202,0,0,2,0,2,51241,2431,0,0,1083,0,0,899,0,52210,24262,8240,0,0,0,0,0,0,0,0,0,11144,0,0
"Incheon",0,1,224,0,1723,6,224,19,997,0,0,5,0,61,1717,122,424,0,2286,254,25,1,24,0,48,2,0,1,0,2100,0,40,7,593040,4,0,48,14,12,0,5,48,0,4,11,2664,1,0,14620,0,0,162,170,11342,34,114380,0,0,23,1080,0,3966,0,10,0,26,812,2
"Jangsung",1,4,0,0,0,203,92,0,4015,0,0,5,0,459,11685,0,0,0,1,0,71,0,51,1643,129433,0,0,0,0,0,11,32729,0,0,243731,0,70699,167,0,0,11,15499,0,5647,1,4798,10,0,1502,0,0,3651,0,113358,41,9504,0,0,0,0,0,0,0,32,0,76,1,0
"Jecheon",64306,0,0,1301,0,0,60182,0,4251,233351,72,23,214343,30449,606,17158,0,8386,10586,0,193,0,15,0,0,0,27312,0,0,0,0,40,0,0,0,68093,0,0,0,247455,0,77,605,0,0,0,0,1028,1513,5922,352,71563,0,406033,0,2195,12566,35947,76043,14899,308,1712,23181,0,143674,43,0,16014
"Jeongeup",0,5,943,0,0,796,10560,2,21320,2,0,6,0,2606,77585,0,1673,0,0,0,83,0,34,19969,86575,0,19,0,0,0,82,605854,30,0,66647,0,670353,2669,0,12,168,40899,0,11522,0,52410,1,10,9949,0,0,16193,0,445593,521,60285,0,0,0,0,0,0,0,1,0,139,0,0
"Jeongju",0,19,260,0,0,9,530,1070,11242,0,1119,0,0,29,21116,0,339,0,0,0,2,0,0,128950,1138,6,0,160,0,0,0,461576,78182,4,179,0,1328,81579,1330,2,67,976,0,8,151072,8520,0,0,775,0,0,7387,0,199481,89491,31841,0,0,0,0,0,3912,0,0,0,51442,0,0
"Jinju",0,0,0,0,0,4033,63343,120106,3437,0,932,785,0,2338,5960,0,5916,0,0,0,649,6565,1437,1,4081,19337,0,298167,133480,0,235,2084,105,0,0,0,0,1183,422191,0,12272,3043,0,246,466,5211,0,1,0,0,0,2120,0,40475,29702,5594,0,0,0,0,0,0,0,1112,0,379,0,0
"Jungsun",2701,0,0,846,0,0,1308,0,1,3671,0,0,2789,1060,1,60457,0,252,39476,0,2,0,3,0,0,0,914,0,0,0,0,0,0,0,0,277770,0,0,0,1716784,0,0,0,0,0,0,0,0,0,908,0,4287,0,263131,0,0,83339,526,130497,2113,0,0,1078,0,6842,0,0,374874
"Milyang",0,43,0,0,57,971,2321840,169883,8255,0,888,114236,0,408748,24545,0,72,0,0,0,0,58101,15532,0,961,496,77,1960,5364,1,88,253,0,0,1,14,299,0,12335,0,527565,599,192,17,0,822,690,20,1811,0,166,5990,0,126960,2027,12058,0,330,0,0,3,0,93,5229,0,0,0,0
"Mokpo",0,29,0,0,1,4600,37885,8329,17479,28,0,0,0,10,43817,0,931,0,0,0,0,16,0,71,1224279,223,0,189,28,0,2354,57750,0,12,16498,0,49619,490,1606,0,849,1838739,0,122478,0,19851,0,0,6871,0,0,13544,0,453860,5659,34896,0,0,2,0,0,0,0,0,0,5184,0,0
"Munkyeong",2,0,0,367,0,0,10657,3,60,0,0,259,0,110227,160,27,0,0,1826,0,99806,0,28693,0,0,0,2394,0,0,0,0,1,0,0,0,1853,0,0,2,1,390,0,1155680,1,0,1964,4,238,27,59,115678,19,0,1209,0,192,889,0,61,8,85245,0,0,11,42748,0,0,78
"Naju",0,7,0,0,0,2081,6002,976,7579,0,540,0,0,22,12035,0,822,0,0,0,1,14,2,100,160797,17,0,25,26,0,1536,14509,0,0,5642,0,14561,5,73,1,122,111610,2,39898,0,7430,0,0,4304,0,0,9223,0,76904,946,19236,0,0,0,0,0,0,0,0,0,1239,0,0
"Namwon",0,4,0,0,0,48,136,27,6179,0,1,0,0,1,11293,0,0,0,0,0,0,6,1,2255,0,10,0,488,0,0,2,61038,51894,0,0,0,4,151508,497,0,0,0,0,0,189457,5569,0,0,1546,0,0,4325,0,123467,88048,12815,0,0,0,0,0,0,0,0,0,32402,0,0
"Nonsan",131,3,190,0,0,87,10595,720,28276,13,19875,0,0,9314,640358,0,20177,0,0,0,47,0,4,24383,46011,3,0,41,0,1,2,196482,1461,284,5396,46,49572,10216,810,0,110,17034,0,5735,4751,250515,13,0,8549,0,0,23008,0,345806,9468,53207,0,0,767,0,0,0,0,22,0,6490,85,0
"Okchun",0,2,0,0,3,0,6797,52,3587,0,937,610,5,18456,423515,0,0,0,0,0,5491,0,9592,19,4,0,3,0,0,1,0,55,0,18,2,2,0,1,50,0,1068,0,157,0,6,1965,228433,8,4295,0,12,4747,0,31208,0,6974,1,0,0,0,2,0,0,82943,5,0,6,0
"Pohang",701,1,0,11,227,0,30849,982,0,0,0,2,0,62213,387,2,0,1038,6,0,273,9,285,0,0,0,560704,0,1,0,0,22,0,0,0,1479,1,0,1,1,15,0,262,0,0,1079,12,5174357,0,0,17,7,0,10633,0,382,16,33200,81,2,77,400,17746,1009,2311,0,0,10
"Pyeongtaek",0,32436,27546,0,20680,0,23425,16,139176,2781,74,426,1617,27804,76053,0,3,0,0,0,7250,0,5074,0,12110,0,246,0,0,27816,0,9365,1055,30745,1610,2167,0,2633,0,9,2807,16138,0,4995,2187,10850,2924,0,74044,0,0,34589,18008,896646,5620,314471,0,0,0,0,0,5,0,5911,0,0,28700,0
"Samcheok",4123,0,0,11752,0,3,4592,0,0,0,0,0,3,1944,3,436254,0,1248,104175,0,54,0,28,0,0,0,1638,0,0,0,0,0,0,0,0,6276,0,0,0,5839,0,0,52,0,0,0,0,0,0,569857,39,1,0,40283,0,0,61625,1143,8927,107,76,0,2676,0,27619,0,0,7855
"Sangju",0,1,0,64,0,0,9387,0,16,0,0,320,0,67907,490,2,810,0,1769,0,185808,0,28763,3,0,0,2137,0,0,0,0,0,0,0,0,1050,0,0,2,14,362,0,0,0,0,0,25,1,0,1,105689,0,0,1236,0,153,74,0,67,0,0,0,0,605,17618,0,0,11
"Sejong",450,0,35,0,35,0,89212,7754,198086,43329,0,527,51072,65823,614054,0,908,0,0,0,17551,209,21842,13,25639,0,0,134,36,234,0,31563,759,1008,3677,73836,20318,6768,2098,9,5958,46070,0,8578,0,22875,6080,27,33538,0,3,202147,159,540573,12940,108502,0,0,6,0,0,0,0,14883,0,7593,15,2
"Seocheon",0,8,43285,0,314360,0,0,0,44014,0,0,0,5,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89985,0,0,0,1325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18876,0,0,4,348049,318641,0,46520,0,0,0,0,0,0,0,0,0,0,57097,0
"Seoul",295319,2223,182947,17621,370088,25119,2138120,118137,1048241,10251,1224117,30333,37261,1388183,1625699,49741,820570,43487,73150,675137,309257,5098,268041,423,572525,10398,234977,15099,1321,355353,2347,457470,55507,12710,105432,408920,480456,164619,7931,297485,140570,236955,11,158509,137298,370312,17834,6886,799824,39878,66,563345,327514,1205817,367898,66832,66286,22145,703136,662544,21,480261,16330,79493,387991,137415,240163,136725
"Suncheon",0,11,0,0,55,114828,22140,9998,12279,0,0,0,0,812,23708,0,1,0,0,0,3,287,2,697,18037,130245,0,46191,873,0,7030,58354,22734,0,13,2,142,84656,22804,4,2650,4577,0,784,87681,12648,0,0,5055,0,0,11295,0,248106,692863,28479,0,0,0,0,0,0,0,0,0,467267,0,0
"Suwon",0,2303,25927,0,52971,1383,129720,14077,131754,5522,0,1233,5013,168492,250680,0,0,0,0,0,49987,165,26339,21,45941,0,1635,376,0,63439,144,77900,6351,112613,7671,3068,54189,25505,6138,0,10451,7900,4,0,12463,52671,3324,372,322606,0,0,134365,43256,57400,30221,2015,0,0,0,0,0,0,0,25932,0,8188,71202,0
"Taebak",30895,0,0,181028,0,0,20845,0,0,10,0,0,16,10328,2,152948,0,6165,120419,0,154,0,71,0,0,0,8588,0,0,0,0,0,0,0,0,16273,0,0,0,98625,0,0,161,0,0,0,0,1,0,58246,68,6,0,77003,0,0,174271,7288,11545,202,168,0,16997,0,214506,0,0,13952
"Ulsan",44662,0,0,3479,54,1,677415,3310,0,170,812,0,1,15517,111,3157,1285,20166,6313,0,44,3,26,0,0,0,629740,0,0,0,0,0,0,37,0,43706,0,0,7,31,12,0,3,0,0,693,14,32446,0,966,0,0,0,42668,1,0,7371,81056,21019,1526,0,0,39451,84,40057,0,0,102
"Wonju",23160,0,0,663,0,0,31972,373,1,364,214,187,448,16359,0,3795,1073,3746,7127,0,0,0,0,0,559,0,9195,0,0,0,0,0,0,0,0,92630,0,0,0,38182,0,0,0,0,0,2423,0,44,0,8037,18,363,0,653342,0,0,7991,20023,360873,0,3,52,13512,0,37732,0,0,3904
"Yangpyeong",2519,98,0,107,0,0,2556,0,0,58,0,0,128,803,0,465,0,391,500,2,0,0,1,0,0,0,981,0,0,0,0,0,0,1080,0,12596,0,0,0,3431,1,0,5,0,0,0,0,4,0,275,0,2,0,619608,0,0,277,1592,157657,250624,0,21,1143,0,3550,0,0,124
"Yechun",540,0,0,501,0,0,34,0,1,1,0,0,0,54094,91,365,0,28,676,0,28228,0,14439,0,0,0,797,0,0,0,0,0,0,0,0,2404,0,0,0,16,0,0,90777,0,0,839,2,77,0,316,13790,0,0,1758,0,3,3909,12,231,10,220901,0,32,0,265914,0,0,20
"Yeoncheon",0,0,0,0,485,0,0,238,0,0,9648,0,1144,0,548,0,613722,0,0,4011,0,0,0,265,2746,0,0,0,0,0,0,1419,0,3258,0,23,0,3912,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,314672,0,0,0,0,584,86,0,600969,131,0,0,0,0,4
"Yeongchun",46549,0,0,1985,0,0,27422,1124,0,86,516,446,0,376553,427,2716,1405,104250,5986,0,539,0,783,0,0,0,94821,0,0,0,0,0,0,0,0,15694,0,0,0,0,29,0,23,0,0,864,13,19058,0,2364,6,2,0,17395,0,1,19319,40090,6133,404,0,131,155905,9,33912,0,0,2
"Yeongdong",0,0,0,0,0,0,83437,5472,15604,91,0,739,101,103573,269701,0,0,0,0,0,86617,9,37147,19,4,0,26,0,9,3,0,29,0,31,9,7,10,2,419,0,6414,0,160,0,16,103,78360,42,4510,0,159,15765,1,175342,5,29670,0,0,0,0,14,0,0,50516,84,0,0,0
"Yeongju",247716,0,0,165688,0,0,83396,0,0,170,1023,0,92,70190,95,44718,0,19528,54940,0,24594,0,17498,0,0,0,31473,0,0,0,0,0,0,0,0,183075,0,0,0,375,0,0,31854,0,0,0,2,2763,0,26181,14813,143,0,366019,0,0,205205,34081,35570,4489,243735,0,43043,4,184110,0,0,4
"Yeosu",0,45,0,0,0,43987,1149,754,7406,0,0,0,0,1,12747,0,0,0,0,0,2,0,0,105,18852,8806,0,4332,28,2,6645,39718,10239,0,142,0,18,57740,1317,0,53,4299,0,1249,36636,8167,1,0,1193,0,0,7045,0,34055,499886,8885,0,1,0,0,0,0,0,0,0,84380,0,0
"Yesan",0,0,191450,0,64486,0,0,0,218431,4,0,0,0,0,404,0,1796,0,0,0,0,0,0,0,0,0,0,0,0,232003,0,0,0,4189,0,1,0,0,0,0,0,0,0,3,64,865,0,0,28351,0,0,66,44445,329095,0,75427,0,0,0,0,0,0,0,8,0,0,166182,0
"Youngwol",2160,0,0,36,2,0,2908,1,2,6178,0,0,5421,991,2,13898,0,616,6264,0,5,0,108,0,0,0,1647,0,0,0,0,0,0,0,0,181714,0,0,0,374200,1,0,35,0,0,0,1,16,8,7310,28,4291,0,129564,0,0,12657,2199,52892,1628,5,0,854,0,8296,0,0,412733
