"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chuncheon",0,0,105,0,169,0,0,895,21,288,58584,0,0,0,953,0,0,0,0,92441,0,0,0,0,0,0,0,0,0,160,0,0,0,0,720,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936602,0,0,0,0,0,0,0,0,576,0,0,0,289,0
"Chungdo",0,729,0,0,1296,0,485694,36951,4037,25,0,53325,0,336570,20805,0,0,0,0,0,24707,2025,80697,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,3202,0,53544,0,3208,0,0,0,491,0,1834,0,2997,2233,0,66812,140,13666,0,2,0,0,1182,0,13,2553,1247,0,0,0
"Chungju",1677,0,0,0,0,0,288,0,2022,57083,0,0,17516,72,18325,0,6,0,360,0,0,0,0,0,483,0,0,0,0,0,0,0,0,360,0,300436,1440,0,0,0,0,2222,0,0,0,0,0,0,811,0,0,18884,0,30648,0,6168,0,0,0,0,0,360,0,0,7225,386,0,3596
"Daegu",100883,4302,0,11290,0,0,2978204,157498,135677,463,0,339840,0,3782,537971,14137,5223,41497,45138,0,585009,14578,1130441,0,522,0,43104,0,4008,0,0,32,0,0,0,27143,3132,141,15461,318,345168,0,49440,0,285,139,9669,19625,67868,6755,40205,61447,0,2381172,1416,378851,30661,18713,10844,1189,18656,0,117556,82697,131193,763,0,2077
"Daejeon",503,5462,0,0,0,2400,833016,60358,408095,60410,552,17251,17479,545125,24658,0,1459,0,0,0,186824,3191,192313,3554,67473,514,16421,566,1043,0,163,135032,2492,0,9297,144552,56900,26682,13773,0,26709,50314,194,8948,15908,200824,140880,10389,114905,0,0,257117,0,2838422,49976,550219,565,20231,723,0,0,470,5159,316190,736,34114,0,0
"Donghae",8547,0,0,6281,0,0,4731,0,0,549,0,0,0,14139,0,1955,0,1593,72928,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,29962,0,0,0,24177,0,0,0,0,0,0,0,0,0,53184,0,0,0,124615,0,0,33013,3015,7712,1519,0,0,1936,0,46901,0,0,10909
"Euijungbu",316,72,0,0,720,0,310,0,72,0,0,0,0,473,224,0,3090050,0,0,0,0,0,144,0,0,0,384,0,0,0,0,490,0,0,0,0,57,108,0,0,0,0,694,0,105,0,450,0,0,0,455,0,0,12111,0,0,165,0,0,120,0,1585378,561,0,0,0,0,0
"Euisung",40855,0,0,792,0,0,11300,0,0,0,0,0,0,53696,0,1413,0,14182,2163,0,0,0,0,0,0,0,13955,0,0,0,0,0,0,0,0,4199,0,176,0,0,0,0,0,0,0,0,0,11,0,460,0,0,0,19600,0,0,2562,11091,1423,221,0,0,25236,0,11867,0,0,4
"Gangneung",11291,0,0,6561,0,0,9946,723,0,0,0,0,360,40685,0,72471,0,2128,27145,0,2931,0,1011,0,0,0,2089,0,0,0,0,360,0,1080,360,12554,0,0,0,17792,0,0,616,0,0,0,0,360,0,39692,720,0,0,98441,0,309,51341,4676,2037,757,0,0,3792,0,48596,0,0,3449
"Gapyeong",0,0,0,0,210,0,1872,1161,0,0,62874,1152,0,0,0,0,0,0,0,47813,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,613250,0,0,0,0,0,120,0,0,72,0,0,0,0,0
"Gimcheon",0,1421,49,0,0,0,188182,19110,32010,0,0,22731,0,483220,172784,0,0,0,2931,0,7321,792,142178,0,0,0,2966,0,284,304,0,0,0,0,0,0,310,0,3530,0,7954,0,33503,0,530,0,4400,2535,12247,0,48884,20145,0,367257,326,82093,0,2727,0,0,10070,0,1209,38734,14701,0,185,38
"Gimhae",0,0,0,0,0,282,96160,73782,1104,0,0,2552,0,17882,3686,0,0,0,0,0,869,9705,1929,0,371,120,0,1138,2870,0,35,0,0,0,0,0,0,0,4946,0,23628,442,0,62,0,0,29,0,358,0,0,640,0,16301,239,2911,0,0,0,0,0,0,0,319,0,1,0,0
"Gumi",0,1175,0,0,0,0,398940,24217,33638,93,0,90512,0,1306867,189197,0,144,0,1011,0,150302,1784,129480,0,0,0,5850,0,748,0,0,0,0,0,0,0,397,0,9364,0,30175,0,11255,0,0,0,4715,4400,16790,0,6310,28303,0,463198,0,99993,0,8422,0,0,5613,216,2849,33153,16283,0,0,487
"Gunsan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4941,0,0,0,0,0,0,0,0,118265,170,0,0,0,0,0,0,420127,0,0,585,0,1754,24800,0,0,0,620,0,37,0,3726,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,550,0,0
"Gwangju",0,1023,0,0,0,320907,36007,6956,33498,0,0,0,0,0,54351,0,360,0,0,0,0,317,0,25,117284,2280,216,946,155,0,39788,81332,0,0,12623,1137,58413,0,2296,0,635,300831,0,33692,0,40584,0,166,16938,0,0,16281,0,680911,40611,86673,0,0,0,0,0,0,0,0,1721,3495,0,196
"Gwangyang",0,0,0,0,0,3243,4450,2570,244,0,0,25,0,152,397,0,0,0,0,0,2,115,9,0,2523,12314,107,9020,347,0,862,387,80,0,0,0,0,489,6589,0,427,1411,0,164,157,119,0,0,295,0,0,156,0,12748,16591,1672,0,0,0,0,0,0,0,0,0,0,0,0
"Gyeongju",25860,6835,0,1466,15,0,111889,0,4012,0,0,0,0,36116,18071,722,384,11778,2334,0,2269,0,6027,0,0,107,24716,68,0,0,0,0,0,488,0,14389,0,0,0,1010,1,0,0,0,0,0,0,139557,0,399,0,572,0,373983,357,12104,3130,153204,10451,929,0,0,23085,134,27370,519,0,0
"Hadong",0,0,0,0,0,1177,10104,17412,255,0,0,17,0,20,570,0,0,0,0,0,5,1162,46,0,901,10038,68,23271,1189,0,36,341,68,0,0,0,0,312,123965,0,850,609,0,55,112,167,0,105,178,0,0,167,0,12931,11121,1631,0,685,0,0,0,0,0,0,0,490,0,0
"Haman",0,0,0,0,0,188,17978,129053,417,0,0,775,0,5432,1565,0,0,0,0,0,390,3122,809,0,280,297,0,1305,6946,0,7,12,0,0,0,0,0,5,41945,0,2905,365,0,28,2,4,7,0,155,0,0,421,0,10327,536,2030,0,0,0,0,0,0,0,193,0,0,0,0
"Hongsung",158,3614,69622,0,44100,0,0,0,108298,0,160,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,26226,0,0,0,864,0,816,0,0,0,0,0,0,79,0,0,0,0,0,17649,0,487,0,66770,452025,0,94619,0,0,0,0,0,0,0,0,0,0,85211,0
"Hwasoon",0,0,0,0,0,16257,1941,466,96,0,0,0,0,0,146,0,0,0,0,0,0,17,0,0,23886,376,0,47,7,0,4130,230,0,0,23,0,184,0,140,0,45,1607,0,330,0,99,0,0,48,0,0,31,0,3889,5980,628,0,0,0,0,0,0,0,0,0,1425,0,0
"Iksan",593,2109,0,0,0,2797,82,108,34943,0,0,0,0,33,117573,0,211,0,360,0,0,0,0,373196,79440,287,0,141,0,0,183,95538,7247,1867,23249,1,188193,164368,2422,537,0,60314,0,12155,41765,54781,0,0,25243,0,0,24777,0,695317,70224,124183,0,551,0,0,0,878,0,0,4766,48040,0,386
"Imsil",0,488,0,0,0,0,0,0,1304,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,12,0,21,0,30,0,0,0,7850,394,0,0,0,0,6308,62,0,0,0,0,0,1219,1265,0,580,1167,0,0,869,0,50028,5016,7695,0,0,0,0,0,0,0,0,0,4104,0,0
"Incheon",0,0,0,1872,144,0,0,0,0,1117,0,0,0,0,741,0,0,0,1080,0,0,0,0,0,711,0,953,0,0,1800,0,830,0,78606,0,0,1236,0,0,0,0,1440,0,0,0,0,0,504,0,0,0,0,0,0,0,22974,0,0,0,0,0,1416,0,0,0,0,0,0
"Jangsung",0,552,0,0,0,454,0,373,3484,0,720,0,0,0,9350,0,0,0,360,0,0,0,0,239,11045,0,0,0,0,0,15,22529,0,0,8605,0,19356,2,0,0,0,14964,0,3220,0,5200,0,0,1781,0,0,2804,0,112424,535,16482,0,0,0,0,0,0,0,0,388,0,0,0
"Jecheon",65099,0,0,300,0,0,39500,594,13735,148341,0,25,300406,37418,136023,29067,0,4835,24288,0,0,0,0,0,591,0,12478,0,0,0,0,0,0,1116,0,17259,0,2,0,93446,270,0,0,0,0,0,0,8,3395,5251,0,64664,0,453854,0,14711,4417,32862,43835,11213,0,0,9715,0,115046,0,0,36455
"Jeongeup",602,3427,0,0,0,2055,4389,413,22626,0,263,0,1440,3132,50466,0,165,0,0,101,310,0,387,2338,50018,0,0,0,0,0,163,167535,0,410,18520,0,69196,0,0,0,0,42217,0,12514,0,28525,78,0,13345,0,0,14774,0,544251,2930,104147,0,0,0,125,0,0,0,0,0,563,0,0
"Jeongju",68,164,0,0,0,0,0,0,16103,881,0,0,0,141,25536,0,0,176,0,0,0,0,0,33815,0,339,0,142,0,0,0,207969,4971,0,0,2,3,22337,2124,0,0,872,183,0,23634,8199,0,0,10922,0,3504,8423,0,338534,87996,59855,0,1131,339,56,0,0,0,0,0,78993,0,0
"Jinju",0,0,0,0,0,2907,29310,46851,4529,0,0,2976,0,12716,11299,0,0,0,181,0,3418,4112,7434,0,2936,7768,0,136795,36714,0,111,2157,156,0,0,0,0,2298,79016,0,18199,3941,0,296,466,1781,33,195,5063,0,0,5043,0,69458,10980,25206,0,54,0,0,0,0,0,882,0,0,0,0
"Jungsun",0,0,0,0,0,0,1207,0,0,91,0,0,0,0,0,24625,0,0,24944,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,103421,0,0,0,342807,0,0,0,0,0,0,0,0,0,2187,0,0,0,277774,0,0,7946,0,99633,6230,0,0,0,0,0,1,0,65872
"Milyang",0,427,0,0,0,496,1917642,89940,6367,270,0,50525,0,345483,28204,0,4032,0,0,0,8653,21656,26125,0,981,326,0,718,2893,0,125,0,0,0,0,0,0,0,13267,72,182564,510,990,68,0,0,532,0,2415,0,739,5704,0,131506,464,20742,0,0,0,0,431,0,312,2591,1050,0,0,0
"Mokpo",0,2727,462,0,360,1904,31163,6913,17319,448,0,0,2188,0,43458,0,0,0,0,0,0,376,0,0,282468,1236,0,407,296,0,889,65525,0,720,15269,222,43674,748,2740,0,575,182079,0,30903,0,23442,0,204,8636,0,0,11370,0,491744,3968,73563,0,0,0,0,0,0,0,0,0,1116,0,0
"Munkyeong",0,0,0,0,0,0,31961,276,0,0,0,4232,0,66715,30,0,694,0,616,0,44792,0,12039,0,0,0,0,0,0,79,0,0,0,0,0,0,0,183,0,0,1675,0,50051,0,0,40,0,0,317,0,12375,0,0,87,0,0,0,0,0,0,9159,0,0,0,13598,492,0,0
"Naju",0,1399,0,0,0,896,3491,619,5711,0,0,0,0,0,8434,0,0,0,0,0,0,62,0,0,40729,149,0,49,31,0,368,12334,0,0,3160,19,13361,0,173,0,74,36228,0,43,0,7827,0,0,4141,0,0,3171,0,139269,859,21496,0,0,0,0,0,0,0,0,0,326,0,200
"Namwon",0,797,60,0,0,0,220,0,7579,0,0,0,0,285,14164,0,105,0,0,0,530,2,0,0,0,214,1008,75,0,0,0,37044,2401,0,0,0,0,28870,367,0,288,0,0,0,8717,8162,0,469,4506,0,0,4340,0,188195,32304,30336,0,0,0,0,0,0,0,16,0,31356,33,0
"Nonsan",0,1569,0,0,0,825,10607,646,23049,16696,20592,0,0,10867,177805,0,3528,0,0,0,0,0,0,4839,54395,59,0,52,0,0,95,50473,950,720,4264,0,21931,8385,1050,0,7632,16181,1106,5365,5032,17568,0,0,15296,0,0,25871,0,461586,16738,96871,0,0,80,0,0,0,0,0,0,11040,0,0
"Okchun",0,47,0,0,0,0,12089,1128,6589,0,0,479,0,12762,169417,0,785,0,0,0,5517,65,6258,0,0,0,0,0,16,0,0,0,0,0,0,0,78,0,223,0,602,0,0,0,0,0,39835,265,2299,0,0,2789,0,53830,225,14806,0,0,0,0,0,0,0,9092,0,0,0,0
"Pohang",0,72,0,0,0,0,18698,720,2242,0,0,0,0,23630,8064,0,0,0,720,0,1618,0,2830,0,166,0,96764,195,0,0,0,0,580,504,0,0,0,0,105,0,0,204,0,0,601,0,265,1441160,0,0,0,0,0,52795,0,8814,0,15215,592,0,0,849,3499,0,1,0,0,0
"Pyeongtaek",1545,37012,7793,0,23973,1481,56549,6629,35159,2106,0,1860,587,60223,118407,0,0,0,0,0,12930,407,14642,0,21840,252,0,236,170,21052,94,28454,1191,0,2113,2885,15548,11733,2970,0,2477,10252,757,4808,4825,15917,1989,0,10693,0,0,33199,16134,1344157,12008,91572,0,0,0,0,0,0,0,6483,2832,5145,23618,0
"Samcheok",2937,0,0,3134,0,0,2499,0,0,0,0,0,0,7445,1,56910,0,606,40288,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,5810,0,0,0,2977,0,0,0,0,0,0,0,0,0,41127,0,0,0,43223,0,0,4682,1588,7068,449,0,0,592,0,8640,0,0,3162
"Sangju",0,0,0,0,0,0,25654,290,0,0,0,4061,0,54848,0,0,928,0,744,0,68352,0,8221,0,0,0,0,0,0,487,0,0,0,0,0,0,0,3524,0,0,1000,0,14025,0,0,0,0,0,0,0,14746,0,0,403,0,0,0,0,0,0,4043,0,0,0,8856,0,0,0
"Sejong",0,4138,0,0,0,697,106129,10138,132228,43643,0,2099,17393,59475,259864,0,72,0,0,0,19818,528,28966,0,23143,140,600,174,203,0,27,28479,644,0,2903,58836,15768,9383,3197,0,4620,12892,0,3223,4696,21707,2904,0,32541,0,0,8338,0,735943,16445,212042,0,1265,34,0,0,0,127,11691,0,10716,0,0
"Seocheon",0,2756,41037,0,106988,0,0,0,31931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18763,0,0,0,51473,348522,0,77592,0,0,0,0,0,0,0,0,0,0,48089,0
"Seoul",312638,194,454626,14775,544445,39717,3150927,271462,1898586,23486,1999073,57896,28983,2444856,2844666,143886,19212,20436,220034,390616,366238,13549,465450,397,747400,15439,342422,15051,9267,487873,2772,709720,49037,0,104429,433058,570557,372912,79716,307682,126988,511364,35,147648,208460,517159,48282,48960,1102515,41162,215,776850,366752,871244,500677,1240042,29912,99644,689275,681027,0,0,29690,235997,484116,199835,564784,103445
"Suncheon",0,187,880,0,0,79595,14881,4004,17801,0,0,140,0,1412,42406,0,0,0,0,0,326,168,0,0,30140,12317,645,11128,367,0,6041,69730,5491,0,394,0,2039,87663,7924,0,558,4349,0,699,37578,23209,185,0,10244,0,0,14417,0,448803,77766,69375,0,0,0,0,0,0,0,194,0,77973,63,0
"Suwon",2560,17,66604,134,111716,6470,445148,60347,281980,4082,0,11307,4218,372660,493955,0,0,0,309,0,80254,2414,94844,0,110572,1664,11553,2092,1694,92007,420,144154,7724,41016,17285,12171,116365,63465,21930,0,19840,81540,0,25639,33923,99549,11165,11033,229482,0,0,186203,80550,768377,80085,0,304,6639,0,0,0,0,2232,50208,11458,35855,108569,0
"Taebak",21623,339,314,35123,0,0,13532,0,561,0,0,0,0,32635,553,34270,165,3302,47765,0,0,0,0,0,0,0,3377,0,0,0,0,0,0,0,0,4806,0,0,0,11128,0,0,0,0,0,0,0,0,0,5537,0,0,0,38620,0,304,29248,9267,5576,598,0,201,4555,0,69138,0,150,2757
"Ulsan",45598,0,0,5624,0,0,232747,0,4020,18,0,0,0,12320,14717,2590,0,12442,4878,0,2351,0,6612,0,0,0,142564,628,0,0,0,551,0,0,0,29205,0,1131,54,6,0,0,0,0,57,0,0,14632,0,1468,0,802,0,105501,0,8793,8903,4480,21102,1523,0,0,15213,1164,44595,0,0,4
"Wonju",30033,0,0,176,0,0,23205,114,0,0,0,1512,0,11863,623,7895,0,1535,10720,1750,0,0,0,0,61,0,7653,0,0,0,0,0,0,32,0,53424,0,437,0,92382,0,0,0,0,0,80,0,592,0,6246,0,106,0,684963,0,0,2988,20836,73059,70274,0,0,5240,0,44099,0,0,23531
"Yangpyeong",3305,336,0,50,0,0,2688,0,0,0,0,0,0,1814,0,1214,120,223,2060,120,0,0,0,0,0,0,760,0,0,0,0,0,56,0,0,9431,125,0,0,2603,0,0,0,0,0,0,0,0,0,221,0,0,0,690529,0,0,195,1756,69475,55800,0,1224,424,0,5219,0,0,1074
"Yechun",0,0,0,0,0,0,14740,0,0,0,0,1366,0,24364,0,0,0,0,0,0,10372,0,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,6978,0,0,0,0,0,0,0,2848,0,0,0,0,0,0,0,0,0,12217,0,0,0,19752,0,0,0
"Yeoncheon",186,0,0,0,0,0,288,315,0,346,0,0,41,790,481,0,1610911,0,0,0,5,0,288,0,0,0,0,0,0,0,0,878,0,1032,0,0,0,0,0,0,72,0,0,0,0,0,0,849,0,0,460,0,0,37,0,0,201,0,0,1296,0,593576,216,0,0,0,0,0
"Yeongchun",25444,0,0,1804,0,0,12064,0,732,0,576,0,0,57637,5526,1416,1137,30871,2542,72,1008,0,2755,0,0,0,27774,0,0,0,0,0,0,0,0,5857,0,0,0,72,146,0,0,0,0,0,0,2976,0,444,0,56,0,36589,0,3101,3447,13678,2994,451,0,864,14751,26,19185,0,0,0
"Yeongdong",0,1547,0,0,0,0,84806,6362,17153,0,0,2275,0,79727,277143,0,0,0,0,0,35223,269,31777,0,0,0,133,0,67,0,0,0,0,0,0,0,60,0,701,0,3048,0,0,0,16,0,8278,0,6356,0,0,29619,0,233329,194,53702,0,1294,0,0,0,0,60,15284,0,0,0,0
"Yeongju",141419,511,491,58656,0,0,64810,766,4228,4499,0,1021,9032,129801,736,51583,0,13197,60095,0,12704,0,12100,0,0,0,22137,0,0,0,0,167,0,0,0,114654,0,0,924,0,807,0,11755,0,0,0,0,2,2657,9343,6336,0,0,466946,0,10129,75107,40576,48261,6685,36179,0,22274,0,18001,0,109,0
"Yeosu",0,124,201,0,0,5787,1148,0,10762,516,0,0,386,763,29002,0,0,0,0,0,0,0,0,550,2677,1,519,491,1,0,1597,50276,4318,0,0,0,563,76646,2,0,0,801,492,366,33527,15313,0,0,4157,0,0,9823,0,202874,89977,33884,0,0,0,0,0,0,0,0,0,3351,28,0
"Yesan",0,4191,57023,0,44418,0,0,376,126526,0,289,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,71946,0,0,0,0,0,151,0,0,0,0,0,0,0,0,36,0,2,0,22991,0,0,0,37024,537302,63,116516,150,0,0,0,0,0,0,0,109,28,23360,0
"Youngwol",0,0,0,0,0,0,0,0,0,0,0,0,3589,870,4,8949,0,0,4693,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,42801,0,594,0,65920,0,0,0,0,0,0,0,0,0,2649,0,0,0,108375,0,0,2597,0,30374,2806,0,0,0,0,0,0,0,31669
