"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chuncheon",0,0,0,0,0,0,0,0,0,0,220097,0,0,216,0,0,2845,0,0,115212,0,0,72,0,3000,0,0,0,0,7,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,1860372,0,0,0,0,0,0,0,287,1440,0,0,14,0,0
"Chungdo",0,191,0,0,0,0,429650,26149,1404,0,2,95854,0,270029,5994,0,0,0,0,0,9386,2683,47531,0,2,2,237,0,424,0,0,4,0,0,0,5,11,1,2175,0,95793,0,918,0,0,1,327,2,483,0,2532,1327,0,39829,29,5221,0,19,0,0,6,0,43,1424,27,0,0,0
"Chungju",258,0,0,0,2520,0,931,136,1319,146411,136,0,48987,754,2786,0,120,2,456,0,0,0,0,0,422,0,0,0,0,0,0,0,0,348,0,281028,0,36,9,885,360,4964,0,0,0,9,0,25,903,0,0,33821,0,29503,0,4925,2,10,35,26,0,600,156,0,123,0,0,598
"Daegu",89141,4900,0,5863,190,118,2598322,67601,134567,0,960,238291,360,2885,447781,5974,4142,68290,7461,0,408995,9796,1419243,10,729,0,80572,20,1722,0,0,640,0,0,73,18615,578,136,6023,9,370770,86,73873,14,0,305,11446,48447,42171,5699,50703,61937,0,1868003,157,306054,26048,9569,12377,614,26787,3484,326659,115339,129476,0,0,34
"Daejeon",66,7628,95,0,325,1711,523393,31599,311980,20717,605,4944,5377,462570,137020,0,984,0,1573,0,156777,1055,152776,5485,68384,0,7675,620,479,665,199,154707,2299,600,9244,61954,72277,20424,8273,0,21663,42665,19,10598,14920,325284,375574,33,80566,0,0,381652,365,2245748,41982,462970,1,0,120,0,0,1062,1424,271225,56,20529,2,0
"Donghae",5425,0,0,8534,0,0,7308,0,0,0,0,0,0,7035,0,13614,0,1280,105104,0,0,0,2,0,0,0,731,0,0,0,0,0,0,0,0,16610,0,0,0,70654,0,0,2,0,0,0,0,0,0,390743,2,0,0,53157,0,0,149823,2882,11731,431,0,0,2163,0,34823,1,0,15455
"Euijungbu",0,0,0,0,1083,0,217,0,1,2640,5955,0,0,72,432,0,1105520,0,0,7554,0,0,434,0,120,0,0,0,0,0,0,1224,0,360,0,4440,0,288,0,4,0,0,0,0,0,0,0,120,120,0,0,0,0,436261,0,0,0,0,5651,5238,0,824660,1155,0,0,0,0,0
"Euisung",60725,0,0,682,0,0,22195,0,0,9,0,0,9,70129,0,1425,0,66128,1994,0,0,0,0,0,0,0,26229,0,0,0,0,0,0,0,0,7882,0,0,0,67,0,0,1,0,0,0,0,530,0,956,2,1,0,32579,0,0,6667,19355,2830,316,0,0,60091,0,17164,0,0,79
"Gangneung",7386,0,0,9286,0,0,8436,0,0,0,0,0,465,6753,0,114622,0,1724,242703,0,1,0,0,0,0,0,1751,0,0,0,0,0,0,0,0,6003,0,0,0,32923,0,0,18,0,0,0,0,0,4,115755,2,21,0,25530,0,564,136630,6428,4958,198,33,0,4435,0,42386,0,0,3238
"Gapyeong",0,0,0,0,0,0,1440,720,0,0,101515,1368,0,0,504,0,8692,0,0,115465,0,0,0,0,72,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492937,0,0,0,0,0,0,0,660,216,0,0,0,0,0
"Gimcheon",0,1328,0,0,0,0,237351,13856,29567,0,0,8087,0,341555,143939,0,0,0,2653,0,93796,392,245623,0,3,0,3143,0,223,0,0,1,0,0,0,86,0,0,2604,0,8033,1,74206,0,0,9,9837,32,7721,0,147056,19299,0,337291,0,73465,0,1,1,0,13785,0,644,53428,15871,1,0,1
"Gimhae",0,0,0,0,0,265,118868,166021,645,0,0,4199,0,15890,1894,0,0,0,0,0,489,46736,980,0,250,178,4,1545,7822,0,36,9,2,0,0,0,0,3,4675,0,67833,211,0,11,6,0,0,6,0,0,0,395,0,10138,304,1591,0,32,0,0,0,0,0,211,7,1,0,0
"Gumi",2,1042,0,0,0,1,396939,18790,26941,0,0,35177,0,1408253,158708,2,72,0,11,0,271070,835,457391,0,125,0,4793,0,564,0,0,1,0,0,2,44,15,0,3674,2,22043,0,23483,0,0,34,6717,52,7397,0,20399,27899,0,335099,1,59529,0,2,245,0,8585,432,1386,35465,18040,0,0,1
"Gunsan",0,5,0,0,0,3,121,0,22,0,0,0,0,74,6918,0,0,0,0,0,0,0,21,353221,960,0,0,0,0,0,0,726636,1512,0,1086,0,18221,50809,0,0,2,167,0,510,2472,9664,2,0,25,0,0,25,0,2125,1957,131,0,0,0,0,0,360,0,1,0,126,0,0
"Gwangju",141,971,0,0,74,372325,32453,7787,26449,0,3885,0,0,590,64966,0,4647,0,7882,0,253,147,53,331,427820,1251,0,1843,147,0,163804,68437,0,912,103134,0,58680,114,2341,0,1154,383026,0,88304,0,34990,0,0,18603,0,35,24678,0,677702,22129,64180,0,0,240,0,0,7061,0,0,0,13697,0,0
"Gwangyang",0,0,0,0,0,22370,7450,4336,280,0,0,69,0,703,594,0,0,0,0,0,23,111,35,0,1419,28496,0,23781,499,0,429,425,64,0,0,0,0,633,14636,0,705,467,0,37,658,122,0,0,2,0,0,301,0,26709,62833,1779,0,1,0,0,0,0,0,1,0,3100,0,0
"Gyeongju",31939,1,0,2065,0,0,126382,0,5,38,0,75,4,81754,6199,675,0,23244,2146,0,1416,0,2100,0,0,0,67724,0,0,0,0,0,0,0,0,22999,0,0,0,123,9,0,172,0,0,0,16,396928,0,873,10,2,0,104883,1,929,5780,533506,10662,1019,1,819,51159,3,28806,0,0,184
"Hadong",0,0,0,0,0,1872,15311,25330,364,0,0,82,0,431,830,0,0,0,0,0,49,1348,137,0,1958,36757,1,118168,2889,0,74,297,39,0,0,0,0,249,268019,0,907,339,0,33,143,199,0,0,0,0,0,246,0,20352,32091,1832,0,2,0,0,0,0,0,19,0,1275,0,0
"Haman",0,0,0,0,0,165,34773,337832,415,0,0,428,0,2741,1012,0,0,0,0,0,387,7356,597,0,257,438,0,3070,60005,0,16,23,0,0,0,0,0,90,123732,0,3478,207,0,16,24,3,0,1,2,0,0,293,0,9388,1173,1431,0,4,0,0,0,0,0,90,0,27,0,0
"Hongsung",0,2380,48463,0,111636,0,10,2,114347,0,0,0,0,0,18,0,0,0,20,0,0,0,0,0,0,0,16,0,0,189644,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19830,0,0,76,71690,363541,0,91262,0,0,0,0,0,0,0,0,0,0,123338,0
"Hwasoon",0,5,0,0,0,73123,4698,767,225,0,0,0,0,0,270,0,0,0,0,0,0,31,0,0,135029,383,0,89,14,0,57741,275,0,0,25,0,129,0,272,0,120,1912,0,813,2,137,0,0,207,0,0,225,0,7950,7648,1052,0,0,0,0,0,0,0,0,0,5765,0,0
"Iksan",0,2075,0,0,0,1416,2025,51,29801,0,0,3,600,913,145036,0,1368,0,0,0,204,0,5,699384,66965,71,0,85,2,0,135,408124,23396,0,23264,0,418817,186836,2579,0,66,49335,0,11609,55078,102185,4,1855,22468,0,0,27458,0,579701,65724,103842,0,0,0,0,0,586,120,13,1,34442,0,0
"Imsil",0,0,0,0,0,3,2,17,1421,0,0,0,0,0,2985,0,0,0,0,0,0,0,0,1383,0,51,0,31,0,0,0,21783,5365,0,86,0,0,29208,157,0,0,0,0,0,16804,1948,0,0,1440,0,0,688,0,50339,10816,7072,0,0,0,0,0,0,0,0,0,8001,0,0
"Incheon",0,0,7,0,10,0,1464,0,34,0,0,0,0,0,16,0,0,0,600,0,600,0,12,0,0,0,0,0,0,28,0,0,0,220900,0,0,0,0,0,600,0,0,0,0,600,0,0,0,3666,0,0,2,3,1208,0,36081,0,0,0,0,0,430,0,0,0,0,13,0
"Jangsung",0,267,0,0,0,296,43,1,3294,0,0,2,0,212,9566,0,0,0,0,0,87,0,17,860,76281,0,0,0,0,0,1554,23922,11,0,73929,0,52789,32,0,0,0,12871,0,5477,8,4536,55,0,2205,0,0,3479,0,113610,168,12754,0,0,0,0,0,0,0,11,0,8,0,0
"Jecheon",56332,0,0,509,0,0,60583,0,7673,195141,0,0,289430,31708,53064,18037,6240,6751,10711,0,40,0,30,0,0,0,22615,0,0,0,0,0,0,0,0,31634,0,0,0,224389,0,390,209,0,0,0,0,5442,2986,6703,99,68414,0,382515,0,6117,7238,38831,48667,13966,77,600,21252,0,120206,490,0,100944
"Jeongeup",0,2048,0,0,0,1495,4486,0,18774,0,0,2,0,947,67683,0,240,0,0,0,2,0,2,12726,54228,0,42,0,0,0,76,400112,6,0,44023,0,371633,1639,0,3,57,37787,0,9403,296,43378,1,4,15559,0,0,17740,0,468933,1199,83011,0,1,0,0,0,0,3,4,0,230,0,0
"Jeongju",93,0,0,0,0,4,1168,0,11344,0,0,0,135,368,25324,0,240,0,0,0,0,0,0,40830,291,82,0,68,0,0,0,212704,25464,0,1,0,1147,45754,1135,0,240,918,0,0,77977,4917,0,0,7958,0,0,6324,0,206926,94774,37233,0,0,0,0,0,2804,5,0,0,52397,0,0
"Jinju",0,0,0,0,0,3116,34833,93252,4238,0,0,1057,0,3034,7567,0,0,0,0,0,889,3819,2628,0,4769,15094,0,274116,107194,0,147,1551,147,0,0,0,0,1327,271786,0,9008,3141,0,219,332,1335,0,0,0,0,0,2626,0,42046,21830,9688,0,0,0,0,0,0,0,637,0,80,0,0
"Jungsun",729,1,0,13,0,0,375,0,0,1794,0,0,922,409,36,79402,0,122,47094,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,309820,0,0,0,1758990,2,0,0,0,0,0,0,3,0,677,0,1492,0,307991,0,0,68930,209,153466,1970,1,0,221,1,2190,0,0,322512
"Milyang",0,296,0,0,0,524,2096098,117615,6318,0,0,109756,0,392534,22841,0,360,0,0,0,8130,37718,18464,0,476,472,0,1062,3793,0,89,72,0,0,0,0,110,0,8333,0,374830,350,454,17,0,1,566,0,1452,0,266,5754,0,114213,1047,15304,1,10,0,0,1,0,31,3726,0,0,0,0
"Mokpo",0,1864,14,0,0,3167,33039,7454,13712,0,0,0,0,0,40185,0,0,0,0,0,0,117,0,56,387104,283,0,243,143,0,1441,53876,1,0,11891,0,37871,2,1553,0,516,1091264,0,74085,0,17321,0,0,7941,0,0,14477,0,456821,4141,45171,0,0,0,0,0,0,0,0,0,3667,0,0
"Munkyeong",0,0,0,52,0,0,19038,0,1,0,0,798,0,79788,48,46,0,0,21,0,87693,0,23356,0,0,0,34,0,0,0,0,0,0,0,0,1664,0,0,0,0,819,0,810620,0,0,0,3,2,7,39,75831,0,0,80,0,6,236,0,24,0,70540,0,0,48,27396,0,0,25
"Naju",0,784,0,0,0,1790,3750,844,6045,0,0,0,0,5,10183,0,0,0,0,0,0,10,1,32,89576,10,0,23,11,0,1062,12509,0,0,3961,0,10923,0,102,0,38,77595,0,177,0,6501,0,0,5154,0,0,5767,0,159312,670,19607,0,0,0,0,0,0,0,0,0,1431,0,0
"Namwon",0,0,0,0,0,4,92,6,4858,0,0,0,0,0,14657,0,0,0,0,0,0,0,0,1498,0,73,0,61,0,0,0,54582,22364,0,1,0,0,82468,133,0,0,0,0,0,79624,4778,0,0,2981,0,0,4552,0,145941,50469,17682,0,0,0,0,0,0,0,0,0,27825,0,0
"Nonsan",0,1204,0,0,0,459,13684,1347,20214,4,22080,0,0,11184,324653,0,42000,0,0,0,25,0,0,9347,41567,35,0,57,0,1,65,75388,1041,3180,4381,4,35339,4091,645,0,1204,15654,0,5471,4036,120011,8,0,14949,0,0,18609,84,385956,13210,76173,0,0,4080,0,0,0,0,1,0,6836,0,0
"Okchun",0,0,0,0,0,0,27727,15,5823,0,0,365,0,17523,411003,0,0,0,0,0,10250,2,9723,3,0,0,0,0,0,0,0,10,0,0,42,0,17,0,0,0,810,0,134,0,0,7,132337,3,690,0,8,446,0,54342,0,13337,0,0,0,0,1,0,0,65479,23,0,1,0
"Pohang",723,0,0,3,0,0,21132,6480,0,8,0,0,0,39246,19,1,2760,1226,0,0,17,0,22,0,1,0,408643,0,0,0,0,241,0,1680,0,1916,0,0,0,4,0,0,1,0,0,0,0,4142149,0,0,339,3,0,678,0,6,4,35419,2418,3,0,0,9307,3,397,1,0,6
"Pyeongtaek",0,19410,6108,0,19860,1169,33242,27,40125,1889,3720,473,949,47242,95542,0,240,0,543,0,8986,0,7835,0,22569,113,0,94,0,27849,93,26088,1390,12120,2219,2783,16464,7064,371,0,2029,8134,0,5113,3241,11819,988,0,33369,0,0,17780,16065,791421,9100,87403,0,0,0,0,0,0,0,7060,0,3220,12000,720
"Samcheok",3779,0,0,9938,0,1,3907,0,0,0,0,0,0,7091,0,406657,0,1063,134460,0,11,0,7,0,0,0,1075,0,0,0,0,0,0,0,0,6975,0,0,0,6237,0,0,15,0,0,0,0,0,0,494734,5,0,0,48065,0,0,45522,1481,9666,141,15,0,1668,0,20970,0,0,9046
"Sangju",3,1,0,2,0,0,16250,0,2,0,0,1026,0,57395,277,6,0,0,348,0,159601,0,25243,0,35,0,107,0,0,0,0,0,0,0,0,971,0,0,0,1,827,0,86160,0,0,0,40,336,1,1,62056,0,0,117,0,16,11,0,41,5,8413,0,0,547,10381,1,0,4
"Sejong",65,3916,0,0,0,507,84845,10659,120156,37889,120,867,25333,61931,403900,0,0,0,0,0,20103,251,27049,1,27164,448,918,109,177,1,60,31177,478,1022,3195,61786,19156,6904,2279,0,6102,17946,2,5426,4080,18614,3561,44,21522,0,0,70624,1,688048,15799,152224,0,0,0,0,0,216,120,14307,0,8368,76,15
"Seocheon",0,927,34781,0,189932,0,2,0,26818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68245,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19580,0,0,0,145004,336717,0,65659,0,0,0,0,0,0,0,0,0,0,44632,0
"Seoul",310875,1039,265598,21732,450067,42497,2417187,181330,1343063,8397,1991285,34636,22496,1890039,2263231,53656,567170,32251,77183,490472,356869,7344,334704,1723,759084,21315,120625,18957,6317,377183,3830,587703,47947,1425,111873,402443,517732,223146,52989,355334,113802,445427,3,162016,162621,408277,36644,1283,615850,47012,11,712986,323873,529400,484351,221227,59977,28135,600724,629564,6,408983,12533,245494,451259,178917,385434,136462
"Suncheon",0,0,0,0,0,87280,13253,6445,13320,0,0,0,0,225,38330,0,0,0,0,0,1,115,0,460,14424,64282,0,28362,644,0,7135,74912,11104,0,51,0,624,84879,16596,0,725,3598,0,479,54158,13084,0,0,8330,0,0,14942,0,432617,244989,45851,0,0,0,0,0,42,0,0,0,252242,0,0
"Suwon",0,2512,25713,0,83817,3512,236982,29745,101175,5630,0,3592,5293,299552,428117,0,0,0,0,0,72460,1078,54710,0,71733,57,3209,1490,662,78655,353,111659,5602,46452,11082,6972,81075,34096,9672,0,14274,43420,0,18251,19115,77957,6443,0,93699,0,0,151459,56329,133326,49645,210,0,0,0,0,1,0,72,44367,0,17348,101720,0
"Taebak",22700,0,0,88920,0,0,18815,0,0,3,0,1,1,23345,0,142144,0,5580,120358,0,11,0,9,0,0,0,4917,0,0,0,0,0,0,0,0,10083,0,0,0,72489,0,0,16,0,0,0,0,0,0,45714,3,1,0,68853,0,0,137966,7127,10976,141,14,0,7749,0,127109,0,0,12053
"Ulsan",51170,0,0,4781,0,0,526800,4722,3,286,0,1,0,9328,4,2947,0,22591,7270,0,0,0,0,0,0,0,581970,0,1,0,0,0,0,0,0,44083,0,0,0,36,2,0,0,0,0,0,0,33280,0,1414,0,0,0,49558,0,0,8013,42086,22436,1541,0,0,37779,0,50061,2,0,215
"Wonju",25877,0,0,368,0,0,31817,0,0,245,0,0,181,16851,0,10414,7320,3817,8195,0,0,0,250,0,110,0,10019,0,0,0,0,0,0,0,0,65418,0,0,0,151261,0,0,5,0,0,0,0,1027,0,8543,5,387,0,571368,0,0,5769,20676,242853,105131,1,240,13026,0,35192,0,0,41276
"Yangpyeong",2227,19,0,95,0,0,2885,0,0,50,0,0,146,1244,0,474,1931,443,507,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,11765,0,0,0,3096,0,0,1,0,0,0,0,4,0,181,1,5,0,564773,0,0,229,1547,135713,156693,0,481,1029,0,3935,0,0,1235
"Yechun",122,0,0,185,66,0,25,0,0,1,0,0,8,31206,30,86,0,10,202,0,26836,0,11701,0,0,0,5,0,0,0,0,0,0,0,0,1850,0,0,0,45,0,1,82935,0,0,0,1,0,0,98,9497,0,0,1635,0,4,1053,4,306,42,136131,0,11,2,191679,0,0,57
"Yeoncheon",72,0,0,0,0,0,0,0,0,1080,2058,0,1800,0,1350,0,850539,0,0,713,0,0,432,360,432,0,0,0,0,0,0,658,0,1633,0,1321,0,2804,72,0,0,0,0,0,0,0,0,0,0,0,0,216,0,300282,0,0,0,0,490,256,0,549179,504,0,0,0,0,0
"Yeongchun",28746,0,0,1768,0,0,15506,4,0,1,2088,24,0,287511,925,2389,1632,61522,5567,264,707,2,1644,0,0,0,63663,0,0,0,0,0,0,0,0,11283,0,0,0,0,64,0,64,0,0,0,0,11788,0,2021,3,2,0,15103,0,72,12412,35505,5939,528,1,864,86617,1,21534,0,0,7
"Yeongdong",1,954,0,0,0,0,92582,6264,17253,0,0,932,0,113903,258168,2,0,0,3,0,57145,209,36395,0,1,0,70,0,38,0,0,35,0,0,0,0,1,5,489,0,4194,0,99,0,0,6,59293,8,5449,0,58,14309,0,226208,2,47031,0,0,0,0,0,0,0,44745,12,0,0,0
"Yeongju",178657,0,0,91713,0,0,75582,0,0,259,0,0,381,111807,131,35627,0,19366,50789,0,16608,0,13337,0,0,0,32216,0,0,0,0,0,0,0,0,147266,0,0,0,924,0,1,22774,0,0,0,0,936,0,19827,8185,57,0,416866,0,0,132372,41502,42332,7732,182776,0,28775,0,79968,0,0,1533
"Yeosu",0,0,0,0,0,31587,435,398,7141,0,0,0,0,0,19872,0,0,0,0,0,0,3,0,17,9801,2428,0,2070,12,0,5341,40867,7062,0,0,0,13,58267,636,0,35,2502,0,1667,37079,7430,0,0,3144,0,0,9150,0,190064,261213,17770,0,79,0,0,0,0,0,0,0,19320,0,0
"Yesan",0,422,80795,0,40235,0,0,0,115187,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,106010,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19381,0,0,75,45256,368269,0,95446,0,0,0,0,0,0,0,0,0,0,39975,0
"Youngwol",844,0,0,56,0,0,880,0,0,2592,0,0,5074,864,9,12459,0,214,4569,0,3,0,2,0,0,0,689,0,0,0,0,0,0,0,0,110403,0,0,0,325631,0,0,23,0,0,0,0,3,3962,6003,2,1591,0,114377,0,0,8395,839,42159,1363,3,0,272,0,3608,2,0,175600
