"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chuncheon",2,0,262,0,0,0,1906,0,240,0,31465,0,0,312,565,147,0,0,2087,58303,48,0,0,0,232,0,0,0,0,425,0,91,0,0,655,0,347,68,0,0,64,0,0,0,0,297,0,0,0,30,0,0,0,2351047,0,32,48,0,0,0,0,0,1296,0,0,0,136,0
"Chungdo",2,321,0,0,1025,0,510860,44438,8873,0,0,25123,0,188778,37859,45,792,0,0,0,39841,2399,133617,0,0,0,0,25,291,121,0,0,0,0,0,615,0,169,1486,0,48583,0,5633,0,0,494,1184,0,4691,20,6471,7772,0,116308,378,30275,365,0,0,0,1738,0,0,4342,2740,0,0,0
"Chungju",32,0,0,36,60,0,280,756,1613,56599,0,0,15746,433,22964,2865,0,0,6741,0,221,0,0,0,63,0,62,0,0,0,0,38,0,0,206,225499,405,288,0,1934,72,0,0,0,861,197,0,0,573,370,0,19719,0,25408,1,4425,126,0,0,0,0,0,0,1,9692,246,0,765
"Daegu",37,3255,481,6729,504,0,2431489,112136,136182,0,434,183455,0,872,489010,23224,2393,27305,39917,0,445907,13249,926362,0,93,0,94645,1458,3402,0,0,634,0,376,5,16701,2900,465,11651,182,285427,0,65960,0,0,4587,10599,311700,67336,6366,66242,63408,0,2378855,732,435163,18260,14196,3341,414,17633,0,161761,60433,69219,871,245,442
"Daejeon",34,2901,0,0,1382,2285,704150,64493,378587,64588,892,35418,21548,493128,6449,4700,4461,0,11947,0,165970,3923,160801,32,76004,417,20519,652,1348,25,273,134552,3140,0,17210,105615,61856,748,10488,7882,24095,49407,1055,9615,17084,143730,61073,13698,150365,1738,0,189432,0,2776484,51386,628035,617,17354,0,0,210,0,7045,266336,3469,35730,1,877
"Donghae",50,0,397,4441,272,0,5275,577,1975,1233,0,45,3135,17671,4166,71,859,1430,55916,0,1113,0,577,0,2067,0,645,0,0,1020,0,1088,71,374,8,20668,132,1998,0,20107,870,0,200,0,320,571,0,0,0,18221,88,926,90,108575,189,0,13688,2117,5467,1406,18,532,2020,0,20360,47,607,8135
"Euijungbu",47,0,0,0,0,0,3277,483,176,492,52,0,0,626,791,274,2142934,0,828,0,260,19,0,0,437,0,0,0,0,619,0,524,0,0,584,195,690,819,0,187,53,0,45,0,638,35,0,0,0,0,0,0,0,12592,0,16,0,0,0,0,0,1399557,146,0,0,0,0,319
"Euisung",23,0,0,480,0,0,8916,1096,0,0,0,0,0,32520,0,1853,0,6262,2097,0,0,0,0,0,0,0,8381,0,0,0,0,0,0,0,0,2682,0,0,0,0,201,0,0,0,0,0,0,0,0,329,0,0,0,11209,0,0,1584,9859,867,156,0,0,18446,0,7292,556,0,0
"Gangneung",8,0,589,6047,0,584,18337,331,198,2977,1867,0,7110,35558,10337,57477,356,2615,96275,190,468,20,1143,0,2863,0,4324,0,0,933,0,1692,0,360,69,27317,711,0,0,37173,460,175,1264,0,447,655,0,0,0,28354,814,1762,0,232368,1392,302,27989,7279,7268,2344,1091,70,5386,0,35327,566,126,6624
"Gapyeong",21,0,0,0,0,0,2088,720,0,0,72479,1080,0,0,720,111,0,0,190,7138,0,0,0,0,720,0,0,0,0,122,0,0,0,0,0,0,389,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323304,0,0,213,0,0,0,0,0,216,0,0,0,0,0
"Gimcheon",2,1119,0,7,1322,0,152605,15343,29837,354,56,36594,221,433453,161567,1412,218,0,485,0,3212,700,61785,0,915,0,2908,68,270,0,80,32,0,2442,3,129,178,342,3080,0,7114,0,19026,662,0,22,4148,4334,12927,32,16796,21520,0,335247,442,84728,24,803,0,0,6472,0,1818,31958,11285,0,0,549
"Gimhae",14,0,0,0,0,1237,60154,33112,1442,0,0,2641,0,16299,3919,30,29,0,20,0,301,1631,2129,0,322,210,0,1400,2234,0,41,0,0,0,0,65,27,0,6359,0,11979,328,0,35,0,213,47,0,660,0,0,769,0,16585,350,4353,0,0,0,0,0,0,0,220,0,0,0,0
"Gumi",2,931,44,9,777,0,382175,25895,37124,292,0,137134,0,955716,161463,568,0,0,1308,0,65939,2302,57641,323,186,0,6976,943,734,102,0,550,0,0,16,379,1820,0,6963,0,33692,0,14619,0,0,41,4863,6227,18460,456,6549,27679,233,532199,314,140859,59,8682,578,19,8629,0,7055,29925,22550,0,0,0
"Gunsan",2,0,0,0,0,0,290,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,323,17232,40,0,0,0,0,0,0,230683,432,74,46,0,220,80738,183,300,0,470,0,20,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0
"Gwangju",4,548,0,0,0,216902,19197,5378,32049,482,422,0,27,68,65851,914,1282,0,5192,0,886,287,121,1,22889,1372,380,2328,366,1033,42977,85301,0,0,11109,641,57944,0,2162,181,549,318267,0,26574,15,40188,0,0,25659,89,382,18859,0,746670,25067,128873,0,0,0,0,277,0,17,9,187,4118,0,33
"Gwangyang",2,0,0,0,0,2676,5101,2870,119,0,0,0,0,0,304,0,0,0,509,0,0,177,0,0,1457,926,0,6369,422,0,563,209,42,0,0,0,0,421,7126,0,362,2664,0,192,769,105,0,0,125,0,0,71,0,7446,7059,1131,0,0,0,0,0,0,0,0,0,0,0,0
"Gyeongju",20,3638,0,1434,143,75,135309,1144,9955,477,0,0,62,94655,22318,712,0,8286,4198,0,2513,0,7230,0,407,0,14906,0,0,187,0,1087,0,0,15,9858,138,0,0,0,0,0,0,0,0,856,15,161829,263,290,0,486,80,271767,1036,26167,2149,98756,6036,745,0,0,59993,173,17090,0,0,0
"Hadong",27,0,0,0,0,1666,8618,15829,230,0,0,25,0,1448,625,0,0,0,1,0,69,1178,923,0,2315,3223,0,6424,1167,0,67,125,14,0,244,96,0,138,76056,0,998,400,0,806,58,92,0,0,137,0,0,260,0,6794,10613,1334,0,265,0,0,0,0,0,0,0,0,0,0
"Haman",2,0,0,0,0,250,16374,84287,517,10,0,746,0,4249,1689,173,0,0,0,0,396,2513,878,0,299,336,0,1401,1513,0,14,0,0,0,0,10,0,0,32000,0,1990,272,0,24,0,0,43,0,259,0,0,334,0,10849,978,2719,0,0,0,0,0,0,0,135,0,0,0,0
"Hongsung",2,1665,45836,0,22136,0,0,255,120340,225,452,121,0,0,51,1063,619,0,1043,122,1322,0,652,0,1036,0,187,0,0,4483,0,0,0,1643,0,166,0,0,0,0,0,411,530,387,0,0,42,0,27664,260,270,0,46522,418681,0,104145,0,0,1625,241,0,67,0,523,322,0,24449,0
"Hwasoon",2,0,0,0,0,14550,1732,1083,195,0,0,0,0,0,286,0,0,0,0,0,80,29,0,0,10466,201,0,83,17,0,2864,316,0,0,50,0,262,0,154,0,113,2156,0,528,0,162,0,0,154,0,0,91,0,5907,5149,1209,0,0,0,0,0,0,0,0,0,1072,0,0
"Iksan",41,1433,0,0,0,2446,1961,435,37707,60,160,0,17,828,124821,167,884,0,3131,0,27,0,489,173990,90463,187,1049,143,0,0,174,16226,8640,1004,24339,904,133611,106754,2301,328,1151,53643,0,10950,44701,30110,0,0,27404,16,0,29014,0,620575,53216,148489,1,907,0,0,92,0,57,10,622,39524,0,189
"Imsil",2,433,0,0,0,0,0,160,1806,0,0,0,0,0,3002,0,0,0,71,0,0,0,0,507,0,14,0,2,0,0,0,7700,221,29,0,0,0,4104,468,0,0,0,0,0,636,774,0,0,1414,0,0,818,0,44087,3942,8362,0,0,0,0,0,0,20,0,0,3423,0,0
"Incheon",30,0,0,0,1152,0,0,656,0,740,0,0,0,0,0,389,0,0,607,0,2363,0,0,74,0,0,0,0,0,1417,0,881,29,0,0,0,2354,1049,0,2100,0,0,0,161,0,0,317,0,0,0,0,0,720,4,0,0,432,0,0,0,0,0,0,401,246,330,0,941
"Jangsung",2,400,0,0,0,433,216,0,5046,1,1311,0,51,221,17765,1,8081,0,108,0,4,0,6,0,8793,0,10,244,295,0,24,24899,0,0,1545,60,16722,0,368,0,0,14883,0,2818,0,6586,195,0,3518,2,0,6121,0,120504,352,23401,0,0,0,0,0,216,0,48,342,0,0,3
"Jecheon",66,0,758,174,1680,0,31448,1792,9363,81227,0,615,219363,18308,102618,19488,117,2629,34351,0,162,0,645,0,650,0,9745,0,10,166,0,970,0,336,30,5674,966,1622,96,58025,1342,429,0,78,0,980,0,482,2303,5279,0,55500,0,236062,434,6992,1370,21380,22452,9859,0,0,7036,0,69853,44,45,15263
"Jeongeup",6,1605,140,0,0,1858,1670,457,22723,8,354,0,146,2838,58515,545,698,0,870,464,176,27,1805,0,53544,0,155,0,0,0,150,124912,0,2021,16665,924,40944,25,608,21,305,41898,0,7788,0,21703,81,801,16557,5,0,15069,0,471429,1910,109481,0,0,0,51,736,110,207,432,348,0,205,249
"Jeongju",35,236,0,0,0,0,72,0,26067,5472,68,169,0,609,36999,131,1107,0,1867,419,342,0,0,92299,0,335,0,118,0,0,0,138130,3878,829,0,1622,25,5135,3398,260,0,457,0,0,26672,10293,0,123,16992,0,0,13513,0,322781,78943,72766,0,0,72,0,0,0,469,0,0,68140,0,115
"Jinju",2,0,0,0,0,3067,25150,44799,5668,0,1,5430,0,12366,10313,1719,0,0,0,0,3999,2640,5491,183,2415,6935,0,86131,27192,0,425,1803,493,0,663,265,608,3599,19062,0,15071,3857,291,223,544,685,108,0,7700,0,345,5178,0,52596,10163,20287,0,0,0,0,0,0,483,987,0,0,0,0
"Jungsun",87,0,76,946,0,0,1282,643,421,782,0,0,2012,182,8078,18826,157,0,34191,0,0,0,0,300,232,0,0,0,0,29,0,384,0,1982,3,60324,41,260,0,126508,40,0,0,0,0,330,0,291,0,1344,0,707,0,243806,0,0,3404,544,75172,3037,0,319,0,0,4454,0,138,26181
"Milyang",51,187,21,1,2,1532,1311128,60403,7290,0,91,45099,0,287834,25326,867,105,201,668,0,7500,8678,33199,0,456,286,0,1106,2031,0,104,1079,0,0,0,1426,305,0,12421,40,71250,382,1385,59,0,896,421,0,2707,460,741,4676,0,114404,1786,24592,29,0,0,0,470,0,0,2162,1934,101,26,0
"Mokpo",2,2079,55,0,0,2579,19544,4437,19510,252,0,0,0,0,47363,175,0,0,435,0,0,266,0,433,304313,2522,0,364,179,411,2124,54828,0,0,17572,429,45915,0,2720,0,504,88071,0,31998,955,20111,0,0,11118,0,0,14734,0,448000,6654,97469,0,0,0,0,0,0,0,0,0,1337,35,42
"Munkyeong",2,0,220,1,593,0,26762,0,72,0,0,6137,0,73017,1015,216,99,0,1217,0,26962,0,15024,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,291,0,1668,0,99,0,0,114,175,0,0,359,4069,317,29,1655,396,72,34,0,0,0,682,204,0,0,5439,0,48,0
"Naju",2,915,241,0,128,1421,2086,634,5166,0,0,0,0,0,9802,0,0,0,23,0,659,37,0,0,22575,173,0,810,46,436,316,11449,0,161,3236,78,9455,0,236,0,83,35187,0,22,0,5103,0,0,4474,0,0,2863,0,118157,1109,27223,0,0,0,0,0,0,0,9,210,387,45,0
"Namwon",2,769,310,0,0,0,5,485,8037,0,0,0,861,0,16336,0,552,0,767,0,0,0,0,0,15,55,0,25,0,0,0,42817,1882,0,0,0,0,28749,427,0,0,955,0,5,739,5566,0,0,5042,0,0,29200,0,178196,27359,34412,0,40,0,0,0,0,0,0,0,30621,508,0
"Nonsan",2,1110,0,0,0,655,2285,1119,37530,329,15705,11514,1655,4984,136639,567,10197,0,687,0,8,213,23,0,38363,33,878,56,0,0,131,28097,623,0,21475,916,19364,10889,423,317,896,16465,114,4151,5190,7434,0,0,18289,506,0,27616,0,471836,14241,105327,0,1228,576,0,177,237,1945,3,0,9010,0,64
"Okchun",2,0,0,0,42,0,12937,1029,8491,0,0,1295,0,12583,66646,19,0,0,0,0,4563,66,5857,0,0,0,15,0,33,0,0,0,0,317,0,0,81,39865,136,0,466,0,175,194,0,0,6546,0,3041,0,0,3125,0,64603,0,18107,361,44,0,0,0,0,0,2410,0,0,0,0
"Pohang",3,556,0,0,0,0,37907,1399,6437,566,0,0,0,334398,13209,0,0,0,0,0,3528,0,5158,0,0,0,164949,0,0,0,0,0,0,1008,0,429,801,811,0,291,0,0,0,0,0,0,476,2005570,3,409,0,2,0,83501,0,20599,0,18066,0,0,0,1440,54193,65,0,0,0,0
"Pyeongtaek",16,27489,7854,0,31268,1252,69806,9571,27860,699,0,4484,498,68100,150394,0,0,0,10,0,13079,609,17772,0,27716,211,233,181,263,30148,143,27064,1502,0,3727,2196,17190,18483,2982,0,2690,11556,0,4985,5127,18943,2429,4,1126,0,0,35663,12334,1167246,13863,132424,92,372,0,0,0,0,439,7453,2641,6792,22460,0
"Samcheok",13,0,0,1804,272,657,4819,1219,68,134,116,0,400,8760,1707,19123,0,383,28698,111,334,30,478,0,112,509,290,0,163,529,0,36,0,247,0,4858,64,0,1719,1691,458,435,433,23,0,614,19,89,0,3577,96,241,219,29699,0,1,1185,1524,5770,381,29,0,1736,414,5348,0,72,1897
"Sangju",2,0,0,1,263,0,23978,0,0,0,0,6630,0,73701,0,191,0,0,786,0,28373,0,7039,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,809,0,5739,0,0,0,0,0,0,2,1761,0,0,0,0,0,9,0,0,0,822,0,0,0,7048,0,0,0
"Sejong",11,2248,75,0,159,753,109628,10754,95748,41589,0,5210,17542,63727,183847,958,144,0,1858,0,21224,746,28575,0,26497,83,621,263,329,0,70,31882,788,0,5685,49037,16036,16,3007,533,4475,15962,317,2901,29363,27088,2435,5,36226,222,0,601,0,735604,15479,223625,259,1210,0,0,0,0,157,14970,358,10912,0,137
"Seocheon",2,1030,29580,0,54513,0,0,10,27951,42,0,0,0,0,0,160,0,0,0,0,0,0,230,0,0,0,80,0,0,47828,0,1,0,792,0,0,0,0,0,0,0,0,29,0,0,0,0,0,11682,149,0,0,8633,273636,0,69888,0,0,0,0,0,0,0,0,0,0,30058,0
"Seoul",152,1689,376523,11180,547424,39125,2728823,285713,1981177,11511,2404143,111026,23138,2230594,2777542,94913,30060,11627,414112,293998,343309,15984,547051,0,820685,12270,244390,9461,10205,454638,3683,626444,44285,0,114333,245265,495331,363239,66340,258604,115592,456626,1071,118430,171479,510558,58646,75670,1032251,27489,0,755274,287510,740788,420432,643423,13707,90658,448458,508432,0,1098,115620,215749,391675,196266,433831,79688
"Suncheon",4,648,0,0,0,42326,16577,4498,20816,0,0,378,0,732,48986,24,0,447,2392,0,442,272,314,0,17164,4251,996,9355,856,0,5298,53070,4635,0,265,570,1618,77754,7599,0,1303,5176,406,1024,27762,16589,0,0,12798,0,0,14522,0,395894,19921,55610,0,183,0,0,0,0,59,0,0,43542,0,0
"Suwon",45,224,94276,0,127069,8027,524691,70481,373108,10044,17,28899,3582,435768,609600,0,44,0,292,0,84749,3695,138284,0,146699,1797,23124,1678,2365,107165,883,156990,8126,0,25489,5063,115395,80478,20390,2,24797,101382,72,27429,33889,113419,15067,23186,265302,1,0,222810,74254,540845,89163,347,0,14374,0,1440,0,0,6934,51593,11527,45457,105278,591
"Taebak",7,0,0,15935,0,0,13433,279,0,22,148,365,140,19759,640,15720,0,1645,32647,148,64,0,144,0,1,0,2243,0,0,0,0,1,0,432,3,1902,1,0,0,2515,32,0,62,0,0,0,361,0,92,1910,52,268,0,19687,0,0,9179,6656,2201,130,14,0,3188,0,35352,0,0,1016
"Ulsan",33,0,0,4197,0,696,195621,0,8817,0,0,0,0,13619,16996,1915,0,9547,6593,0,790,0,8254,0,0,0,126687,0,0,0,0,907,0,0,0,20831,0,0,520,544,0,0,0,0,466,1668,44,20619,355,1365,0,862,0,91607,183,19082,6106,2184,9204,1345,0,0,13395,1230,30770,0,0,0
"Wonju",29,0,0,176,108,0,15748,0,40,3726,0,936,0,4053,648,6005,0,958,15744,0,0,0,648,0,0,0,5059,0,0,1625,0,0,0,0,0,37851,0,0,0,72969,0,0,0,0,0,0,0,13,0,5304,0,0,0,387417,0,0,1240,9286,23932,39788,0,0,2781,0,42483,504,91,17764
"Yangpyeong",40,240,0,67,0,0,2341,0,0,0,480,0,0,635,0,1609,0,209,3578,2400,0,0,19,0,0,0,612,0,0,233,0,0,0,0,0,9586,39,0,0,2719,0,0,0,0,0,0,0,0,0,260,0,0,0,432657,0,1440,100,1456,45627,11157,0,2776,319,0,4699,60,0,1170
"Yechun",2,0,0,5,0,0,13613,0,0,0,0,1743,0,20823,210,41,0,0,1095,0,8965,0,8575,0,277,0,0,0,0,0,0,42,0,0,0,0,786,0,0,0,568,0,270,0,0,177,0,0,0,8,1581,0,0,2,0,0,2,0,0,0,51,0,0,0,1862,0,0,0
"Yeoncheon",1,0,215,0,0,0,0,0,60,0,0,0,0,0,0,323,1424115,0,271,0,204,0,0,0,0,0,0,0,0,415,0,0,0,0,216,0,309,0,0,319,0,0,0,0,4,269,0,1440,0,0,0,0,0,2054,0,0,0,0,0,1632,0,240099,720,0,0,0,40,0
"Yeongchun",24,0,0,1697,0,0,10094,0,2335,0,864,0,0,169703,8004,1666,216,22677,4978,216,1872,0,7554,0,13,0,65742,0,0,0,0,54,20,0,298,5990,206,469,483,0,0,0,0,0,0,1945,0,59719,417,1612,0,88,0,38431,59,8059,2901,12645,2171,268,0,720,14773,62,16953,0,0,0
"Yeongdong",2,888,0,0,523,0,59175,4894,15303,0,0,3892,0,59842,247579,414,0,0,0,0,24780,265,28518,0,17,0,192,0,97,0,0,6,0,395,0,0,435,0,976,0,2240,0,0,59,0,3,2655,60,7346,0,0,15520,0,203420,0,52274,0,1175,0,0,0,0,29,4233,0,0,0,0
"Yeongju",49,0,262,20606,1930,0,39389,1875,6016,4387,0,2095,11309,71898,3714,20724,0,7750,45313,0,11949,0,20438,0,187,0,13546,0,0,322,0,622,0,220,324,72274,348,0,0,2827,1409,0,3957,210,0,0,0,0,2541,5807,6336,450,0,386510,0,12717,36402,25810,44567,5438,1514,0,17544,0,4959,0,147,155
"Yeosu",9,675,0,0,0,3869,1383,124,12176,265,0,0,244,922,33145,0,0,556,613,0,0,0,0,179,2783,1,0,836,0,0,1225,40778,3451,317,0,44,0,70049,0,0,201,800,0,261,31726,10763,0,0,6270,0,0,9930,0,189355,47569,42714,0,0,504,60,0,0,0,0,0,512,0,0
"Yesan",4,1554,28032,0,35893,0,230,195,80780,52,136,0,0,247,0,379,0,0,562,0,0,0,0,0,0,0,0,0,0,27247,0,0,0,0,205,1019,0,0,0,167,26,35,48,45,65,0,0,0,19356,7,0,0,26909,400072,113,105150,0,0,91,0,0,40,0,0,68,0,6211,720
"Youngwol",4,423,0,89,678,0,0,0,0,242,0,0,757,442,957,7546,319,0,7942,0,549,0,0,0,59,0,0,0,0,0,0,215,0,941,5,19488,265,115,0,23655,0,42,0,0,0,66,0,0,0,1565,0,243,0,78511,0,0,660,0,20652,1611,0,0,0,0,157,0,0,4307
