"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chuncheon",0,0,0,0,0,0,360,0,0,0,160150,0,0,216,0,0,564,0,0,93269,0,0,0,0,1628,0,0,0,0,0,0,1200,0,0,0,0,0,0,72,0,0,96,0,0,0,0,0,0,3240,0,0,0,0,1810221,0,600,0,0,1440,0,0,21,1872,0,0,0,0,0
"Chungdo",1,391,0,0,0,0,422320,28304,1994,0,0,76979,0,245536,6304,0,0,0,170,0,9626,1716,50765,0,0,0,156,0,440,0,0,1,0,0,0,2,1,0,1867,0,83414,0,917,0,0,0,224,4,373,0,2742,1347,0,41092,0,6032,0,14,0,0,6,0,31,1464,15,20,0,0
"Chungju",28,0,0,0,600,0,623,0,1944,136581,120,0,43938,442,2849,1,960,6,464,0,0,0,121,0,775,0,0,0,0,1,0,0,0,600,0,287389,0,5,30,191,240,7552,0,0,0,1,361,0,629,2,0,31722,0,27096,0,4353,4,179,10,12,0,6600,22,0,235,0,0,820
"Daegu",88546,6191,0,4872,192,0,2871027,83549,148892,0,629,223982,0,2657,500934,6888,5263,59849,26153,0,406063,9696,1407004,2,1676,0,73093,4,1929,0,0,154,0,0,33,20628,270,116,8231,9,365744,39,73573,7,0,42,10666,47260,44657,6238,50202,65774,0,2048843,176,340217,26348,8758,12891,904,21821,4561,312980,114260,134275,170,0,196
"Daejeon",24,10105,50,0,17,1855,595964,36644,326820,24802,720,5100,3742,511231,124766,0,2472,0,1338,0,163749,1239,175878,4553,65010,387,8605,657,573,612,185,143100,2854,0,9796,69609,74761,21150,9010,0,22176,49860,27,10503,16172,306546,344784,141,80007,0,27,343241,413,2409972,44170,523191,0,2,120,0,0,883,1303,267920,48,23194,0,0
"Donghae",5520,0,0,7780,0,0,7541,0,0,0,0,0,0,7207,0,7093,0,1115,88059,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,17405,0,0,0,71704,0,0,0,0,0,0,0,0,0,342663,0,0,0,57010,0,0,140147,3186,8440,472,0,0,2287,0,34641,0,0,15724
"Euijungbu",0,0,0,0,840,0,0,120,0,0,1433,0,0,0,216,0,2008770,0,0,387,0,0,480,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1320,0,0,144,0,9966,0,0,0,0,1440,3600,0,1275768,1800,0,0,0,0,0
"Euisung",54960,0,0,489,0,0,20213,0,225,14,0,0,0,64770,0,1227,0,55890,1764,0,0,0,0,0,0,0,24512,0,0,0,0,0,0,0,0,7027,0,0,0,22,0,0,2,0,0,0,0,425,0,909,0,0,0,31323,0,0,5635,19219,2591,325,0,0,52775,0,16262,0,0,58
"Gangneung",6830,0,0,8313,0,0,8902,0,200,0,0,0,432,7339,0,98532,0,1650,185328,0,19,0,5,0,20,0,1663,0,0,0,0,0,0,0,0,6400,0,0,0,31409,0,0,9,0,0,0,0,0,0,107053,0,0,0,31388,0,0,134505,6705,3627,203,0,0,5260,0,46846,0,0,3225
"Gapyeong",0,0,0,0,0,0,936,432,0,0,83238,504,0,0,1080,0,1061,0,0,76810,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,72,0,507935,0,0,0,0,0,0,0,127,144,0,0,0,0,0
"Gimcheon",0,1902,0,0,0,0,247214,15796,33220,0,0,8891,0,338199,149718,0,0,0,1927,0,85458,390,243781,0,1,0,3621,0,275,0,0,0,0,0,0,111,1,0,1665,0,7946,0,70503,0,0,5,9658,24,8562,0,144101,21039,0,343426,0,79516,0,0,9,1,11890,0,709,45263,12767,0,0,0
"Gimhae",0,0,0,0,0,216,119164,160784,792,0,0,3516,0,15970,1979,0,0,0,0,0,454,36728,1157,0,226,206,41,1313,6899,0,35,1,0,0,0,26,0,0,4466,0,57957,189,0,20,1,0,1,1,2,0,0,355,0,10410,290,1806,0,16,0,0,0,0,0,238,4,0,0,0
"Gumi",1,1599,0,0,0,0,346050,22592,33343,0,0,37090,0,1397150,183220,1,360,1,1166,0,263515,934,415796,0,0,0,5614,0,592,0,0,1,0,1,0,35,15,0,4821,1,25593,0,23782,0,0,0,7391,14,9385,2,19531,31927,0,382592,0,70188,0,0,5,3,8349,0,2731,39124,18886,0,0,0
"Gunsan",0,1,68,0,0,2,94,0,98,0,0,0,0,42,6057,0,0,0,0,0,0,0,6,314442,859,0,0,0,0,0,0,595974,1405,0,1430,0,14917,45601,0,0,5,892,0,348,1789,8787,0,0,19,0,0,35,0,471,1545,79,0,1,0,0,0,360,0,3,0,695,0,0
"Gwangju",0,1182,0,0,0,360681,32148,8220,28201,864,2280,0,0,742,58757,0,6240,0,20,0,140,227,21,178,365676,1268,0,11896,123,0,131791,64243,0,0,88290,0,54779,5,2681,0,722,359905,0,74389,0,33823,0,15,18389,0,0,22810,0,610360,22341,64369,0,0,120,0,0,8432,0,0,0,11591,0,0
"Gwangyang",0,0,0,0,0,17523,6283,4414,345,0,0,33,0,732,613,0,0,0,0,0,25,130,68,0,1554,27273,0,19978,532,0,447,426,73,0,0,0,0,639,11909,0,587,455,0,50,719,141,0,0,3,0,0,320,0,24108,51132,1767,0,0,0,0,0,0,0,0,0,1887,0,0
"Gyeongju",28924,0,0,1762,0,0,118557,5,15,37,0,2,3,74206,7968,800,290,21726,3619,0,1799,0,2656,0,0,0,65825,0,0,0,0,288,0,0,0,22226,0,0,9,55,10,0,83,0,0,0,13,339830,0,882,426,3,0,109380,16,282,5513,520218,10511,1154,0,620,44450,4,30250,0,0,69
"Hadong",0,0,0,0,0,1803,13134,23579,696,0,0,126,0,448,850,0,720,0,0,0,47,1172,155,0,4268,29229,0,98717,2672,0,121,234,21,0,0,0,0,240,236429,0,732,225,0,26,153,223,0,0,0,0,0,311,0,19816,28615,1872,0,2,0,0,0,0,0,26,0,2411,0,0
"Haman",0,0,0,0,0,183,28569,314443,382,0,0,431,0,2926,931,0,0,0,0,0,374,6211,729,0,251,558,0,2947,52724,0,18,35,0,0,0,0,0,81,115790,0,3153,199,0,22,23,29,0,0,1,0,0,306,0,9503,1039,1579,0,4,0,0,0,0,0,90,0,2,0,0
"Hongsung",0,3125,43324,0,90631,0,0,0,106709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163677,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18400,0,0,2,66134,369633,0,97929,0,0,0,0,0,0,0,0,0,0,112791,0
"Hwasoon",0,0,0,0,0,64590,4626,873,185,0,0,0,0,0,295,0,0,0,0,0,0,44,0,0,134475,272,0,932,23,0,45639,261,0,0,12,0,168,1,258,0,95,2036,0,785,2,138,0,0,173,0,0,204,0,7338,7720,1083,0,0,0,0,0,0,0,0,0,7259,0,0
"Iksan",0,3106,1,0,0,1476,1755,9,34651,433,600,3,0,586,138223,0,720,2,0,0,29,0,37,565561,62500,119,17,119,0,0,185,351074,21860,0,26599,1,385421,165460,2568,0,62,54051,0,11536,51318,96794,0,605,24889,0,0,25994,0,600074,69579,116705,0,0,0,0,0,1,0,2,0,38097,0,0
"Imsil",0,0,0,0,0,1,25,45,1569,0,0,0,2,0,3244,0,0,0,0,0,0,0,0,950,0,68,0,39,0,0,0,17979,2714,0,0,0,1,19391,154,0,1,0,0,0,14811,2085,0,0,1456,0,0,746,0,52521,9703,7907,0,0,0,0,0,0,0,0,0,7188,0,0
"Incheon",0,0,0,600,0,0,57,0,33,0,500,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,161361,0,0,0,0,0,0,600,48,0,19,0,0,0,0,1160,0,0,1,0,6,0,31328,0,0,0,0,0,750,0,0,0,0,2,0
"Jangsung",0,393,0,0,0,252,144,1,3373,0,0,0,0,156,10194,0,0,0,0,0,46,0,15,655,74592,0,0,0,0,5,839,26821,0,0,66261,0,55120,27,0,0,4,15613,0,4874,0,4703,23,0,1981,0,0,3365,0,111877,168,12418,0,0,0,0,0,0,0,0,0,4,0,0
"Jecheon",57381,0,0,527,0,0,65226,5402,16226,183076,0,0,289056,32702,54311,18872,0,6015,11767,0,26,0,7,0,0,0,22069,0,0,0,0,0,120,0,0,21959,0,0,0,206243,0,385,117,0,0,0,0,13,2795,6731,43,70892,0,389907,0,7521,6734,40693,36792,13188,34,0,20933,0,112373,0,0,46259
"Jeongeup",0,2884,0,0,0,1644,3696,1,21960,0,0,1,0,762,68587,0,0,0,920,0,7,0,6,8422,49795,0,15,0,0,0,124,371239,5,0,51557,2,303779,660,0,1,47,38442,0,7963,184,41884,0,1,15995,0,0,18182,0,479748,1363,90505,0,0,0,0,0,0,0,3,0,121,0,0
"Jeongju",0,0,0,0,0,10,367,122,12804,0,240,0,0,241,26933,0,480,0,0,0,0,0,0,36340,25,80,0,27,0,0,0,192611,20684,0,2,120,441,36843,1392,0,0,6195,0,0,67130,5229,0,0,8937,0,0,7537,0,212381,95644,40455,0,0,0,0,0,2826,3,0,0,66491,0,0
"Jinju",0,0,0,0,0,3913,31374,90187,4969,0,0,988,0,4081,8652,0,0,0,0,0,1054,3545,2920,0,4351,13557,9,257477,103465,0,111,1741,109,0,0,0,0,1418,259188,0,8169,3076,0,178,302,1121,0,0,0,0,0,3278,0,45573,20028,11031,0,0,0,0,0,72,0,563,0,79,0,0
"Jungsun",1,0,0,2,0,0,3,0,5153,805,0,0,293,1,0,75105,0,2,48256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311364,0,0,0,1551654,0,0,0,0,0,0,0,0,0,525,0,136,0,321269,0,0,55073,2,151008,1643,0,0,0,0,0,0,0,263299
"Milyang",0,389,0,0,0,504,2075213,111301,7313,3,0,96371,0,384612,24005,0,120,0,0,0,8007,31777,21510,0,382,381,0,1009,3321,0,97,71,0,0,0,0,116,1,7746,0,334023,322,450,42,0,1,483,0,1533,0,281,6032,0,115044,876,16168,0,5,0,0,1,0,22,3402,1,0,0,3428
"Mokpo",0,2502,0,0,1,2621,34124,8554,14707,0,0,0,644,0,41206,0,0,0,0,0,0,182,0,28,356277,363,0,170,159,0,4646,55373,0,0,17760,0,35213,18,1544,0,425,885711,0,70802,0,16109,0,0,8843,0,0,15449,0,452006,3698,48312,0,0,0,0,0,1008,0,0,0,4060,0,0
"Munkyeong",3,0,0,6,0,0,20496,2,0,0,0,1222,0,76277,49,3,0,0,20,0,83014,0,24341,0,0,0,42,0,0,0,0,0,0,0,0,1259,8,0,0,0,967,40,670107,0,0,0,5,334,2,79,74781,0,0,26,0,9,218,0,22,0,67700,0,0,28,23754,0,0,32
"Naju",0,1164,0,0,0,1560,4056,817,5819,0,0,0,0,0,10117,0,0,0,0,0,0,18,0,23,79610,36,0,12,13,0,921,12411,0,0,6954,0,8622,1,104,0,54,72920,0,340,0,7243,0,0,4746,0,0,5074,0,142276,718,18541,0,0,0,0,0,0,0,0,0,736,0,0
"Namwon",0,0,0,0,0,0,60,1,5815,0,0,0,0,0,15698,0,0,0,0,0,0,1,0,573,0,95,0,167,0,0,0,48074,19091,0,0,0,0,63205,174,0,2,375,0,0,67286,4355,0,0,3468,0,0,4861,0,157504,45000,20882,0,0,0,0,0,0,0,0,0,24925,0,0
"Nonsan",0,1707,0,0,0,483,17034,1201,21477,7173,24120,0,0,11957,301855,0,28680,0,1,0,16,0,0,8655,44157,41,0,70,0,0,89,69625,1020,1740,4336,0,33099,4602,707,0,1812,18520,0,5304,4025,105617,4,0,14380,0,0,20809,0,396930,13805,85496,0,0,1920,0,0,0,0,0,0,7429,1,0
"Okchun",0,0,0,0,0,0,31589,8,4760,0,0,393,0,17531,393075,0,0,0,0,0,13913,3,10908,0,8,0,0,0,0,0,0,3,0,0,21,0,1,0,0,0,798,416,85,0,0,5,115588,0,958,0,8,1991,0,56332,3,14916,0,0,0,0,24,0,0,58068,20,0,0,0
"Pohang",677,0,0,5,0,0,19157,4805,0,4,0,0,0,34704,18,1,3120,826,1,0,6,0,18,0,0,0,336680,0,0,0,0,0,0,1440,0,461,1,0,0,6,0,0,1,0,0,0,0,2080876,0,1,10,1,0,376,0,0,6,33763,2304,4,120,0,7451,5,998,0,0,1
"Pyeongtaek",0,19909,6330,0,21254,1186,33143,11,33308,1955,1560,353,739,46452,86381,0,120,0,0,0,8625,0,9351,0,21780,69,0,88,0,21065,94,28287,1256,8279,2011,2974,17706,6950,521,0,1986,8559,4,5022,3460,12531,777,0,18584,0,0,19665,14429,753604,8655,61760,0,0,0,0,0,0,0,5834,0,3092,12361,0
"Samcheok",3520,0,0,8682,0,0,4327,0,2458,0,0,0,1,7080,0,351558,0,936,124369,0,3,0,12,0,0,0,1051,0,0,0,0,0,0,0,0,6459,0,0,0,9767,0,0,12,0,0,0,0,0,0,424814,2,0,0,50926,0,0,37576,1468,10096,108,5,0,1656,0,19016,0,0,9353
"Sangju",2,0,0,2,0,0,16629,0,14,0,0,977,0,52549,199,0,0,0,173,0,157537,0,25709,0,0,0,1122,0,0,0,0,0,0,0,0,935,0,0,0,1,868,0,88047,0,0,0,25,340,0,2,59024,0,0,21,0,12,7,10,60,2,6882,0,0,733,8966,0,0,6
"Sejong",5,5260,0,0,3,538,95204,11721,114877,39515,120,887,22820,67532,363983,0,240,0,415,0,21159,307,30804,1,25278,76,619,168,208,0,90,29779,592,39,3129,62290,20275,7367,2899,0,6123,16913,0,5128,4271,18415,3022,22,21999,0,0,52172,0,723896,16288,166747,0,0,0,0,0,432,32,13270,0,10236,25,0
"Seocheon",0,2490,35595,0,188253,0,2,0,28170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69410,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15493,0,0,0,130539,310718,0,61045,0,0,0,0,0,0,0,0,0,0,41591,0
"Seoul",320241,31,258218,21893,486764,41682,2716316,192435,1359225,11140,1908088,34555,21809,2073413,2421919,60752,21065,30219,88061,432603,360916,7332,372328,60,703649,20606,278537,20524,6575,380355,3433,606384,50665,106212,109197,403135,518870,233175,54320,368787,118548,444179,4,156355,171643,414569,37375,1568,648639,47791,0,747317,318010,488479,494029,290492,63710,40102,571256,548531,4,7884,16381,249248,469211,187726,395481,139781
"Suncheon",0,0,0,0,0,83194,13228,6796,15995,0,0,0,0,142,41623,0,0,0,0,0,0,110,0,232,14901,47943,1185,34889,712,0,7292,67016,10060,0,137,0,732,86630,15869,0,693,3254,0,450,46475,13597,0,0,8385,0,0,15884,0,445675,198407,51546,0,0,0,0,0,504,0,0,0,213013,0,0
"Suwon",0,2460,26612,0,87775,4134,279249,36077,123808,6216,0,4220,3799,333364,475081,0,0,0,0,0,77028,1197,66221,0,74506,1394,2291,1471,865,89556,413,119707,6585,44879,11539,8605,91286,38081,11530,0,14677,47611,3,19246,22414,87280,6961,0,85123,0,0,158880,55967,147786,56230,53,0,112,0,0,0,0,0,48019,0,21200,85484,0
"Taebak",21062,0,0,74706,0,0,19616,0,2711,1,0,0,0,23694,0,133710,0,4779,115642,0,1,0,17,0,0,0,4892,0,0,0,0,0,0,0,0,9924,0,0,0,48807,0,0,14,0,0,0,0,0,0,38235,2,0,0,72744,0,0,91751,8067,10733,120,16,0,8053,0,119106,0,0,14343
"Ulsan",53503,0,0,5351,0,0,571338,4614,9,223,0,0,0,8181,722,3115,0,21215,8712,0,0,0,0,0,0,0,551567,0,2,0,0,0,0,0,0,46839,0,0,0,19,0,0,0,0,0,0,0,34499,0,1369,0,0,0,55050,0,0,8114,39787,25225,1730,1,0,35072,0,52030,0,0,91
"Wonju",26403,0,0,351,0,0,33208,144,0,163,0,144,186,18421,0,7515,2687,3040,8054,0,0,0,7,0,72,0,10065,0,0,0,0,0,0,0,0,55694,0,0,0,147850,0,0,3,0,0,0,0,2185,0,8932,2,411,0,560710,0,0,5650,24279,197327,88782,1,0,13253,0,35988,0,0,37000
"Yangpyeong",2924,0,0,54,0,0,2954,2,0,41,0,0,97,1381,0,567,3600,403,693,840,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,10540,0,0,0,3156,0,0,0,0,0,0,0,4,0,201,0,3,0,489099,0,0,193,1611,113532,121288,2,0,1116,0,4517,0,0,1034
"Yechun",29,0,0,90,0,0,21,0,2,1,0,0,9,25872,22,57,0,3,640,0,25868,0,11376,0,0,0,6,0,0,0,0,0,0,0,0,1473,0,0,0,11,0,0,79761,0,0,0,22,0,0,86,7781,0,0,1369,0,6,932,7,319,26,113274,0,1,2,187366,0,0,15
"Yeoncheon",0,0,0,0,0,0,0,0,0,3840,441,0,7320,2295,600,0,1305303,0,0,136,0,0,0,0,3438,0,0,0,0,0,0,0,0,240,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,293,0,0,0,0,1,7,0,549004,576,0,0,0,0,0
"Yeongchun",27675,0,0,976,0,0,15157,3,0,0,2232,9,0,257444,1902,2524,1296,51122,8573,144,827,0,3044,0,0,0,56010,0,0,0,0,0,0,0,0,10832,0,0,0,2,54,0,44,0,0,0,0,9502,0,1936,0,0,0,18165,0,0,10962,33447,6478,593,6,504,71749,0,20915,0,0,0
"Yeongdong",0,1589,0,0,0,0,94798,6309,21331,0,0,986,0,111858,254606,0,0,0,0,0,46656,213,40604,0,2,0,0,0,35,0,0,7,0,0,3,0,0,0,595,0,3643,0,73,0,0,13,53459,9,4862,0,45,13500,0,231900,4,52281,0,0,0,0,2,0,0,37797,15,0,0,0
"Yeongju",156696,0,0,78916,0,0,76306,0,4533,106,0,0,167,113776,42,36221,0,18701,55051,0,13340,0,14419,0,0,0,30642,0,0,0,0,0,0,0,0,135312,0,0,0,638,0,0,19916,0,0,0,0,932,0,18264,6489,11,0,443197,0,0,122203,44402,41902,6023,163029,0,28990,0,64626,21,0,702
"Yeosu",0,1,0,0,0,26623,463,297,8834,0,0,0,0,0,21945,0,0,0,0,0,0,0,0,10,8181,1671,1,9047,28,0,4859,43773,7349,0,773,0,1,60907,472,0,45,2781,0,639,31384,8608,0,0,2934,0,0,10128,0,196465,226166,21496,0,7,0,0,0,0,0,0,0,14158,0,0
"Yesan",0,2902,73950,0,44564,0,4,0,111618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89682,0,0,0,60,0,0,0,0,0,0,0,395,0,0,0,0,0,0,12885,0,0,26,36791,387223,0,92816,0,0,0,0,0,0,0,0,0,0,30512,0
"Youngwol",177,0,0,15,0,0,5825,0,1428,1057,0,0,1161,402,0,12433,0,63,4142,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,97639,0,0,0,277145,0,0,1,0,0,0,0,0,0,4435,0,229,0,114528,0,0,8088,13,37357,1020,0,0,138,0,575,0,0,128156
