"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Gimcheon",0,0,0,0,0,1,222500,15398,26261,0,960,5786,0,311536,136507,2,1200,0,2053,0,135333,311,435759,1,6,0,3253,0,60,0,0,4,0,0,4,75,5,0,812,0,9969,74,75871,2,0,2521,9946,25,7498,0,165404,17802,0,310393,2,58639,1,0,1,0,16638,0,236,59111,17674,2,0,4
"Gimhae",0,2,0,0,0,258,144975,198364,689,0,1,4943,0,14591,1884,0,0,0,0,0,493,95911,937,0,324,175,25,1925,8882,0,35,0,0,0,0,0,0,0,4992,0,83405,182,0,42,0,0,0,24,5,0,0,301,0,8967,420,1319,0,15,0,0,0,0,0,233,3,4,0,0
"Gumi",2,0,0,0,0,0,260628,16796,24441,0,1440,28742,1,1555290,141527,0,0,0,683,0,481315,883,682959,1,4,0,3826,0,575,0,0,5,0,0,0,10,18,0,2943,1,19863,0,30478,0,0,2640,7437,124,6645,0,26909,24164,0,296395,0,45375,0,9,745,3,11583,0,471,39403,23741,0,0,0
"Gunsan",0,18,79,0,0,0,362,1,38,0,0,1,0,207,11045,0,0,0,1,0,44,0,11,462892,1274,0,0,0,0,0,0,905961,1447,0,1658,0,19971,61513,0,0,9,1589,0,372,2347,15415,1,1,59,0,0,50,0,3067,1825,226,0,1,0,0,0,301,0,0,0,161,0,2
"Gwangju",482,1,0,0,0,358362,35537,8106,26723,0,4166,0,0,1072,56005,0,6655,0,0,0,377,214,74,547,430749,1008,0,1033,55,0,144504,61844,1,4376,187226,0,67573,74,2331,0,1198,406086,0,122046,0,33230,5,0,11578,0,0,22755,0,605640,20381,56189,600,0,150,0,0,4540,1236,3,0,16573,0,0
"Gwangyang",0,0,0,0,0,28209,8905,4903,223,0,0,18,0,540,353,0,0,0,0,0,7,128,26,17,1346,39221,0,34541,339,0,302,427,124,0,0,0,0,674,14752,0,445,312,0,29,708,126,0,0,2,0,0,165,0,23965,93497,1554,0,0,0,0,0,0,0,0,0,5668,0,0
"Gyeongju",33688,0,0,2096,0,0,156780,4,0,44,0,171,6,90338,3162,699,648,22841,3031,0,3075,0,1950,0,0,0,74182,0,0,0,0,0,0,0,0,23433,0,0,0,80,10,0,1233,0,0,2640,100,463157,2,876,1684,16,0,74402,0,1,5888,557607,9404,957,177,0,63486,182,27397,0,0,198
"Hadong",0,0,0,0,0,5461,21621,28605,368,0,0,28,0,450,842,0,0,0,0,0,62,1651,174,0,952,45153,0,143588,3306,0,127,497,28,0,0,0,6,395,304357,0,1248,298,0,18,248,184,0,0,0,0,0,251,0,20621,46369,1567,0,4,0,0,0,0,0,16,0,1603,0,0
"Haman",0,0,0,0,0,142,44684,394982,327,0,0,131,0,2467,1084,0,0,0,0,0,358,8592,498,0,193,407,0,3373,80166,0,25,16,0,0,0,0,0,36,136594,0,4072,184,0,4,29,0,0,0,0,0,0,253,0,8229,1046,1148,0,3,0,0,0,0,0,82,0,0,0,0
"Hongsung",0,27,45564,0,140786,0,0,0,111217,0,840,0,120,15,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,214336,0,840,0,970,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15338,0,0,39,70511,337082,0,78682,0,0,0,0,0,0,0,0,0,0,147082,0
"Hwasoon",0,0,0,0,0,82606,5384,820,271,0,0,1,0,2,206,0,0,0,0,0,0,24,0,0,170289,272,0,111,18,0,83910,199,0,0,22,0,111,0,259,0,152,2149,0,1018,11,89,0,0,1,0,0,270,0,6619,8329,967,0,0,0,0,0,0,0,0,0,7605,0,0
"Iksan",2,0,483,0,0,894,2880,536,30220,2,1560,4,0,2732,147178,720,0,2,0,0,257,1,25,848303,67322,56,0,120,3,840,85,531031,29717,0,26309,7,455028,220934,2453,0,205,50124,0,12024,49378,140665,0,271,12251,0,0,26573,147,517738,55121,85254,720,3,0,0,3,3150,53,26,0,31501,0,0
"Imsil",0,1,0,0,0,4,13,27,1695,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,1000,0,21,0,52,4,0,0,25546,8669,0,8,0,49,38009,97,0,1,0,0,0,27221,2996,0,0,822,0,0,757,0,48427,15493,7785,0,0,0,0,0,0,0,0,0,9378,0,0
"Incheon",0,0,101,600,112,0,240,600,176,0,46,0,0,16,119,0,1560,0,600,0,0,0,0,0,0,0,0,0,0,77,0,0,0,258847,0,0,0,0,0,0,360,0,20,0,0,0,0,0,7116,0,0,90,11,10994,0,34754,0,0,0,0,0,2280,0,0,600,21,92,0
"Jangsung",0,2,0,0,0,250,58,1,4403,0,0,2,1,258,11120,0,0,0,0,0,137,0,63,1410,116334,0,0,0,0,0,21,30419,3,0,133275,25,66197,26,0,0,8,14222,0,5200,24,4246,54,0,1717,0,0,3142,0,112803,37,10586,0,0,0,0,0,0,0,19,0,4,0,0
"Jecheon",58286,0,0,639,0,0,60694,0,5502,208312,840,0,251427,32459,30000,17625,7200,7698,8167,0,95,0,7,0,0,0,25370,0,0,0,0,1,0,0,0,61805,0,0,0,223170,0,17,380,0,0,0,0,8,2272,5998,239,66293,0,391733,0,3824,8469,36957,56968,14376,120,960,22554,0,131843,0,0,132296
"Jeongeup",1,0,545,0,0,1198,7040,16,19449,870,0,6,2,1507,67642,0,240,0,0,0,15,0,26,15827,66965,0,6,0,1,0,100,479196,28,0,56423,21,494927,871,0,4,105,37577,0,10434,422,44733,0,13,10129,0,0,18515,0,436134,638,69375,0,1,0,0,0,0,0,0,20,139,0,0
"Jeongju",480,4,0,0,0,7,138,33,11638,0,1492,0,0,6,20798,0,6499,0,0,0,0,0,0,50309,664,10,0,161,0,0,0,240854,36430,0,55,0,612,78094,1350,0,0,3841,0,4,79412,4370,0,0,1775,0,0,5950,0,166665,81673,32335,0,0,120,0,0,2290,345,1,0,54870,0,0
"Jinju",480,0,0,0,0,3776,45349,97780,3418,0,1440,679,0,2360,7139,0,720,0,0,0,739,4406,2035,0,4647,14607,1,296377,124376,0,58,1620,24,120,0,0,2,1025,346296,0,9100,3034,0,255,303,10006,0,0,0,0,0,2456,0,41358,25069,7286,0,0,0,0,0,0,0,862,0,313,0,0
"Jungsun",2040,0,0,345,0,0,1073,0,0,2224,0,0,1258,1114,1,61035,0,317,40516,0,2,0,5,0,0,0,413,0,0,0,0,0,0,0,0,269961,0,0,0,1798807,0,0,1,0,0,1,0,1,0,941,0,1687,0,262694,0,0,71407,531,138258,2289,0,0,740,1,5844,0,0,377724
"Milyang",0,12,0,0,170,859,2261516,144810,5966,0,0,117714,0,405307,20711,0,0,0,0,0,9342,56379,15479,2,753,403,1,1455,4174,0,74,103,1,0,2,1,165,0,9733,0,492516,436,316,24,0,12,787,7,1925,0,212,5187,0,104178,1572,12712,0,34,0,0,4,0,20,3995,2,0,0,0
"Mokpo",0,2,0,0,0,3861,32963,8232,15911,0,864,2,482,0,43150,0,1656,0,0,0,20,53,0,1431,438558,190,0,493,77,0,1954,52803,0,2,13313,0,43336,3169,1956,0,629,1422946,0,85024,1,16398,0,0,6123,0,0,13721,0,447132,3933,39657,0,0,0,0,0,0,0,0,0,4191,0,0
"Munkyeong",0,0,0,204,0,0,17105,0,0,0,720,708,0,97012,139,21,0,0,465,0,86648,0,29613,0,0,0,1417,0,0,0,0,0,0,0,0,1589,0,0,0,15,666,0,950782,0,0,1560,6,119,0,31,96946,0,0,559,0,1,363,0,26,5,77612,0,2,33,32334,0,0,22
"Naju",0,4,0,0,0,1991,4636,768,6936,0,0,0,0,4,11109,0,0,0,0,0,0,17,0,88,112973,20,0,11,9,0,1089,13033,0,0,4386,0,13261,3,113,0,68,86603,0,286,0,5779,0,0,5041,0,0,7031,0,148731,613,16926,0,0,0,0,0,0,0,0,0,958,0,0
"Namwon",0,0,0,0,0,1718,126,17,5974,0,432,0,0,0,11797,0,240,0,0,0,0,3,0,885,0,1,0,166,0,0,1,50218,24414,0,23,0,2,72568,290,0,0,0,0,0,105194,3835,0,0,626,0,0,4382,0,118059,66774,14500,0,0,0,0,0,0,0,0,0,26951,0,0
"Nonsan",248,9,0,0,0,203,13614,852,21092,0,29160,0,1,12933,423014,0,40320,0,0,0,29,0,27,15266,37990,10,0,67,0,0,14,106275,1039,2,4330,10,40680,4210,716,0,20,14346,1,4911,3637,163712,20,0,10875,0,0,17701,96,355027,10031,62712,0,0,4573,0,0,0,4200,6,0,5977,0,0
"Okchun",0,0,0,0,0,0,15581,10,4862,0,0,397,0,19379,407569,0,720,0,0,0,10758,0,10910,7,0,0,0,0,0,0,0,13,0,0,16,0,7,0,0,0,1264,0,31,0,0,19,184452,2,367,0,22,366,0,44106,0,8678,0,0,0,0,0,0,0,70870,19,0,2,0
"Pohang",1488,721,0,21,0,0,25918,2176,0,0,0,2,1,44925,128,0,1704,2051,3,0,69,15,212,0,0,0,468594,0,0,0,0,360,0,0,0,788,0,0,0,7,4,0,118,0,0,1440,10,4519410,2,0,7,1,0,6978,0,4,9,41297,1334,3253,1,0,12520,380,3962,0,0,14
"Pyeongtaek",0,20147,9720,0,18693,0,27894,6,74912,1693,2880,367,811,37915,85578,0,0,0,0,0,8383,0,6967,0,15510,0,0,0,0,23565,0,14276,817,19212,1818,2307,11390,3283,2,0,2707,7252,0,5309,2106,8880,1003,0,37168,0,0,19631,16330,755617,6810,166495,0,0,0,0,0,0,0,5726,0,2119,15627,0
"Samcheok",4199,0,0,9598,0,1,4387,0,0,2,0,0,0,5984,2,422701,0,1219,117989,0,40,0,24,0,0,0,1005,0,0,0,0,0,0,0,0,6447,0,0,0,5333,0,0,38,0,0,0,0,2,0,578244,20,1,0,42947,0,0,52829,1388,8099,135,45,0,1731,0,21120,0,0,7281
"Sangju",0,0,0,19,0,0,15651,1,2,0,432,676,0,68945,448,219,1200,0,949,0,172593,0,27422,0,0,0,1683,0,0,0,0,0,0,0,0,737,0,0,0,10,767,20,98748,0,0,2640,34,14,0,7,79616,0,0,820,0,20,49,0,42,1,11490,0,1,343,13404,0,0,15
"Sejong",81,0,3,0,964,90,73018,8876,140483,38023,120,485,32745,73412,463026,0,241,0,0,0,19057,177,24233,2,27000,11,2,91,85,2,28,30891,555,1064,3100,63141,19344,5501,2083,0,5633,15250,2,5880,3619,20555,4144,0,26035,0,0,130107,968,637658,12601,138787,0,0,0,0,0,0,51,17230,0,7827,9,0
"Seocheon",0,4,34187,0,192742,0,0,0,31014,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66263,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17050,0,0,961,203230,318117,0,54732,0,0,0,0,0,0,0,0,0,0,44837,0
"Seoul",297244,3850,200276,22232,405394,31164,2093043,149501,1224670,7284,1413410,29619,24235,1548511,1927314,51352,715314,37058,71711,609340,333935,4521,297516,1204,672836,14617,109304,17120,2117,343688,2760,502398,40610,8971,109535,393208,480971,186162,45726,305542,119077,431487,1227,164009,136903,377997,25542,3120,629908,43813,730,672462,322091,614433,392820,67729,62185,23112,642091,610704,123,429420,15946,220737,420361,154095,345981,127926
"Suncheon",0,1,0,0,0,101117,17471,7385,11906,0,1008,0,0,380,26333,0,1584,0,0,0,0,149,0,365,13321,89744,0,40043,666,0,7694,56208,13374,0,11,0,353,71569,17653,0,1065,2931,0,443,67696,11573,0,0,4314,0,0,11207,0,347461,347896,33516,0,0,0,0,0,0,0,0,0,333909,0,0
"Suwon",0,1963,19678,0,66959,2267,179965,23008,99620,4320,0,2547,3869,228637,328742,0,0,0,0,0,63186,631,40265,0,62095,179,944,777,114,70012,169,97033,5188,50496,8722,4880,65941,26957,6682,0,13906,34514,0,15475,15086,64988,1884,120,151642,0,0,170069,48288,68290,36872,997,0,0,0,0,0,0,0,35058,0,11285,87815,0
"Taebak",27122,0,0,117591,0,0,17709,0,0,2,0,0,13,25696,0,144831,0,6506,107463,0,32,0,61,0,840,0,4824,0,0,0,0,840,0,0,0,10308,0,0,120,91939,0,0,73,0,0,0,0,0,0,51055,25,4,0,63632,0,0,164183,6913,10134,197,126,0,9230,0,152081,0,0,11536
"Ulsan",50193,0,0,3205,0,0,582112,146,0,330,0,0,2,12322,17,2958,0,24411,6233,0,0,0,3,0,0,0,578723,0,0,0,0,0,0,0,0,45414,0,0,1,33,10,0,0,0,0,0,2,40392,0,936,0,0,2,43473,16,0,7558,71036,21090,1677,0,0,39778,8,47100,0,0,218
"Wonju",24610,0,0,467,0,0,34129,0,0,174,0,0,168,25905,1,9953,1320,3729,13108,0,6,0,0,0,720,0,8874,0,0,0,0,0,0,0,0,75840,960,0,0,140846,0,0,10,0,0,4560,0,3765,0,7701,4,243,0,596643,0,0,6839,20426,319238,126797,5,8040,13160,0,33599,720,0,45335
"Yangpyeong",1908,0,0,89,0,0,2617,0,0,46,0,0,148,830,0,361,4680,393,437,240,1,0,0,0,0,0,871,0,0,0,0,0,0,0,0,11555,0,0,0,3001,0,0,2,0,0,0,0,2,0,156,0,5,0,576126,0,0,171,1565,165768,191100,1,3840,890,0,3358,0,0,1219
"Yechun",210,0,0,513,0,0,81,2,1,0,0,0,1,43316,75,229,0,15,1201,0,27881,0,15349,0,0,0,179,0,0,0,0,0,0,0,0,1894,0,0,0,33,4,1,86261,0,0,0,4,0,3,229,12424,0,0,1140,0,7,2203,6,243,11,180437,0,16,3,216179,1,0,30
"Yeoncheon",0,0,158,600,0,720,0,272,0,1440,6552,0,0,0,0,0,619618,0,0,2778,0,0,0,0,0,0,0,0,0,0,0,3390,0,2035,0,1681,0,0,0,0,0,600,0,360,0,600,0,0,0,0,0,0,0,306964,0,0,0,0,10809,33,0,594409,216,0,0,0,0,0
"Yeongchun",40602,0,0,1161,0,0,21094,900,33,2,360,27,293,345150,1372,2289,1800,87310,5102,0,413,0,687,0,0,0,71323,0,0,0,0,120,0,0,0,13311,0,28,0,12,24,24,6,0,0,2550,3,15951,0,2132,10,0,0,14943,0,0,15459,38354,6309,269,0,144,132573,6,30136,0,0,46
"Yeongdong",0,0,0,0,0,0,96129,5570,15079,0,0,692,0,104630,236122,0,0,0,0,0,61107,166,37158,1,4,0,85,0,6,0,0,15,0,3,0,0,0,0,455,0,4605,0,68,0,0,13,65116,16,4417,0,146,18211,0,197691,0,38326,1,0,0,0,0,0,0,50931,5,0,0,0
"Yeongju",213470,0,0,118025,0,0,77637,0,0,358,0,0,465,70101,115,38951,0,16795,49847,0,18066,0,17541,0,0,0,28511,0,0,0,0,0,0,0,0,158893,20,0,0,1037,0,0,23994,0,0,1440,0,3789,1,20524,11000,108,0,382064,0,0,156854,40712,33849,5808,203383,0,32424,0,82854,0,0,3758
"Yeosu",0,0,0,0,0,33290,810,526,7772,0,0,0,0,1,15603,0,0,0,0,0,1,3,0,50,12899,2963,37,2168,7,0,5780,39698,8576,0,34,0,23,66507,700,0,44,2688,0,819,31698,8515,0,15,1503,0,0,8339,0,165727,341532,11731,0,64,0,0,0,0,8,0,0,31529,0,0
"Yesan",0,0,105064,0,40098,0,1,0,135121,0,960,0,0,3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135375,0,22,0,831,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18304,0,0,6,41770,339973,0,81714,0,0,0,0,0,0,0,0,0,0,89882,0
"Youngwol",1472,0,0,65,0,1,1963,0,0,2902,0,0,2997,1256,9,12887,0,539,4786,0,5,0,2,0,0,0,1125,0,0,0,0,0,0,0,0,141855,0,0,0,367711,0,0,11,0,0,0,0,4,0,5199,18,1537,0,111553,0,0,10788,1699,43923,1542,0,0,551,0,8331,0,0,283175
