"","Andong","Anyang","Asan","Bonghwa","Boryeong","Bosung","Busan","Changwon","Cheonan","Choongju","Chuncheon","Chungdo","Chungju","Daegu","Daejeon","Donghae","Euijungbu","Euisung","Gangneung","Gapyeong","Gimcheon","Gimhae","Gumi","Gunsan","Gwangju","Gwangyang","Gyeongju","Hadong","Haman","Hongsung","Hwasoon","Iksan","Imsil","Incheon","Jangsung","Jecheon","Jeongeup","Jeongju","Jinju","Jungsun","Milyang","Mokpo","Munkyeong","Naju","Namwon","Nonsan","Okchun","Pohang","Pyeongtaek","Samcheok","Sangju","Sejong","Seocheon","Seoul","Suncheon","Suwon","Taebak","Ulsan","Wonju","Yangpyeong","Yechun","Yeoncheon","Yeongchun","Yeongdong","Yeongju","Yeosu","Yesan","Youngwol"
"Chuncheon",0,0,38,0,411,0,1239,751,356,0,28171,0,0,295,381,0,0,0,120,54576,68,0,0,0,135,0,0,0,0,186,0,6,0,0,0,0,268,0,72,0,20,0,0,0,0,452,0,0,5,1,0,74,75,2272359,0,359,0,72,0,0,0,0,1080,0,0,0,95,0
"Chungdo",0,470,241,0,2016,1149,507712,45414,8093,0,144,27658,0,213974,32139,1,648,0,0,0,42335,2264,125236,0,0,0,0,0,577,0,0,72,0,0,0,0,0,0,2732,0,53352,0,4157,0,0,72,736,0,4022,410,5734,6218,0,112277,1111,27594,328,0,0,0,1607,0,0,3737,1822,31,0,0
"Chungju",3485,0,0,0,146,0,118,488,1537,73397,0,735,21765,79,21372,2136,2,0,4948,0,4,0,7,0,3,0,17,0,0,0,0,148,0,0,1,234695,941,4,0,2078,0,550,0,64,3,4,0,0,563,1215,0,22368,0,23947,1,4692,40,0,0,0,0,120,0,3,10330,2,0,498
"Daegu",54732,3536,287,7525,401,556,2459859,114964,135828,0,334,210308,0,1350,476491,13033,2929,31379,36000,0,454101,12710,967693,0,469,0,81979,0,3311,1249,0,78,0,0,0,20514,788,381,11513,0,360073,0,65891,0,0,3420,10088,287957,67304,8987,72373,60814,105,2179446,641,410261,21498,14112,6277,1069,20111,0,142908,60375,87019,414,300,315
"Daejeon",450,3608,0,0,809,2469,717445,62382,399183,65764,593,31313,18323,488033,11002,2834,3338,0,10471,0,164826,3759,158256,0,65769,452,22539,482,1283,82,212,125526,2637,0,16032,108092,54509,33581,11232,2390,24062,47357,0,8540,16389,152341,86390,14812,147350,4962,1,192840,25,2780882,46733,605264,340,18111,0,0,148,0,7411,263288,3122,33224,2,682
"Donghae",9143,264,353,4811,1244,0,4462,0,1512,2123,0,0,3946,11560,3237,60,0,2530,103899,0,66,0,509,0,2070,0,1333,0,0,7,0,386,38,0,0,21861,109,2656,0,18710,0,1033,357,2,816,0,52,0,25,40916,190,745,0,106199,349,659,21084,2361,7819,1830,650,0,2014,223,25952,0,179,8200
"Euijungbu",0,0,0,0,0,0,987,441,57,0,0,0,0,380,279,0,2328343,0,145,0,24,0,240,0,1258,0,0,0,0,0,0,488,0,0,797,0,448,0,0,82,49,0,0,0,0,10,189,0,0,4,0,136,0,9396,0,21,344,0,187,3024,0,1407772,360,0,0,0,34,326
"Euisung",27027,0,0,642,0,0,10387,0,0,0,0,0,0,37601,0,1392,0,7633,2212,0,0,0,0,0,0,0,8865,0,0,0,0,0,0,0,0,2905,0,0,0,0,0,0,0,0,0,228,0,0,0,1943,0,0,0,13448,0,0,1595,9556,1028,124,0,0,19202,0,8656,0,0,0
"Gangneung",14224,178,0,6359,853,0,16746,666,984,2459,120,0,5130,32889,9755,98847,0,2133,103099,0,397,0,1136,551,3396,0,4822,0,0,0,0,118,10,1080,35,22613,434,0,0,25048,68,0,579,0,60,0,0,0,0,35297,92,1158,0,218168,0,0,41490,6903,4598,1802,0,12,4727,0,46647,0,0,4633
"Gapyeong",0,0,0,0,300,0,1584,811,0,0,64780,1152,0,0,432,0,0,0,0,17710,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,367038,0,0,0,0,0,120,0,480,0,0,0,0,0,0
"Gimcheon",0,1257,8,0,59,0,157652,15006,30875,0,64,37132,0,432813,162837,368,53,0,678,0,1957,760,73123,0,0,0,2956,722,349,174,0,0,0,808,0,576,255,8,2677,241,7206,281,21429,0,0,0,3613,4169,12794,815,26956,22312,51,334451,0,84832,0,765,0,0,8777,0,1429,36631,14004,0,34,0
"Gimhae",0,0,0,0,0,427,70609,40752,1271,0,0,2540,0,15832,4096,0,0,0,0,0,913,1760,2090,0,313,215,44,1236,1881,0,38,0,0,0,0,0,0,0,5942,0,12858,388,21,36,0,0,47,0,389,53,0,674,0,17077,508,3808,58,0,0,0,0,0,0,239,0,0,0,0
"Gumi",0,1101,0,0,1538,0,368116,23279,36044,0,0,129050,0,1011049,158272,840,0,0,300,0,75700,2085,62186,0,0,2,7954,28,676,1,0,333,0,199,0,468,40,283,5989,0,34647,673,17028,0,26,0,4879,6281,17145,1541,8835,26683,0,507752,0,130187,0,8572,385,0,8886,0,4733,29572,24784,0,0,0
"Gunsan",0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,996,0,0,0,0,19329,0,0,10,0,0,0,0,237975,0,0,0,0,0,79740,176,0,0,0,0,0,0,0,0,546,0,161,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,570,0,100
"Gwangju",0,616,0,0,0,250057,22614,4874,26942,0,280,0,0,470,55936,8,1895,0,4806,0,0,262,0,0,30649,1343,1045,528,147,778,52536,75700,0,0,10959,1281,51384,0,2333,0,607,345882,0,36721,865,38605,142,920,20589,0,0,15903,0,474210,31236,111585,0,0,499,0,0,0,0,0,0,5011,0,0
"Gwangyang",0,0,0,0,0,3832,3586,3049,135,0,0,0,0,0,353,0,0,0,0,0,0,149,0,0,1648,2638,532,8051,386,0,483,242,37,0,0,0,0,437,6935,0,915,1178,0,145,139,69,0,0,202,0,0,101,0,8840,8334,1256,0,0,0,0,0,0,0,0,0,0,0,0
"Gyeongju",22468,5966,0,1253,0,0,140621,516,10792,238,0,0,17,78012,23735,1378,0,8657,5520,0,2420,44,7733,536,1577,532,14115,611,9,0,0,498,0,0,244,8825,622,0,507,0,0,0,344,0,0,0,9,155149,15,1420,0,484,0,317445,60,26037,3581,110182,6250,859,480,0,52797,112,19524,163,0,584
"Hadong",0,0,0,0,0,1484,10246,15554,282,0,0,0,0,2,490,0,0,0,0,0,722,929,28,0,559,4167,571,7577,1245,0,54,202,10,0,327,0,0,114,83894,38,1318,325,0,65,64,660,0,309,171,0,0,101,0,8361,8594,1411,0,142,0,0,0,0,0,0,0,0,0,0
"Haman",0,0,0,0,0,190,18497,109237,531,0,0,919,0,4222,1690,0,0,0,0,0,459,1706,805,0,342,217,143,1293,2874,0,10,0,0,0,0,0,0,1,35834,0,2077,250,0,25,0,0,46,0,230,0,0,373,0,10587,840,2324,0,0,0,0,0,0,0,194,0,0,0,0
"Hongsung",0,3789,47618,0,33050,0,1,161,124563,659,186,0,144,1326,77,1124,0,0,7,0,174,0,535,0,664,0,0,0,0,5767,0,0,0,792,140,2297,0,0,0,374,0,0,0,52,111,0,0,0,28140,444,0,3,49490,449443,194,105300,0,0,0,0,0,0,309,0,291,0,32066,121
"Hwasoon",0,0,0,0,0,12351,1345,335,174,0,0,0,0,0,367,0,0,0,0,0,0,33,0,0,12323,81,0,52,7,0,3427,237,0,0,31,46,231,0,153,0,96,1158,0,310,0,175,0,0,74,0,0,87,0,4458,6363,768,0,0,0,0,0,0,0,0,0,988,0,0
"Iksan",329,2292,0,0,0,2200,0,0,36972,344,12,0,0,216,114938,0,641,0,1184,0,0,0,333,174540,79458,103,489,88,0,0,151,23173,8502,1086,25787,43,132661,103388,2090,0,144,53931,0,9859,42131,32542,0,9,26103,0,0,27243,0,619575,53364,141139,0,0,142,0,22,0,0,0,0,38074,0,201
"Imsil",0,45,0,0,0,0,0,0,1449,0,0,0,0,0,2714,10,0,0,108,0,0,0,0,0,0,14,0,4,0,0,0,7581,153,0,0,0,0,3352,34,0,0,0,0,0,673,887,0,0,1306,0,0,831,0,42126,3921,7314,0,0,0,0,0,0,0,0,0,3405,0,0
"Incheon",388,0,0,0,1301,0,0,0,0,316,0,0,0,0,0,449,0,0,779,0,948,0,245,0,0,0,0,0,0,1440,0,272,0,0,464,201,965,247,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jangsung",0,400,32,0,0,499,0,211,5196,0,219,72,0,216,16663,0,5899,0,35,0,0,0,0,0,8350,0,244,327,0,731,30,25906,0,0,3040,311,16866,0,267,0,0,14611,0,2788,0,7379,0,0,2493,0,0,6887,0,125075,371,21865,0,0,0,0,0,0,0,0,0,21,21,0
"Jecheon",61786,83,0,225,1977,0,31872,1713,10219,105103,0,0,230818,28888,106293,21505,0,3299,30719,0,636,0,408,129,678,0,8740,0,0,320,0,300,0,201,311,6620,1750,498,0,66258,95,873,0,520,225,260,157,1508,2021,4917,0,55169,0,251839,0,6935,2318,21911,27011,9849,0,0,8244,529,79502,0,0,18347
"Jeongeup",0,1965,265,0,0,1822,0,0,21326,554,150,0,753,788,52195,0,771,0,810,18,255,0,40,0,47258,0,622,0,0,0,94,130667,0,613,16924,1750,41513,4,469,0,0,40166,0,7206,0,21919,0,325,14167,0,0,13376,0,487290,2070,102067,0,0,298,8,0,510,0,0,356,435,40,0
"Jeongju",0,847,322,0,0,0,2,0,22621,3312,72,0,0,540,31055,430,361,0,3569,0,8,0,283,90020,0,269,0,77,0,0,0,130393,3010,247,72,498,0,7708,1829,0,0,0,0,0,22605,8905,0,0,15561,0,0,11652,0,324025,76366,65178,352,0,0,0,707,0,0,0,0,66111,14,342
"Jinju",0,0,0,0,0,1168,24539,45525,6609,33,72,7458,0,12854,11136,0,0,0,1,0,3152,3347,4816,176,2465,6265,878,95894,31242,21,177,1661,58,0,411,0,469,1420,24159,450,14910,3627,0,226,287,815,99,0,8090,0,0,5701,1,56094,9087,19822,0,422,0,0,0,0,0,737,0,0,0,0
"Jungsun",187,0,196,40,305,0,270,975,168,539,0,0,1962,105,2473,18760,82,0,27913,0,241,0,0,0,0,0,0,38,0,402,0,0,0,582,0,70141,0,0,450,156701,0,538,0,0,0,0,0,695,400,1494,0,476,0,246956,0,143,12262,0,82030,3669,0,0,0,0,762,0,96,32851
"Milyang",568,282,0,0,0,1906,1416598,63688,6451,0,42,48923,0,280117,24159,0,85,0,68,0,7526,8993,34290,0,552,889,0,1230,2024,0,95,0,0,0,0,642,0,0,13082,0,83707,455,1221,84,57,233,438,0,2612,0,1000,4530,0,113532,2135,23164,2265,0,0,0,580,0,0,1957,1692,19,0,0
"Mokpo",0,2267,0,0,0,0,22223,4714,18176,160,0,0,580,0,45913,624,0,0,409,0,281,314,673,0,321997,998,0,315,202,0,981,53852,0,0,16294,873,41477,0,2891,538,610,137387,28,33699,270,18994,176,0,10284,0,34,13633,0,461989,5547,89237,0,0,0,0,0,0,0,0,0,1094,0,0
"Munkyeong",0,0,0,0,0,0,23328,503,0,0,0,5411,0,72531,0,131,0,0,738,0,31363,21,17181,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,28,1059,0,0,0,0,0,0,793,6385,0,0,296,0,0,0,0,0,0,4390,0,0,0,10086,0,0,0
"Naju",0,1052,42,0,0,1291,2205,746,5621,327,0,0,50,0,8507,0,0,0,2,0,0,44,0,0,36970,130,0,49,15,63,315,10364,0,0,3087,520,8153,0,228,0,129,38219,0,11,0,5020,0,0,4308,0,0,3091,0,116482,1052,25541,0,0,0,0,0,0,0,0,0,262,67,0
"Namwon",0,516,353,0,12,0,897,0,8795,0,0,0,1,10,15408,0,0,0,914,0,0,0,297,0,0,77,0,38,0,111,0,38883,1353,0,0,372,0,25069,233,0,57,0,0,0,2383,4992,0,0,4820,0,0,4245,0,183230,25363,32164,0,0,0,0,0,0,0,0,0,26938,223,0
"Nonsan",1,1312,0,0,0,686,1978,362,33934,0,14568,5596,374,2310,137963,0,14420,228,0,153,0,0,0,0,36117,16,1,622,0,0,117,31147,631,0,22659,260,19107,9304,376,0,377,15323,0,3839,4337,7957,0,0,17045,444,0,29449,0,471149,13385,100417,0,0,0,0,199,0,239,0,0,8570,0,0
"Okchun",326,0,0,0,337,0,13609,915,7621,0,0,954,0,12027,91132,429,189,0,0,0,5368,55,5950,0,0,0,9,0,32,0,0,0,0,0,0,37,0,0,154,0,507,0,0,0,0,0,8302,42,2282,737,0,2380,0,62063,490,17458,0,0,0,0,0,54,0,3362,0,244,0,0
"Pohang",40,0,0,0,49,0,37831,1080,5042,0,0,0,0,315829,12973,0,0,0,360,0,3252,0,5159,0,388,0,152029,309,0,0,0,0,0,1368,0,1510,325,0,0,695,0,0,0,0,0,0,42,1572398,11,534,0,226,0,70863,6,13723,0,16540,0,0,0,1440,50738,7,420,0,0,722
"Pyeongtaek",1602,35357,8251,0,27837,1012,62787,7327,31895,743,0,3771,525,63682,146422,108,0,0,8,0,12894,377,16101,0,23778,213,0,165,212,28853,71,26172,1361,0,2890,2145,15568,16128,3103,400,2592,11260,0,4954,5188,17743,2088,30,1416,0,0,32331,12932,1256131,12549,90317,0,0,0,0,0,0,2,7335,3446,5620,27139,0
"Samcheok",2937,0,548,2085,1344,0,4400,491,1323,161,0,408,374,6362,4902,38908,141,1003,32883,0,1386,53,974,284,0,0,1396,0,0,1220,0,680,70,286,0,5023,267,1343,0,1798,0,0,522,0,35,444,611,534,78,21508,477,693,0,33977,490,353,4402,1886,6146,384,0,291,2094,1391,7684,0,450,1610
"Sangju",0,0,0,0,0,0,24446,377,1,0,0,7059,0,80966,0,63,0,0,49,0,42295,0,10331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,34,6938,0,0,0,0,0,0,654,3904,0,0,0,0,0,0,0,0,0,2397,0,0,0,12728,0,0,0
"Sejong",1,2481,0,0,114,746,107173,9606,106695,42266,3,4758,20079,61178,181454,719,232,0,925,0,21719,585,27292,0,23244,92,685,126,228,1,59,29594,755,0,6289,48575,14101,13413,3384,386,4599,14523,0,3026,4352,25937,1839,219,32216,688,0,301,8,677967,14462,209056,185,1131,0,0,0,0,188,12809,284,10100,0,130
"Seocheon",0,2556,28451,0,68726,0,0,0,29836,40,353,0,0,105,18,0,0,0,0,159,51,0,0,0,0,0,0,0,0,51771,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12683,0,0,8,19394,291553,0,71512,0,0,0,0,0,0,0,0,0,0,31887,0
"Seoul",307474,2103,402560,9869,529159,35848,2737567,274282,1879662,18743,2324952,103821,21476,2224840,2771329,98724,19751,16908,400078,308208,343110,15561,520019,0,791736,13140,275959,10520,10090,476021,2960,625386,41369,0,114770,261699,494850,355822,75492,265977,114304,467566,296,117911,174776,508644,57568,62065,1036404,31138,0,705629,305729,658004,418779,676127,19826,88500,468119,589179,0,2099,35363,215766,402844,185759,473972,76548
"Suncheon",0,715,254,0,27,61863,14173,4483,20799,0,0,911,0,599,42706,0,0,0,839,0,0,304,0,0,20930,5706,130,7607,628,194,5416,51465,4162,0,276,0,1698,73687,7028,0,2046,4856,0,920,25697,16275,490,0,11365,0,0,13109,0,392116,31104,76467,0,0,0,0,0,0,0,0,0,76079,121,0
"Suwon",6097,167,91401,0,121200,6976,497207,53488,327020,8479,353,25447,3901,406852,568515,1019,49,0,2,0,83429,2942,126450,0,127268,1967,22575,1863,1924,102454,576,147657,7389,0,24242,5134,108557,69205,18262,144,23246,94545,0,25647,32731,103788,14602,17784,283784,0,0,204123,76158,510394,83653,0,0,5380,0,0,0,0,5144,48865,11316,41188,108143,0
"Taebak",16954,0,176,23180,0,0,14118,651,136,12,60,0,53,21749,348,22891,344,1705,43034,0,0,58,0,0,0,0,3612,0,0,197,0,0,0,0,0,2731,0,352,0,3760,1661,0,0,0,0,0,0,0,0,4378,0,206,0,23237,0,0,15657,9154,3510,281,0,0,4159,0,46947,0,138,1465
"Ulsan",33543,0,0,4729,0,0,199293,0,7617,0,0,0,0,12633,17687,2229,0,9363,7789,0,713,0,8401,0,0,0,133773,142,0,0,0,0,0,0,0,21544,0,0,422,1,0,0,0,0,0,0,0,18746,0,1721,0,852,0,94553,0,13199,9078,2558,9729,1270,0,0,11963,651,30959,0,0,0
"Wonju",29762,0,0,0,898,0,16159,0,0,2135,0,1080,0,8027,648,8562,0,1291,13505,0,0,0,385,0,571,0,5909,0,0,0,0,142,0,0,0,43720,298,0,0,79083,0,0,0,0,0,0,0,0,0,6338,0,0,0,408550,0,0,2289,9840,26422,46532,0,0,4200,0,41276,0,0,19095
"Yangpyeong",3958,120,0,301,385,0,2550,0,0,0,0,0,0,1741,0,1594,2376,202,2970,120,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,9444,8,0,0,2620,0,0,0,0,0,0,0,0,0,631,0,0,0,535858,0,0,249,1167,47711,12695,0,7110,427,0,5246,0,0,1072
"Yechun",0,0,0,0,0,0,12834,0,0,0,0,1912,0,23007,148,650,0,0,0,0,10536,0,8835,0,0,0,480,0,0,0,0,22,0,0,0,0,0,707,0,0,712,0,4290,0,0,13,0,0,0,0,2056,0,0,0,0,0,0,0,0,0,1562,0,0,0,9076,0,0,0
"Yeoncheon",0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,1417702,0,303,480,0,0,0,0,288,0,0,0,0,0,0,72,0,0,0,0,526,0,0,0,0,0,0,0,0,294,134,1440,0,0,0,0,0,532,0,0,0,0,0,8428,0,255781,864,0,0,0,160,59
"Yeongchun",25759,0,0,1893,0,0,11359,0,1578,0,1296,0,0,146063,7596,1580,449,23998,5097,0,1443,0,5337,0,0,0,57211,0,0,309,0,0,0,0,288,6279,0,0,0,0,0,0,30,0,0,229,0,53811,2,1914,0,107,0,38004,611,6109,12776,11542,2805,313,0,1084,16026,51,18812,0,0,558
"Yeongdong",0,955,0,0,0,0,60149,4609,16456,0,0,3571,0,58850,239376,223,0,0,0,0,30164,244,29213,0,0,0,706,0,96,0,0,0,0,0,0,116,2,0,676,0,2261,0,0,0,0,0,5620,25,7298,1544,0,13107,0,202647,0,50321,0,646,0,0,0,0,39,5320,0,0,0,0
"Yeongju",107138,0,0,49067,0,0,45800,1369,5829,5153,199,1664,11448,89435,3086,25007,0,8853,54459,0,14464,47,20829,0,0,0,17369,0,0,291,0,0,0,0,0,81355,356,0,0,673,1145,0,7684,0,0,0,0,420,3275,8629,11866,434,0,247087,0,12797,50263,27981,41517,5720,17198,0,20064,0,5292,333,0,1
"Yeosu",18,266,0,0,0,5136,0,45,12711,0,0,31,0,414,30900,0,0,0,0,0,0,0,0,570,4381,2,251,0,0,0,1218,38292,3651,0,21,0,435,67922,0,0,19,701,0,397,28762,11526,244,0,5075,0,0,9756,0,181212,75505,39330,0,0,0,0,0,0,611,0,333,1388,0,0
"Yesan",26,4048,29136,0,37142,0,0,108,98906,23,166,0,0,386,0,148,0,0,83,0,34,0,0,0,0,0,0,0,0,35657,0,0,0,0,69,0,0,14,0,358,0,0,0,67,374,0,0,0,23226,505,0,0,27698,520979,143,112425,391,0,0,0,0,0,0,0,0,0,6891,0
"Youngwol",82,0,0,4,121,0,0,296,0,176,0,0,525,315,840,8061,326,0,5751,0,0,0,0,100,0,0,565,0,0,0,0,201,0,0,0,21985,0,342,0,29846,0,0,0,0,0,0,0,722,0,1423,0,127,0,79377,0,0,1051,0,22867,1512,0,59,558,0,4,0,0,9834
